Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    237,66;  237,62;2024-02-06
367698;abrdn SICAV I - European Sustainable Equity Fund A;    913,39;  913,27;2024-02-06
848069;abrdn SICAV I - Global Innovation Equity Fund A;     90,30;   90,29;2024-02-06
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    143,46;  143,42;2024-02-06
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     49,55;   49,54;2024-02-06
900894;abrdn SICAV I - Select Euro High Yield Bond A;    288,19;  288,16;2024-02-06
938845;AGCM Fund- Asia Growth Sub- Fund RC;    167,77;  167,77;2024-02-05
897520;AIFM Proethos fond;    175,79;  175,79;2024-02-06
182584;Aktia Capital Placeringsfond B;     50,40;   50,40;2024-02-06
339473;Aktia Nordic Small Cap Placeringsfond B;     46,11;   46,11;2024-02-06
308908;Aktie-Ansvar Avkastningsfond A;    121,13;  121,13;2024-02-06
344739;Aktie-Ansvar Sverige A;    839,93;  839,93;2024-02-06
528894;Aktiespararna Direktavkastning;    190,92;  190,92;2024-02-06
290072;Aktiespararna Topp Sverige;     28,04;   28,04;2024-02-06
147348;Alfred Berg Aktiv C;   2532,23; 2531,21;2024-02-06
183178;Alfred Berg Norge C;   1463,00; 1462,42;2024-02-06
111518;Alfred Berg Obligasjon C;    114,96;  114,91;2024-02-06
933359;Allianz China A-shares AT;     91,98;   91,97;2024-02-06
753731;Allianz China Equity A;    465,26;  465,20;2024-02-06
717900;Allianz Euro High Yield Bond A;   1238,02; 1237,86;2024-02-06
538751;Allianz Europe Small Cap Equity AT;   3357,16; 3356,72;2024-02-06
273839;Allianz Global Equity Growth AT;    121,03;  121,02;2024-02-06
502922;Allianz Global Metals and Mining A;    623,40;  623,32;2024-02-06
878694;Allianz Global Water AT;   1874,08; 1873,84;2024-02-06
309666;Allianz Pet and Animal Wellbeing AT;     82,81;   82,80;2024-02-06
823096;AMF Aktiefond Asien Stilla Havet;    291,16;  291,16;2024-02-06
538462;AMF Aktiefond Europa;    327,62;  327,62;2024-02-06
908277;AMF Aktiefond Global;    354,57;  354,57;2024-02-06
520692;AMF Aktiefond Nordamerika;    627,25;  627,25;2024-02-06
269357;AMF Aktiefond Småbolag;   1136,23; 1136,23;2024-02-06
681783;AMF Aktiefond Sverige;    847,12;  847,12;2024-02-06
645952;AMF Aktiefond Världen;    653,68;  653,68;2024-02-06
610121;AMF Balansfond;    385,35;  385,35;2024-02-06
305185;AMF Räntefond Kort;    115,61;  115,61;2024-02-06
574293;AMF Räntefond Lång;    147,50;  147,50;2024-02-06
265512;AMF Räntefond Mix;    111,73;  111,73;2024-02-06
791863;Amundi Funds Global Equity Conservative A2;   1329,98; 1329,79;2024-02-05
174490;Amundi Funds Japan Equity Value A2;   1252,91; 1252,74;2024-02-05
756031;Amundi Funds Latin America Equity A2;   5967,27; 5966,42;2024-02-05
720201;Amundi Funds SBI FM India Equity A2;   4057,87; 4057,29;2024-02-05
863522;Amundi Funds Volatility World A2;   1014,55; 1014,40;2024-02-05
581371;AP7 Aktiefond;    622,64;  622,64;2024-02-06
545541;AP7 Räntefond;    110,72;  110,72;2024-02-06
715955;Avanza Emerging Markets;    117,37;  117,37;2024-02-05
680124;Avanza Global;    189,50;  189,50;2024-02-05
734491;Avanza Zero ;    377,23;  377,23;2024-02-06
294322;AXA IM Globlal Equity QI B;    308,07;  308,03;2024-02-02
401810;AXA IM Pacific Ex-Japan Equity QI B;    440,07;  440,01;2024-02-02
616797;AXA IM US Equity QI B;    405,23;  405,17;2024-02-02
477729;Baring Asia Growth A;   1050,95; 1050,81;2024-02-06
191080;Baring Global Emerging Markets A;    413,72;  413,66;2024-02-06
262741;Baring Global Resources A;    237,94;  237,91;2024-02-06
