Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
407775;Aberdeen Standard - American Focused Equity Fund A;    386,06;  386,00;2023-01-23
900894;Aberdeen Standard - Select Euro High Yield Bond A;    258,44;  258,40;2023-02-27
367698;Aberdeen Standard SICAV I - European Sustainable Equity Fund A;    793,52;  793,42;2023-02-27
865063;Aberdeen Standard SICAV I - Europé ex UK Sustainable Equity Fund A;    208,00;  207,97;2023-02-27
848069;Aberdeen Standard SICAV I - Global Innovation Equity Fund A ;     80,11;   80,10;2023-02-27
192146;Aberdeen Standard SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    132,71;  132,69;2023-02-27
757575;Aberdeen Standard SICAV I - Japanese Sustainable Equity Fund A;     42,22;   42,21;2023-02-27
938845;AGCM Fund- Asia Growth Sub- Fund RC;    193,01;  193,01;2023-02-24
897520;AIFM Proethos fond;    209,82;  209,82;2023-02-27
182584;Aktia Capital Placeringsfond B;     51,79;   51,78;2023-02-27
339473;Aktia Nordic Small Cap Placeringsfond B;     46,94;   46,93;2023-02-27
308908;Aktie-Ansvar Avkastningsfond A;    116,76;  116,76;2023-02-27
344739;Aktie-Ansvar Sverige A;    812,16;  812,16;2023-02-27
528894;Aktiespararna Direktavkastning;    199,75;  199,75;2023-02-27
290072;Aktiespararna Topp Sverige Hållbar;     25,92;   25,92;2023-02-27
147348;Alfred Berg Aktiv C;   2387,49; 2386,55;2023-02-27
183178;Alfred Berg Norge C;   1400,42; 1399,87;2023-02-27
111518;Alfred Berg Obligasjon C;    114,19;  114,14;2023-02-27
933359;Allianz China A-shares AT;    128,84;  128,82;2023-02-27
753731;Allianz China Equity A;    592,45;  592,37;2023-02-27
250878;Allianz Emerging Asia Equity A;    703,70;  703,60;2023-02-27
717900;Allianz Euro High Yield Bond A;   1138,88; 1138,72;2023-02-27
538751;Allianz Europe Small Cap Equity AT;   3209,04; 3208,60;2023-02-27
273839;Allianz Global Equity Growth AT;     98,67;   98,66;2023-02-27
502922;Allianz Global Metals and Mining A;    689,94;  689,85;2023-02-27
878694;Allianz Global Water AT;   1725,41; 1725,17;2023-02-27
309666;Allianz Pet and Animal Wellbeing AT;     79,19;   79,18;2023-02-27
395434;Allianz Thailand Equity A;   6654,43; 6653,53;2023-02-27
823096;AMF Aktiefond Asien Stilla Havet;    271,93;  271,93;2023-02-27
538462;AMF Aktiefond Europa;    296,32;  296,32;2023-02-27
908277;AMF Aktiefond Global;    286,12;  286,12;2023-02-27
520692;AMF Aktiefond Nordamerika;    472,29;  472,29;2023-02-27
269357;AMF Aktiefond Småbolag;   1165,18; 1165,18;2023-02-27
681783;AMF Aktiefond Sverige;    795,38;  795,38;2023-02-27
645952;AMF Aktiefond Världen;    568,46;  568,46;2023-02-27
610121;AMF Balansfond;    351,07;  351,07;2023-02-27
305185;AMF Räntefond Kort;    111,06;  111,06;2023-02-27
574293;AMF Räntefond Lång;    138,79;  138,79;2023-02-27
265512;AMF Räntefond Mix;    107,97;  107,97;2023-02-27
791863;Amundi Funds Global Equity Conservative A2;   1252,71; 1252,53;2023-02-24
174490;Amundi Funds Japan Equity Value A2;   1159,19; 1159,04;2023-02-24
756031;Amundi Funds Latin America Equity A2;   4481,61; 4480,96;2023-02-24
720201;Amundi Funds SBI FM India Equity A2;   3300,59; 3300,12;2023-02-24
863522;Amundi Funds Volatility World A2;   1037,63; 1037,48;2023-02-24
581371;AP7 Aktiefond;    510,16;  510,16;2023-02-27
545541;AP7 Räntefond;    105,23;  105,23;2023-02-27
715955;Avanza Emerging Markets;    111,92;  111,92;2023-02-24
680124;Avanza Global;    154,06;  154,06;2023-02-24
734491;Avanza Zero ;    347,11;  347,11;2023-02-27
294322;AXA IM Globlal Equity QI B;    258,89;  258,85;2023-02-24
401810;AXA IM Pacific Ex-Japan Equity QI B;    463,46;  463,39;2023-02-24
616797;AXA IM US Equity QI B;    335,68;  335,63;2023-02-24
652628;Axa Rosenberg Japan Small Cap Alpha Fund B;    189,43;  189,41;2022-06-28
477729;Baring Asia Growth A;   1096,92; 1096,76;2023-02-27
983593;Baring Eastern Europe A;    246,18;  246,15;2022-10-31
191080;Baring Global Emerging Markets A;    402,55;  402,49;2023-02-27
262741;Baring Global Resources A;    242,18;  242,14;2023-02-27
334409;Baring Hong Kong China A;  11890,99;11889,29;2023-02-27
235291;Baring Latin America A;    340,33;  340,28;2023-02-27
285990;BL - American Small & Mid Caps B;   2317,49; 2317,16;2023-02-24
551804;BL - Bond Dollar B;    904,13;  903,99;2023-02-24
178509;BL - Bond Emerging Markets Euro B;   1036,14; 1036,00;2023-02-24
153833;BL - Emerging Markets B;   1861,31; 1861,06;2023-02-24
300996;BL - Equities America B;    928,58;  928,44;2023-02-24
321828;BL - Equities Asia B;   1066,66; 1066,50;2023-02-24
118000;BL - Equities Dividend B;   2560,49; 2560,14;2023-02-24
336826;BL - Equities Europe B;   1128,18; 1128,03;2023-02-24
142679;BL - Equities Japan B;   1779,93; 1779,70;2023-02-24
250167;BL - European Small & Mid Caps B;   2295,28; 2294,97;2023-02-24
480145;BL - Global 30 B;   1064,80; 1064,66;2023-02-24
444315;BL - Global 50 B;   1093,02; 1092,87;2023-02-24
408484;BL - Global 75 B;   1079,35; 1079,21;2023-02-24
515973;BL - Global Bond Opportunities B;    971,00;  970,87;2023-02-24
320358;BL - Global Equities B;   1129,73; 1129,57;2023-02-24
647669;BL - Global Flexible B;   2127,51; 2127,22;2023-02-24
214338;BL - Global Flexible USD B;   1702,12; 1701,87;2023-02-24
749953;BL - Sustainable Horizon B;   1117,05; 1116,90;2023-02-24
608463;BlackRock - Asian Dragon Fund A2;    465,50;  465,43;2023-02-27
391896;BlackRock - China A2;    175,35;  175,32;2023-02-27
987784;BlackRock - Emerging Europe A2;    326,92;  326,87;2022-10-31
231100;BlackRock - Emerging Markets A2;    372,38;  372,33;2023-02-27
916122;BlackRock - Euro Markets A2;    429,58;  429,52;2023-02-27
696898;BlackRock - European Value A2;    979,17;  979,04;2023-02-27
302760;BlackRock - Global Allocation A2;    693,43;  693,33;2023-02-27
572637;BlackRock - Global High Yield Bond Fund A2;    275,17;  275,13;2023-02-27
536806;BlackRock - Global Natural Resources Growth & Income Fund A2;    139,21;  139,19;2023-02-27
768499;BlackRock - India A2;    450,84;  450,77;2023-02-27
159442;BlackRock - Japan Small & MidCap A2;    638,54;  638,45;2023-02-27
661066;BlackRock - Latin American A2;    621,37;  621,28;2023-02-27
553578;BlackRock - Sustainable Energy A2;    169,90;  169,88;2023-02-27
768556;BlackRock - US Basic Value A2;   1175,80; 1175,63;2023-02-27
804385;BlackRock - US Flexible Equity A2;    541,44;  541,36;2023-02-27
625236;BlackRock - US Mid-Cap Value Fund A2;   3434,16; 3433,67;2023-02-27
517748;BlackRock - World Energy A2;    241,55;  241,51;2023-02-27
410258;BlackRock - World Financials A2;    379,82;  379,76;2023-02-27
338590;BlackRock - World Gold A2;    321,79;  321,74;2023-02-27
374421;BlackRock - World Healthscience A2;    641,79;  641,70;2023-02-27
481911;BlackRock - World Mining A2;    663,89;  663,80;2023-02-27
644294;BlackRock - World Real Estate Securities Fund A2;    151,68;  151,65;2023-02-27
