Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    250,16;  250,13;2024-06-10
367698;abrdn SICAV I - European Sustainable Equity Fund A;    953,44;  953,31;2024-06-04
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  28027,08;28023,38;2024-06-10
848069;abrdn SICAV I - Global Innovation Equity Fund A;     93,46;   93,44;2024-06-10
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    139,10;  139,06;2024-06-10
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     51,69;   51,67;2024-06-10
900894;abrdn SICAV I - Select Euro High Yield Bond A;    290,45;  290,41;2024-06-10
897520;AIFM Proethos fond;    188,21;  188,21;2024-06-10
182584;Aktia Capital Placeringsfond B;     53,92;   53,91;2024-06-10
339473;Aktia Nordic Small Cap Placeringsfond B;     52,87;   52,86;2024-06-10
308908;Aktie-Ansvar Avkastningsfond A;    123,84;  123,84;2024-06-10
344739;Aktie-Ansvar Sverige A;    914,70;  914,70;2024-06-10
528894;Aktiespararna Direktavkastning;    213,22;  213,22;2024-06-10
290072;Aktiespararna Topp Sverige;     31,92;   31,92;2024-06-10
147348;Alfred Berg Aktiv C;   2858,99; 2857,83;2024-06-10
183178;Alfred Berg Norge C;   1642,72; 1642,06;2024-06-10
111518;Alfred Berg Obligasjon C;    116,03;  115,99;2024-06-10
933359;Allianz China A-shares AT;     98,72;   98,71;2024-06-07
753731;Allianz China Equity A;    515,89;  515,81;2024-06-07
717900;Allianz Euro High Yield Bond A;   1260,64; 1260,47;2024-06-10
538751;Allianz Europe Small Cap Equity AT;   3492,77; 3492,31;2024-06-10
273839;Allianz Global Equity Growth AT;    123,88;  123,87;2024-06-10
502922;Allianz Global Metals and Mining A;    696,57;  696,48;2024-06-10
878694;Allianz Global Water AT;   2028,87; 2028,60;2024-06-10
309666;Allianz Pet and Animal Wellbeing AT;     85,55;   85,54;2024-06-10
823096;AMF Aktiefond Asien Stilla Havet;    317,49;  317,49;2024-06-10
538462;AMF Aktiefond Europa;    357,62;  357,62;2024-06-10
908277;AMF Aktiefond Global;    381,56;  381,56;2024-06-10
520692;AMF Aktiefond Nordamerika;    668,28;  668,28;2024-06-10
269357;AMF Aktiefond Småbolag;   1277,17; 1277,17;2024-06-10
681783;AMF Aktiefond Sverige;    965,04;  965,04;2024-06-10
645952;AMF Aktiefond Världen;    724,14;  724,14;2024-06-10
610121;AMF Balansfond;    415,02;  415,02;2024-06-10
305185;AMF Räntefond Kort;    117,56;  117,56;2024-06-10
574293;AMF Räntefond Lång;    149,10;  149,10;2024-06-10
265512;AMF Räntefond Mix;    111,29;  111,29;2024-06-10
791863;Amundi Funds Global Equity Conservative A2;   1339,39; 1339,20;2024-06-07
174490;Amundi Funds Japan Equity Value A2;   1254,96; 1254,77;2024-06-07
756031;Amundi Funds Latin America Equity A2;   5288,77; 5288,01;2024-06-07
720201;Amundi Funds SBI FM India Equity A2;   4405,69; 4405,05;2024-06-07
863522;Amundi Funds Volatility World A2;    982,66;  982,51;2024-06-07
581371;AP7 Aktiefond;    675,34;  675,34;2024-06-10
545541;AP7 Räntefond;    111,55;  111,55;2024-06-10
715955;Avanza Emerging Markets;    125,50;  125,50;2024-06-05
680124;Avanza Global;    203,38;  203,38;2024-06-07
734491;Avanza Zero ;    426,42;  426,42;2024-06-10
294322;AXA IM Globlal Equity QI B;    327,72;  327,68;2024-06-07
401810;AXA IM Pacific Ex-Japan Equity QI B;    462,16;  462,10;2024-06-05
616797;AXA IM US Equity QI B;    427,09;  427,03;2024-06-07
477729;Baring Asia Growth A;   1163,36; 1163,20;2024-06-10
191080;Baring Global Emerging Markets A;    443,25;  443,19;2024-06-10
262741;Baring Global Resources A;    251,59;  251,56;2024-06-10
334409;Baring Hong Kong China A;  10447,31;10445,82;2024-06-10
235291;Baring Latin America A;    338,28;  338,23;2024-06-10
285990;BL - American Small & Mid Caps B;   2462,34; 2461,98;2024-06-07
551804;BL - Bond Dollar B;    916,86;  916,73;2024-06-07
178509;BL - Bond Emerging Markets Euro B;   1134,76; 1134,61;2024-06-07
153833;BL - Emerging Markets B;   1920,17; 1919,91;2024-06-07
300996;BL - Equities America B;   1107,41; 1107,24;2024-06-07
321828;BL - Equities Asia B;   1086,16; 1086,01;2024-06-07
118000;BL - Equities Dividend B;   2949,73; 2949,34;2024-06-07
336826;BL - Equities Europe B;   1320,90; 1320,72;2024-06-07
142679;BL - Equities Japan B;   1913,42; 1913,14;2024-06-07
250167;BL - European Small & Mid Caps B;   2591,90; 2591,56;2024-06-07
480145;BL - Global 30 B;   1157,45; 1157,30;2024-06-07
444315;BL - Global 50 B;   1216,03; 1215,87;2024-06-07
408484;BL - Global 75 B;   1226,98; 1226,82;2024-06-07
515973;BL - Global Bond Opportunities B;   1039,95; 1039,81;2024-06-07
320358;BL - Global Equities B;   1401,27; 1401,08;2024-06-07
647669;BL - Global Flexible B;   2274,60; 2274,30;2024-06-07
214338;BL - Global Flexible USD B;   1841,60; 1841,33;2024-06-07
608463;BlackRock - Asian Dragon Fund A2;    486,17;  486,10;2024-06-10
391896;BlackRock - China A2;    164,49;  164,46;2024-06-10
231100;BlackRock - Emerging Markets A2;    400,86;  400,80;2024-06-10
916122;BlackRock - Euro Markets A2;    517,20;  517,13;2024-06-10
696898;BlackRock - European Value A2;   1148,48; 1148,33;2024-06-10
302760;BlackRock - Global Allocation A2;    809,75;  809,64;2024-06-10
572637;BlackRock - Global High Yield Bond Fund A2;    311,74;  311,70;2024-06-10
768499;BlackRock - India A2;    610,06;  609,98;2024-06-10
159442;BlackRock - Japan Small & MidCap A2;    749,18;  749,07;2024-06-10
661066;BlackRock - Latin American A2;    680,89;  680,79;2024-06-10
536806;BlackRock - Natural Resources Growth & Income Fund A2;    138,69;  138,67;2024-06-10
553578;BlackRock - Sustainable Energy A2;    178,76;  178,73;2024-06-10
768556;BlackRock - US Basic Value A2;   1342,54; 1342,35;2024-06-10
804385;BlackRock - US Flexible Equity A2;    692,52;  692,42;2024-06-10
625236;BlackRock - US Mid-Cap Value Fund A2;   3801,51; 3800,97;2024-06-10
517748;BlackRock - World Energy A2;    269,25;  269,21;2024-06-10
410258;BlackRock - World Financials A2;    488,50;  488,43;2024-06-10
338590;BlackRock - World Gold A2;    389,44;  389,39;2024-06-10
374421;BlackRock - World Healthscience A2;    757,32;  757,21;2024-06-10
481911;BlackRock - World Mining A2;    668,31;  668,22;2024-06-10
644294;BlackRock - World Real Estate Securities Fund A2;    153,92;  153,89;2024-06-10
446088;BlackRock - World Technology A2;    896,86;  896,73;2024-06-10
422709;BMC Global Select fund;    372,51;  372,51;2024-06-10
408062;C WorldWide Asia 1A;   2051,45; 2051,16;2024-06-10
515554;C WorldWide Global Equities 1A;   2285,60; 2285,27;2024-06-10
479725;C WorldWide Global Equities Ethical 1A;    418,24;  418,19;2024-06-10
443895;C WorldWide Healthcare Select 1A;   1757,70; 1757,47;2024-06-10
792697;C WorldWide Sweden 1A;    418,11;  418,11;2024-06-10
721035;C WorldWide Sweden Small Cap 1A;    742,04;  742,04;2024-06-10
345497;Captor Dahlia Green Bond A;    278,86;  278,86;2024-06-10
180927;Captor Iris Bond A;    251,24;  251,24;2024-06-10
