Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
407775;Aberdeen Standard - American Focused Equity Fund A;    385,87;  385,81;2023-01-10
900894;Aberdeen Standard - Select Euro High Yield Bond A;    254,61;  254,58;2023-01-10
367698;Aberdeen Standard SICAV I - European Sustainable Equity Fund A;    766,31;  766,21;2023-01-10
865063;Aberdeen Standard SICAV I - Europé ex UK Sustainable Equity Fund A;    200,60;  200,58;2023-01-10
848069;Aberdeen Standard SICAV I - Global Innovation Equity Fund A ;     77,06;   77,05;2023-01-10
192146;Aberdeen Standard SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    132,40;  132,37;2023-01-10
757575;Aberdeen Standard SICAV I - Japanese Sustainable Equity Fund A;     41,22;   41,21;2023-01-10
938845;AGCM Fund- Asia Growth Sub- Fund RC;    198,51;  198,51;2023-01-09
897520;AIFM Proethos fond;    212,35;  212,35;2023-01-10
182584;Aktia Capital Placeringsfond B;     50,28;   50,27;2023-01-10
339473;Aktia Nordic Small Cap Placeringsfond B;     45,89;   45,88;2023-01-10
308908;Aktie-Ansvar Avkastningsfond A;    115,37;  115,37;2023-01-10
344739;Aktie-Ansvar Sverige A;    789,60;  789,60;2023-01-10
528894;Aktiespararna Direktavkastning;    195,21;  195,21;2023-01-10
290072;Aktiespararna Topp Sverige Hållbar;     25,38;   25,38;2023-01-10
147348;Alfred Berg Aktiv C;   2362,40; 2361,50;2023-01-10
183178;Alfred Berg Norge C;   1390,26; 1389,73;2023-01-10
111518;Alfred Berg Obligasjon C;    118,54;  118,49;2023-01-10
933359;Allianz China A-shares AT;    134,26;  134,24;2023-01-10
753731;Allianz China Equity A;    658,03;  657,93;2023-01-10
250878;Allianz Emerging Asia Equity A;    739,37;  739,27;2023-01-10
717900;Allianz Euro High Yield Bond A;   1139,11; 1138,96;2023-01-10
538751;Allianz Europe Small Cap Equity AT;   2917,29; 2916,89;2022-12-30
273839;Allianz Global Equity Growth AT;     95,35;   95,34;2023-01-10
502922;Allianz Global Metals and Mining A;    727,13;  727,03;2023-01-10
878694;Allianz Global Water AT;   1667,43; 1667,21;2023-01-10
309666;Allianz Pet and Animal Wellbeing AT;     76,68;   76,67;2023-01-10
395434;Allianz Thailand Equity A;   7181,11; 7180,15;2023-01-10
823096;AMF Aktiefond Asien Stilla Havet;    278,19;  278,19;2023-01-10
538462;AMF Aktiefond Europa;    291,08;  291,08;2023-01-10
908277;AMF Aktiefond Global;    280,93;  280,93;2023-01-10
520692;AMF Aktiefond Nordamerika;    454,39;  454,39;2023-01-10
269357;AMF Aktiefond Småbolag;   1132,25; 1132,25;2023-01-10
681783;AMF Aktiefond Sverige;    779,90;  779,90;2023-01-10
645952;AMF Aktiefond Världen;    557,90;  557,90;2023-01-10
610121;AMF Balansfond;    349,06;  349,06;2023-01-10
305185;AMF Räntefond Kort;    110,86;  110,86;2023-01-10
574293;AMF Räntefond Lång;    140,40;  140,40;2023-01-10
265512;AMF Räntefond Mix;    109,19;  109,19;2023-01-10
791863;Amundi Funds Global Equity Conservative A2;   1272,33; 1272,14;2023-01-09
174490;Amundi Funds Japan Equity Value A2;   1113,24; 1113,09;2023-01-05
756031;Amundi Funds Latin America Equity A2;   4532,51; 4531,86;2023-01-09
720201;Amundi Funds SBI FM India Equity A2;   3435,24; 3434,75;2023-01-09
863522;Amundi Funds Volatility World A2;   1057,48; 1057,33;2023-01-09
581371;AP7 Aktiefond;    504,71;  504,71;2023-01-10
545541;AP7 Räntefond;    106,38;  106,38;2023-01-10
715955;Avanza Emerging Markets;    114,39;  114,39;2023-01-09
680124;Avanza Global;    149,84;  149,84;2023-01-09
734491;Avanza Zero ;    338,47;  338,47;2023-01-10
294322;AXA IM Globlal Equity QI B;    252,12;  252,08;2023-01-09
401810;AXA IM Pacific Ex-Japan Equity QI B;    475,87;  475,80;2023-01-09
616797;AXA IM US Equity QI B;    331,27;  331,23;2023-01-09
652628;Axa Rosenberg Japan Small Cap Alpha Fund B;    189,43;  189,41;2022-06-28
477729;Baring Asia Growth A;   1163,74; 1163,57;2023-01-10
983593;Baring Eastern Europe A;    246,18;  246,15;2022-10-31
191080;Baring Global Emerging Markets A;    420,73;  420,67;2023-01-10
262741;Baring Global Resources A;    244,87;  244,83;2023-01-10
334409;Baring Hong Kong China A;  12970,87;12968,99;2023-01-10
235291;Baring Latin America A;    338,56;  338,51;2023-01-10
285990;BL - American Small & Mid Caps B;   2299,86; 2299,53;2023-01-09
551804;BL - Bond Dollar B;    930,16;  930,03;2023-01-09
178509;BL - Bond Emerging Markets Euro B;   1052,29; 1052,14;2023-01-09
153833;BL - Emerging Markets B;   1920,92; 1920,66;2023-01-09
300996;BL - Equities America B;    935,61;  935,47;2023-01-09
321828;BL - Equities Asia B;   1136,11; 1135,95;2023-01-09
118000;BL - Equities Dividend B;   2640,96; 2640,61;2023-01-09
336826;BL - Equities Europe B;   1140,64; 1140,49;2023-01-09
142679;BL - Equities Japan B;   1756,66; 1756,43;2023-01-05
250167;BL - European Small & Mid Caps B;   2219,80; 2219,50;2023-01-09
480145;BL - Global 30 B;   1097,86; 1097,71;2023-01-09
444315;BL - Global 50 B;   1123,73; 1123,58;2023-01-09
408484;BL - Global 75 B;   1109,84; 1109,70;2023-01-09
515973;BL - Global Bond Opportunities B;    990,25;  990,12;2023-01-09
320358;BL - Global Equities B;   1127,54; 1127,39;2023-01-09
647669;BL - Global Flexible B;   2233,80; 2233,50;2023-01-09
214338;BL - Global Flexible USD B;   1722,12; 1721,88;2023-01-09
749953;BL - Sustainable Horizon B;   1112,20; 1112,05;2023-01-09
608463;BlackRock - Asian Dragon Fund A2;    478,32;  478,25;2023-01-10
391896;BlackRock - China A2;    188,73;  188,71;2023-01-10
987784;BlackRock - Emerging Europe A2;    326,92;  326,87;2022-10-31
231100;BlackRock - Emerging Markets A2;    383,38;  383,33;2023-01-10
916122;BlackRock - Euro Markets A2;    408,64;  408,58;2023-01-10
696898;BlackRock - European Value A2;    928,94;  928,81;2023-01-10
302760;BlackRock - Global Allocation A2;    687,08;  686,98;2023-01-10
572637;BlackRock - Global High Yield Bond Fund A2;    272,15;  272,12;2023-01-10
536806;BlackRock - Global Natural Resources Growth & Income Fund A2;    140,59;  140,57;2023-01-10
768499;BlackRock - India A2;    464,73;  464,66;2023-01-10
159442;BlackRock - Japan Small & MidCap A2;    631,88;  631,79;2023-01-10
661066;BlackRock - Latin American A2;    614,03;  613,95;2023-01-10
553578;BlackRock - Sustainable Energy A2;    165,08;  165,05;2023-01-10
