Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    222,88;  222,85;2023-12-27
367698;abrdn SICAV I - European Sustainable Equity Fund A;    851,04;  850,92;2023-12-27
848069;abrdn SICAV I - Global Innovation Equity Fund A;     84,25;   84,24;2023-12-27
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    133,70;  133,68;2023-12-27
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     45,27;   45,26;2023-12-27
900894;abrdn SICAV I - Select Euro High Yield Bond A;    277,50;  277,47;2023-12-27
938845;AGCM Fund- Asia Growth Sub- Fund RC;    161,07;  161,07;2023-12-22
897520;AIFM Proethos fond;    191,55;  191,55;2023-12-27
182584;Aktia Capital Placeringsfond B;     49,42;   49,42;2023-12-27
339473;Aktia Nordic Small Cap Placeringsfond B;     46,00;   46,00;2023-12-27
308908;Aktie-Ansvar Avkastningsfond A;    120,34;  120,34;2023-12-27
344739;Aktie-Ansvar Sverige A;    855,97;  855,97;2023-12-27
528894;Aktiespararna Direktavkastning;    199,56;  199,56;2023-12-27
290072;Aktiespararna Topp Sverige Hållbar;     28,53;   28,53;2023-12-27
147348;Alfred Berg Aktiv C;   2466,34; 2465,34;2023-12-27
183178;Alfred Berg Norge C;   1438,12; 1437,54;2023-12-27
111518;Alfred Berg Obligasjon C;    116,50;  116,45;2023-12-27
933359;Allianz China A-shares AT;     90,62;   90,61;2023-12-27
753731;Allianz China Equity A;    454,53;  454,46;2023-12-27
717900;Allianz Euro High Yield Bond A;   1177,82; 1177,66;2023-12-27
538751;Allianz Europe Small Cap Equity AT;   3370,69; 3370,23;2023-12-27
273839;Allianz Global Equity Growth AT;    111,48;  111,46;2023-12-27
502922;Allianz Global Metals and Mining A;    645,38;  645,29;2023-12-27
878694;Allianz Global Water AT;   1790,78; 1790,53;2023-12-27
309666;Allianz Pet and Animal Wellbeing AT;     79,05;   79,04;2023-12-27
823096;AMF Aktiefond Asien Stilla Havet;    273,66;  273,66;2023-12-27
538462;AMF Aktiefond Europa;    312,88;  312,88;2023-12-27
908277;AMF Aktiefond Global;    324,61;  324,61;2023-12-27
520692;AMF Aktiefond Nordamerika;    563,57;  563,57;2023-12-27
269357;AMF Aktiefond Småbolag;   1150,25; 1150,25;2023-12-27
681783;AMF Aktiefond Sverige;    862,31;  862,31;2023-12-27
645952;AMF Aktiefond Världen;    631,25;  631,25;2023-12-27
610121;AMF Balansfond;    382,20;  382,20;2023-12-27
305185;AMF Räntefond Kort;    115,25;  115,25;2023-12-27
574293;AMF Räntefond Lång;    148,42;  148,42;2023-12-27
265512;AMF Räntefond Mix;    112,95;  112,95;2023-12-27
791863;Amundi Funds Global Equity Conservative A2;   1246,26; 1246,08;2023-12-22
174490;Amundi Funds Japan Equity Value A2;   1168,15; 1167,99;2023-12-22
756031;Amundi Funds Latin America Equity A2;   5917,23; 5916,35;2023-12-22
720201;Amundi Funds SBI FM India Equity A2;   3868,59; 3868,02;2023-12-22
863522;Amundi Funds Volatility World A2;    976,99;  976,85;2023-12-22
581371;AP7 Aktiefond;    574,40;  574,40;2023-12-27
545541;AP7 Räntefond;    111,18;  111,18;2023-12-27
715955;Avanza Emerging Markets;    111,60;  111,60;2023-12-22
680124;Avanza Global;    174,06;  174,06;2023-12-22
734491;Avanza Zero ;    382,32;  382,32;2023-12-27
294322;AXA IM Globlal Equity QI B;    289,21;  289,17;2023-12-22
401810;AXA IM Pacific Ex-Japan Equity QI B;    438,45;  438,38;2023-12-22
616797;AXA IM US Equity QI B;    376,92;  376,86;2023-12-22
477729;Baring Asia Growth A;    984,44;  984,30;2023-12-22
191080;Baring Global Emerging Markets A;    391,72;  391,66;2023-12-22
262741;Baring Global Resources A;    235,54;  235,50;2023-12-22
334409;Baring Hong Kong China A;   9134,90; 9133,54;2023-12-22
235291;Baring Latin America A;    393,54;  393,48;2023-12-22
285990;BL - American Small & Mid Caps B;   2406,63; 2406,27;2023-12-22
551804;BL - Bond Dollar B;    907,11;  906,97;2023-12-22
178509;BL - Bond Emerging Markets Euro B;   1110,76; 1110,61;2023-12-22
153833;BL - Emerging Markets B;   1778,66; 1778,42;2023-12-22
300996;BL - Equities America B;   1036,20; 1036,05;2023-12-22
321828;BL - Equities Asia B;    975,48;  975,34;2023-12-22
118000;BL - Equities Dividend B;   2710,14; 2709,78;2023-12-22
336826;BL - Equities Europe B;   1196,52; 1196,36;2023-12-22
142679;BL - Equities Japan B;   1853,66; 1853,40;2023-12-22
250167;BL - European Small & Mid Caps B;   2369,66; 2369,34;2023-12-22
480145;BL - Global 30 B;   1104,78; 1104,63;2023-12-22
444315;BL - Global 50 B;   1142,01; 1141,85;2023-12-22
408484;BL - Global 75 B;   1130,04; 1129,89;2023-12-22
515973;BL - Global Bond Opportunities B;   1037,74; 1037,60;2023-12-22
320358;BL - Global Equities B;   1280,61; 1280,44;2023-12-22
647669;BL - Global Flexible B;   2147,17; 2146,88;2023-12-22
214338;BL - Global Flexible USD B;   1759,73; 1759,47;2023-12-22
749953;BL - Global Impact;   1227,99; 1227,82;2023-12-22
608463;BlackRock - Asian Dragon Fund A2;    430,12;  430,06;2023-12-27
391896;BlackRock - China A2;    140,55;  140,52;2023-12-27
231100;BlackRock - Emerging Markets A2;    372,62;  372,57;2023-12-27
916122;BlackRock - Euro Markets A2;    438,60;  438,54;2023-12-27
