Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  25843,79;25840,44;2024-11-19
848069;abrdn SICAV I - Global Innovation Equity Fund A;    102,92;  102,91;2024-11-19
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    143,06;  143,02;2024-11-19
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     52,81;   52,79;2024-11-19
900894;abrdn SICAV I - Select Euro High Yield Bond A;    305,45;  305,41;2024-11-19
182584;Aktia Capital Placeringsfond B;     50,95;   50,94;2024-11-19
339473;Aktia Nordic Small Cap Placeringsfond B;     46,78;   46,78;2024-11-19
308908;Aktie-Ansvar Avkastningsfond A;    126,24;  126,24;2024-11-19
344739;Aktie-Ansvar Sverige A;    908,95;  908,95;2024-11-19
528894;Aktiespararna Direktavkastning;    211,32;  211,32;2024-11-19
290072;Aktiespararna Topp Sverige;     30,79;   30,79;2024-11-19
147348;Alfred Berg Aktiv R;   2940,05; 2938,87;2024-11-19
183178;Alfred Berg Norge C;   1696,11; 1695,43;2024-11-19
933359;Allianz China A-shares AT;    113,81;  113,79;2024-11-19
753731;Allianz China Equity A;    570,57;  570,49;2024-11-19
717900;Allianz Euro High Yield Bond A;   1337,94; 1337,77;2024-11-19
538751;Allianz Europe Small Cap Equity AT;   3185,58; 3185,17;2024-11-19
273839;Allianz Global Equity Growth AT;    126,88;  126,86;2024-11-19
502922;Allianz Global Metals and Mining A;    683,37;  683,28;2024-11-19
878694;Allianz Global Water AT;   2136,36; 2136,08;2024-11-19
309666;Allianz Pet and Animal Wellbeing AT;     85,82;   85,81;2024-11-19
823096;AMF Aktiefond Asien Stilla Havet;    340,11;  340,11;2024-11-19
538462;AMF Aktiefond Europa;    343,16;  343,16;2024-11-19
908277;AMF Aktiefond Global;    403,25;  403,25;2024-11-19
520692;AMF Aktiefond Nordamerika;    737,89;  737,89;2024-11-19
269357;AMF Aktiefond Småbolag;   1214,10; 1214,10;2024-11-19
681783;AMF Aktiefond Sverige;    933,92;  933,92;2024-11-19
645952;AMF Aktiefond Världen;    730,20;  730,20;2024-11-19
610121;AMF Balansfond;    419,54;  419,54;2024-11-19
305185;AMF Räntefond Kort;    119,73;  119,73;2024-11-19
574293;AMF Räntefond Lång;    154,47;  154,47;2024-11-19
