Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  26513,01;26509,58;2024-08-02
848069;abrdn SICAV I - Global Innovation Equity Fund A;     93,57;   93,56;2024-08-02
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    135,46;  135,43;2024-08-02
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     49,89;   49,87;2024-08-02
900894;abrdn SICAV I - Select Euro High Yield Bond A;    299,10;  299,06;2024-08-02
897520;AIFM Proethos fond;    177,02;  177,02;2024-08-02
182584;Aktia Capital Placeringsfond B;     52,32;   52,31;2024-08-02
339473;Aktia Nordic Small Cap Placeringsfond B;     49,91;   49,90;2024-08-02
308908;Aktie-Ansvar Avkastningsfond A;    124,71;  124,71;2024-08-02
344739;Aktie-Ansvar Sverige A;    907,56;  907,56;2024-08-02
528894;Aktiespararna Direktavkastning;    207,43;  207,43;2024-08-02
290072;Aktiespararna Topp Sverige;     30,36;   30,36;2024-08-02
147348;Alfred Berg Aktiv C;   2801,49; 2800,34;2024-08-02
183178;Alfred Berg Norge C;   1619,11; 1618,45;2024-08-02
111518;Alfred Berg Obligasjon C;    117,73;  117,68;2024-08-02
933359;Allianz China A-shares AT;     97,69;   97,67;2024-08-02
753731;Allianz China Equity A;    491,12;  491,06;2024-08-02
717900;Allianz Euro High Yield Bond A;   1299,25; 1299,08;2024-08-02
538751;Allianz Europe Small Cap Equity AT;   3453,39; 3452,94;2024-08-02
273839;Allianz Global Equity Growth AT;    124,94;  124,92;2024-08-02
502922;Allianz Global Metals and Mining A;    674,71;  674,62;2024-08-02
878694;Allianz Global Water AT;   2103,85; 2103,58;2024-08-02
309666;Allianz Pet and Animal Wellbeing AT;     85,78;   85,77;2024-08-02
823096;AMF Aktiefond Asien Stilla Havet;    311,95;  311,95;2024-08-02
538462;AMF Aktiefond Europa;    349,95;  349,95;2024-08-02
908277;AMF Aktiefond Global;    374,97;  374,97;2024-08-02
520692;AMF Aktiefond Nordamerika;    663,90;  663,90;2024-08-02
269357;AMF Aktiefond Småbolag;   1282,44; 1282,44;2024-08-02
681783;AMF Aktiefond Sverige;    947,41;  947,41;2024-08-02
645952;AMF Aktiefond Världen;    709,80;  709,80;2024-08-02
610121;AMF Balansfond;    414,27;  414,27;2024-08-02
305185;AMF Räntefond Kort;    118,61;  118,61;2024-08-02
574293;AMF Räntefond Lång;    153,51;  153,51;2024-08-02
265512;AMF Räntefond Mix;    115,10;  115,10;2024-08-02
791863;Amundi Funds Global Equity Conservative A2;   1442,89; 1442,69;2024-08-01
174490;Amundi Funds Japan Equity Value A2;   1345,29; 1345,10;2024-08-01
756031;Amundi Funds Latin America Equity A2;   5339,66; 5338,91;2024-08-01
720201;Amundi Funds SBI FM India Equity A2;   4801,22; 4800,55;2024-08-01
863522;Amundi Funds Volatility World A2;   1031,20; 1031,06;2024-08-01
581371;AP7 Aktiefond;    672,48;  672,48;2024-08-02
545541;AP7 Räntefond;    114,18;  114,18;2024-08-02
715955;Avanza Emerging Markets;    132,51;  132,51;2024-08-01
680124;Avanza Global;    208,99;  208,99;2024-08-01
734491;Avanza Zero ;    404,87;  404,87;2024-08-02
294322;AXA IM Globlal Equity QI B;    339,92;  339,87;2024-08-01
401810;AXA IM Pacific Ex-Japan Equity QI B;    481,75;  481,68;2024-08-01
616797;AXA IM US Equity QI B;    446,13;  446,07;2024-08-01
477729;Baring Asia Growth A;   1180,95; 1180,78;2024-08-01
191080;Baring Global Emerging Markets A;    455,65;  455,59;2024-08-01
262741;Baring Global Resources A;    261,41;  261,37;2024-08-01
334409;Baring Hong Kong China A;  10014,34;10012,94;2024-08-01
235291;Baring Latin America A;    342,59;  342,54;2024-08-01
285990;BL - American Small & Mid Caps B;   2622,45; 2622,08;2024-08-01
551804;BL - Bond Dollar B;    978,58;  978,44;2024-08-01
178509;BL - Bond Emerging Markets Euro B;   1172,74; 1172,58;2024-08-01
153833;BL - Emerging Markets B;   1978,72; 1978,46;2024-08-01
300996;BL - Equities America B;   1156,24; 1156,08;2024-08-01
321828;BL - Equities Asia B;   1112,49; 1112,33;2024-08-01
118000;BL - Equities Dividend B;   3087,30; 3086,90;2024-08-01
142679;BL - Equities Japan B;   2025,85; 2025,56;2024-08-01
250167;BL - European Small & Mid Caps B;   2495,85; 2495,52;2024-08-01
480145;BL - Global 30 B;   1223,36; 1223,20;2024-08-01
444315;BL - Global 50 B;   1286,70; 1286,54;2024-08-01
408484;BL - Global 75 B;   1298,26; 1298,09;2024-08-01
515973;BL - Global Bond Opportunities B;   1085,12; 1084,98;2024-08-01
320358;BL - Global Equities B;   1461,93; 1461,74;2024-08-01
647669;BL - Global Flexible B;   2416,21; 2415,90;2024-08-01
214338;BL - Global Flexible USD B;   1918,76; 1918,49;2024-08-01
608463;BlackRock - Asian Dragon Fund A2;    474,13;  474,07;2024-08-02
391896;BlackRock - China A2;    155,36;  155,34;2024-08-02
231100;BlackRock - Emerging Markets A2;    393,45;  393,39;2024-08-02
302760;BlackRock - Global Allocation A2;    819,40;  819,29;2024-08-02
572637;BlackRock - Global High Yield Bond Fund A2;    322,85;  322,80;2024-08-02
768499;BlackRock - India A2;    634,86;  634,77;2024-08-02
159442;BlackRock - Japan Small & MidCap A2;    752,02;  751,92;2024-08-02
661066;BlackRock - Latin American A2;    665,87;  665,77;2024-08-02
536806;BlackRock - Natural Resources Growth & Income Fund A2;    139,70;  139,68;2024-08-02
553578;BlackRock - Sustainable Energy A2;    173,07;  173,04;2024-08-02
768556;BlackRock - US Basic Value A2;   1394,71; 1394,52;2024-08-02
804385;BlackRock - US Flexible Equity A2;    686,15;  686,05;2024-08-02
625236;BlackRock - US Mid-Cap Value Fund A2;   3935,11; 3934,56;2024-08-02
517748;BlackRock - World Energy A2;    271,78;  271,74;2024-08-02
410258;BlackRock - World Financials A2;    490,98;  490,91;2024-08-02
338590;BlackRock - World Gold A2;    438,19;  438,13;2024-08-02
374421;BlackRock - World Healthscience A2;    788,18;  788,07;2024-08-02
481911;BlackRock - World Mining A2;    649,56;  649,47;2024-08-02
644294;BlackRock - World Real Estate Securities Fund A2;    168,34;  168,32;2024-08-02
446088;BlackRock - World Technology A2;    862,32;  862,20;2024-08-02
422709;BMC Global Select fund;    373,48;  373,48;2024-08-02
408062;C WorldWide Asia 1A;   1988,27; 1987,99;2024-08-02
515554;C WorldWide Global Equities 1A;   2261,97; 2261,66;2024-08-02
479725;C WorldWide Global Equities Ethical 1A;    409,02;  408,97;2024-08-02
443895;C WorldWide Healthcare Select 1A;   1755,78; 1755,55;2024-08-02
792697;C WorldWide Sweden 1A;    405,72;  405,72;2024-08-02
721035;C WorldWide Sweden Small Cap 1A;    726,36;  726,36;2024-08-02
345497;Captor Dahlia Green Bond A;    285,03;  285,03;2024-08-02
180927;Captor Iris Bond A;    267,32;  267,32;2024-08-02
320176;Carnegie Fastighetsfond Norden A;    566,00;  566,00;2024-08-02
505586;Carnegie Indienfond A;    925,75;  925,75;2024-08-02
214163;Carnegie Likviditetsfond A;   1300,21; 1300,21;2024-08-02
341362;Carnegie Listed Private Equity A;    704,54;  704,54;2024-08-02
554691;Carnegie Obligationsfond A;    992,00;  992,00;2024-08-02
584912;Carnegie Småbolagsfond A;    539,68;  539,68;2024-08-02
357483;Carnegie Strategifond A;   2222,29; 2222,29;2024-08-02
393314;Carnegie Sverigefond A;   4799,32; 4799,32;2024-08-02
976506;CB Save Earth Fund RC;    353,35;  353,30;2024-08-01
384750;Cicero Avkastning A;    133,48;  133,48;2024-08-02
959502;Cicero Hållbar Mix A;    174,63;  174,63;2024-08-02
386870;Coeli - Nordic Corporate Bond Fund R;    118,15;  118,15;2024-08-02
330324;CPR Invest Global Gold Mines A2;    936,97;  936,84;2024-08-01
366154;CPR Invest Global Lifestyles A2;   1104,15; 1103,99;2024-08-01
613729;Danske Invest  SICAV - Global Index Restricted;    347,12;  347,12;2024-08-01
829945;Danske Invest SICAV - Aktiv Förmögenhetsförvaltning SI;   4144,54; 4144,54;2024-08-02
408898;Danske Invest SICAV - Euro Investment Grade Corporate Bond A;    160,50;  160,50;2024-08-01
252411;Danske Invest SICAV - Global Index SI;   3558,96; 3558,96;2024-08-01
865774;Danske Invest SICAV - Sverige Kort Ränta SI;   1276,15; 1276,15;2024-08-02
901603;Danske Invest SICAV - Sverige Ränta SI;   1152,15; 1152,15;2024-08-02
973263;Danske Invest SICAV - Sverige SI;   6901,26; 6901,26;2024-08-02
184580;Delphi Global A2;   2028,48; 2028,48;2024-08-01
388298;Delphi Nordic Acc;  51282,98;51262,12;2024-08-01
291906;Didner & Gerge Aktiefond;   4267,89; 4267,89;2024-08-02
541235;Didner & Gerge Global;    445,65;  445,65;2024-08-02
140491;Didner & Gerge Småbolag;   1281,74; 1281,74;2024-08-02
219170;DNB Europa Indeks S;    129,31;  129,31;2024-08-01
326660;DNB Global Emerging Markets S;    114,30;  114,30;2024-08-01
362491;DNB Global Indeks S;    140,19;  140,19;2024-08-01
147512;DNB Grönt Skifte Norden S;    155,85;  155,85;2024-08-01
255001;DNB Health Care S;    179,38;  179,38;2024-08-01
290833;DNB SMB S;    128,46;  128,46;2024-08-01
183343;DNB Teknologi S;    167,73;  167,73;2024-08-01
623637;East Capital Global Emerging Markets Sustainable A;    239,89;  239,89;2024-08-02
870907;East Capital Global Frontier Markets A;    229,11;  229,11;2024-08-02
134593;Enter Cross Credit A;   1193,90; 1193,90;2024-08-02
643700;Enter Select A;   3399,39; 3399,39;2024-08-02
170423;Enter Sverige A;   4151,86; 4151,86;2024-08-02
664482;Evli Corporate Bond Placeringsfonden B ;   1387,31; 1387,31;2024-08-01
229625;Evli Emerging Markets Credit Placeringsfonden B;   1322,71; 1322,54;2024-08-01
570044;Evli Finland Select Placeringsfonden B;    625,17;  625,09;2024-08-01
367987;Evli GEM Placeringsfonden B;   2474,16; 2473,84;2024-08-01
793109;Evli Global Placeringsfonden B;   4303,85; 4303,85;2024-08-01
700310;Evli High Yield Placeringsfonden B;   1768,81; 1768,81;2024-08-01
574582;Evli Likviditet Placeringsfonden B;   1144,54; 1144,54;2024-08-01
