Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    256,01;  255,98;2024-05-10
367698;abrdn SICAV I - European Sustainable Equity Fund A;    994,21;  994,08;2024-05-10
848069;abrdn SICAV I - Global Innovation Equity Fund A;     93,03;   93,02;2024-05-10
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    143,84;  143,80;2024-05-10
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     52,07;   52,05;2024-05-10
900894;abrdn SICAV I - Select Euro High Yield Bond A;    296,51;  296,47;2024-05-10
938845;AGCM Fund- Asia Growth Sub- Fund RC;    199,88;  199,88;2024-05-08
897520;AIFM Proethos fond;    182,21;  182,21;2024-05-10
182584;Aktia Capital Placeringsfond B;     55,28;   55,27;2024-05-10
339473;Aktia Nordic Small Cap Placeringsfond B;     51,76;   51,76;2024-05-10
308908;Aktie-Ansvar Avkastningsfond A;    123,21;  123,21;2024-05-10
344739;Aktie-Ansvar Sverige A;    926,63;  926,63;2024-05-10
528894;Aktiespararna Direktavkastning;    214,79;  214,79;2024-05-10
290072;Aktiespararna Topp Sverige;     32,13;   32,13;2024-05-10
147348;Alfred Berg Aktiv C;   2911,98; 2910,82;2024-05-10
183178;Alfred Berg Norge C;   1670,43; 1669,77;2024-05-10
111518;Alfred Berg Obligasjon C;    116,97;  116,93;2024-05-10
933359;Allianz China A-shares AT;    106,35;  106,34;2024-05-10
753731;Allianz China Equity A;    554,16;  554,08;2024-05-10
717900;Allianz Euro High Yield Bond A;   1292,41; 1292,24;2024-05-10
538751;Allianz Europe Small Cap Equity AT;   3562,64; 3562,18;2024-05-10
273839;Allianz Global Equity Growth AT;    126,63;  126,61;2024-05-10
502922;Allianz Global Metals and Mining A;    750,85;  750,76;2024-05-10
878694;Allianz Global Water AT;   2175,82; 2175,54;2024-05-10
309666;Allianz Pet and Animal Wellbeing AT;     85,58;   85,57;2024-05-10
823096;AMF Aktiefond Asien Stilla Havet;    316,95;  316,95;2024-05-10
538462;AMF Aktiefond Europa;    365,51;  365,51;2024-05-10
908277;AMF Aktiefond Global;    386,01;  386,01;2024-05-10
520692;AMF Aktiefond Nordamerika;    678,76;  678,76;2024-05-10
269357;AMF Aktiefond Småbolag;   1258,99; 1258,99;2024-05-10
681783;AMF Aktiefond Sverige;    963,95;  963,95;2024-05-10
645952;AMF Aktiefond Världen;    728,56;  728,56;2024-05-10
610121;AMF Balansfond;    415,43;  415,43;2024-05-10
305185;AMF Räntefond Kort;    117,04;  117,04;2024-05-10
574293;AMF Räntefond Lång;    148,50;  148,50;2024-05-10
265512;AMF Räntefond Mix;    111,41;  111,41;2024-05-10
791863;Amundi Funds Global Equity Conservative A2;   1398,32; 1398,13;2024-05-08
174490;Amundi Funds Japan Equity Value A2;   1305,34; 1304,97;2024-05-08
756031;Amundi Funds Latin America Equity A2;   6292,71; 6291,84;2024-05-08
720201;Amundi Funds SBI FM India Equity A2;   4381,91; 4381,31;2024-05-08
863522;Amundi Funds Volatility World A2;   1043,52; 1043,38;2024-05-08
581371;AP7 Aktiefond;    683,50;  683,50;2024-05-10
545541;AP7 Räntefond;    111,28;  111,28;2024-05-10
715955;Avanza Emerging Markets;    129,68;  129,68;2024-05-08
680124;Avanza Global;    204,91;  204,91;2024-05-08
734491;Avanza Zero ;    430,62;  430,62;2024-05-10
294322;AXA IM Globlal Equity QI B;    333,94;  333,89;2024-05-08
401810;AXA IM Pacific Ex-Japan Equity QI B;    479,28;  479,22;2024-05-08
616797;AXA IM US Equity QI B;    432,22;  432,16;2024-05-08
477729;Baring Asia Growth A;   1191,27; 1191,10;2024-05-10
191080;Baring Global Emerging Markets A;    458,69;  458,63;2024-05-10
262741;Baring Global Resources A;    271,94;  271,90;2024-05-10
334409;Baring Hong Kong China A;  11176,51;11174,96;2024-05-10
235291;Baring Latin America A;    389,57;  389,51;2024-05-10
285990;BL - American Small & Mid Caps B;   2622,24; 2621,88;2024-05-08
551804;BL - Bond Dollar B;    960,31;  960,18;2024-05-08
178509;BL - Bond Emerging Markets Euro B;   1188,99; 1188,84;2024-05-08
153833;BL - Emerging Markets B;   2027,88; 2027,62;2024-05-08
300996;BL - Equities America B;   1153,27; 1153,11;2024-05-08
321828;BL - Equities Asia B;   1143,33; 1143,18;2024-05-08
118000;BL - Equities Dividend B;   3078,54; 3078,15;2024-05-08
336826;BL - Equities Europe B;   1333,07; 1332,90;2024-05-08
142679;BL - Equities Japan B;   1966,49; 1965,93;2024-05-08
250167;BL - European Small & Mid Caps B;   2641,15; 2640,81;2024-05-08
480145;BL - Global 30 B;   1204,36; 1204,21;2024-05-08
444315;BL - Global 50 B;   1259,27; 1259,11;2024-05-08
408484;BL - Global 75 B;   1265,25; 1265,09;2024-05-08
515973;BL - Global Bond Opportunities B;   1093,02; 1092,88;2024-05-08
320358;BL - Global Equities B;   1434,91; 1434,73;2024-05-08
647669;BL - Global Flexible B;   2340,67; 2340,37;2024-05-08
214338;BL - Global Flexible USD B;   1938,54; 1938,27;2024-05-08
608463;BlackRock - Asian Dragon Fund A2;    493,41;  493,34;2024-05-10
391896;BlackRock - China A2;    172,21;  172,19;2024-05-10
231100;BlackRock - Emerging Markets A2;    417,13;  417,07;2024-05-10
916122;BlackRock - Euro Markets A2;    534,65;  534,58;2024-05-10
696898;BlackRock - European Value A2;   1178,23; 1178,08;2024-05-10
