Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  26708,06;26704,60;2024-11-25
848069;abrdn SICAV I - Global Innovation Equity Fund A;    106,81;  106,79;2024-11-25
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    145,02;  145,00;2024-11-25
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     53,51;   53,50;2024-11-25
900894;abrdn SICAV I - Select Euro High Yield Bond A;    306,63;  306,59;2024-11-25
182584;Aktia Capital Placeringsfond B;     51,73;   51,73;2024-11-25
339473;Aktia Nordic Small Cap Placeringsfond B;     48,18;   48,18;2024-11-25
308908;Aktie-Ansvar Avkastningsfond A;    126,33;  126,33;2024-11-25
344739;Aktie-Ansvar Sverige A;    919,66;  919,66;2024-11-25
528894;Aktiespararna Direktavkastning;    213,23;  213,23;2024-11-25
290072;Aktiespararna Topp Sverige;     31,07;   31,07;2024-11-25
147348;Alfred Berg Aktiv R;   3013,20; 3011,99;2024-11-25
183178;Alfred Berg Norge C;   1737,19; 1736,49;2024-11-25
933359;Allianz China A-shares AT;    111,10;  111,09;2024-11-25
753731;Allianz China Equity A;    561,48;  561,41;2024-11-25
717900;Allianz Euro High Yield Bond A;   1342,21; 1342,04;2024-11-25
538751;Allianz Europe Small Cap Equity AT;   3250,42; 3250,00;2024-11-25
273839;Allianz Global Equity Growth AT;    130,50;  130,48;2024-11-25
502922;Allianz Global Metals and Mining A;    704,68;  704,59;2024-11-25
878694;Allianz Global Water AT;   2191,49; 2191,21;2024-11-25
309666;Allianz Pet and Animal Wellbeing AT;     88,61;   88,60;2024-11-25
823096;AMF Aktiefond Asien Stilla Havet;    340,70;  340,70;2024-11-25
538462;AMF Aktiefond Europa;    347,88;  347,88;2024-11-25
908277;AMF Aktiefond Global;    409,74;  409,74;2024-11-25
520692;AMF Aktiefond Nordamerika;    754,27;  754,27;2024-11-25
269357;AMF Aktiefond Småbolag;   1241,22; 1241,22;2024-11-25
681783;AMF Aktiefond Sverige;    953,43;  953,43;2024-11-25
