Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    210,90;  210,87;2023-09-25
367698;abrdn SICAV I - European Sustainable Equity Fund A;    809,04;  808,94;2023-09-25
848069;abrdn SICAV I - Global Innovation Equity Fund A;     79,52;   79,51;2023-09-25
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    140,81;  140,77;2023-09-25
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     48,08;   48,07;2023-09-25
900894;abrdn SICAV I - Select Euro High Yield Bond A;    282,28;  282,25;2023-09-25
938845;AGCM Fund- Asia Growth Sub- Fund RC;    197,16;  197,16;2023-09-22
897520;AIFM Proethos fond;    189,07;  189,07;2023-09-25
182584;Aktia Capital Placeringsfond B;     49,32;   49,31;2023-09-25
339473;Aktia Nordic Small Cap Placeringsfond B;     41,28;   41,28;2023-09-25
308908;Aktie-Ansvar Avkastningsfond A;    119,58;  119,58;2023-09-25
344739;Aktie-Ansvar Sverige A;    778,63;  778,63;2023-09-25
528894;Aktiespararna Direktavkastning;    178,78;  178,78;2023-09-25
290072;Aktiespararna Topp Sverige Hållbar;     25,56;   25,56;2023-09-25
147348;Alfred Berg Aktiv C;   2529,96; 2528,98;2023-09-25
183178;Alfred Berg Norge C;   1478,64; 1478,06;2023-09-25
111518;Alfred Berg Obligasjon C;    116,22;  116,17;2023-09-25
933359;Allianz China A-shares AT;    113,28;  113,26;2023-09-25
753731;Allianz China Equity A;    555,32;  555,24;2023-09-25
717900;Allianz Euro High Yield Bond A;   1250,39; 1250,23;2023-09-25
538751;Allianz Europe Small Cap Equity AT;   3226,17; 3225,76;2023-09-25
273839;Allianz Global Equity Growth AT;    107,74;  107,72;2023-09-25
502922;Allianz Global Metals and Mining A;    691,38;  691,29;2023-09-25
878694;Allianz Global Water AT;   1745,52; 1745,30;2023-09-25
309666;Allianz Pet and Animal Wellbeing AT;     80,43;   80,42;2023-09-25
823096;AMF Aktiefond Asien Stilla Havet;    289,42;  289,42;2023-09-25
538462;AMF Aktiefond Europa;    312,10;  312,10;2023-09-25
908277;AMF Aktiefond Global;    324,68;  324,68;2023-09-25
520692;AMF Aktiefond Nordamerika;    560,00;  560,00;2023-09-25
269357;AMF Aktiefond Småbolag;    972,39;  972,39;2023-09-25
681783;AMF Aktiefond Sverige;    761,61;  761,61;2023-09-25
645952;AMF Aktiefond Världen;    593,47;  593,47;2023-09-25
610121;AMF Balansfond;    355,87;  355,87;2023-09-25
305185;AMF Räntefond Kort;    113,45;  113,45;2023-09-25
574293;AMF Räntefond Lång;    140,90;  140,90;2023-09-25
265512;AMF Räntefond Mix;    107,83;  107,83;2023-09-25
791863;Amundi Funds Global Equity Conservative A2;   1335,62; 1335,44;2023-09-22
174490;Amundi Funds Japan Equity Value A2;   1296,06; 1295,72;2023-09-22
756031;Amundi Funds Latin America Equity A2;   5754,28; 5753,51;2023-09-22
720201;Amundi Funds SBI FM India Equity A2;   4021,74; 4021,20;2023-09-22
863522;Amundi Funds Volatility World A2;   1094,74; 1094,60;2023-09-22
581371;AP7 Aktiefond;    576,21;  576,21;2023-09-25
545541;AP7 Räntefond;    106,81;  106,81;2023-09-25
