Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  27256,23;27252,68;2024-08-19
848069;abrdn SICAV I - Global Innovation Equity Fund A;     95,49;   95,48;2024-08-19
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    139,25;  139,22;2024-08-19
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     51,79;   51,78;2024-08-19
900894;abrdn SICAV I - Select Euro High Yield Bond A;    298,60;  298,56;2024-08-19
182584;Aktia Capital Placeringsfond B;     54,24;   54,23;2024-08-19
339473;Aktia Nordic Small Cap Placeringsfond B;     52,71;   52,70;2024-08-19
308908;Aktie-Ansvar Avkastningsfond A;    124,94;  124,94;2024-08-19
344739;Aktie-Ansvar Sverige A;    927,59;  927,59;2024-08-19
528894;Aktiespararna Direktavkastning;    210,93;  210,93;2024-08-19
290072;Aktiespararna Topp Sverige;     31,24;   31,24;2024-08-19
147348;Alfred Berg Aktiv C;   2885,16; 2883,98;2024-08-19
183178;Alfred Berg Norge C;   1662,97; 1662,29;2024-08-19
111518;Alfred Berg Obligasjon C;    117,15;  117,10;2024-08-19
933359;Allianz China A-shares AT;     95,09;   95,07;2024-08-19
753731;Allianz China Equity A;    498,38;  498,30;2024-08-19
717900;Allianz Euro High Yield Bond A;   1297,93; 1297,77;2024-08-19
538751;Allianz Europe Small Cap Equity AT;   3410,14; 3409,70;2024-08-19
273839;Allianz Global Equity Growth AT;    124,77;  124,75;2024-08-19
502922;Allianz Global Metals and Mining A;    661,12;  661,03;2024-08-19
878694;Allianz Global Water AT;   2050,14; 2049,87;2024-08-19
309666;Allianz Pet and Animal Wellbeing AT;     87,11;   87,10;2024-08-19
823096;AMF Aktiefond Asien Stilla Havet;    321,13;  321,13;2024-08-19
538462;AMF Aktiefond Europa;    357,65;  357,65;2024-08-19
908277;AMF Aktiefond Global;    384,50;  384,50;2024-08-19
520692;AMF Aktiefond Nordamerika;    679,58;  679,58;2024-08-19
269357;AMF Aktiefond Småbolag;   1305,24; 1305,24;2024-08-19
681783;AMF Aktiefond Sverige;    973,79;  973,79;2024-08-19
645952;AMF Aktiefond Världen;    728,72;  728,72;2024-08-19
610121;AMF Balansfond;    421,69;  421,69;2024-08-19
305185;AMF Räntefond Kort;    118,82;  118,82;2024-08-19
574293;AMF Räntefond Lång;    153,75;  153,75;2024-08-19
265512;AMF Räntefond Mix;    114,87;  114,87;2024-08-19
791863;Amundi Funds Global Equity Conservative A2;   1445,29; 1445,09;2024-08-16
174490;Amundi Funds Japan Equity Value A2;   1306,25; 1306,07;2024-08-16
756031;Amundi Funds Latin America Equity A2;   5630,07; 5629,27;2024-08-16
720201;Amundi Funds SBI FM India Equity A2;   4629,44; 4628,78;2024-08-16
863522;Amundi Funds Volatility World A2;   1042,96; 1042,81;2024-08-16
581371;AP7 Aktiefond;    692,30;  692,30;2024-08-19
545541;AP7 Räntefond;    114,54;  114,54;2024-08-19
715955;Avanza Emerging Markets;    131,13;  131,13;2024-08-16
680124;Avanza Global;    209,23;  209,23;2024-08-16
734491;Avanza Zero ;    417,10;  417,10;2024-08-19
294322;AXA IM Globlal Equity QI B;    340,63;  340,58;2024-08-16
401810;AXA IM Pacific Ex-Japan Equity QI B;    475,52;  475,45;2024-08-16
616797;AXA IM US Equity QI B;    445,40;  445,34;2024-08-16
477729;Baring Asia Growth A;   1158,76; 1158,59;2024-08-19
191080;Baring Global Emerging Markets A;    449,90;  449,84;2024-08-19
262741;Baring Global Resources A;    252,48;  252,45;2024-08-19
334409;Baring Hong Kong China A;  10021,03;10019,58;2024-08-19
235291;Baring Latin America A;    354,79;  354,74;2024-08-19
285990;BL - American Small & Mid Caps B;   2595,97; 2595,60;2024-08-16
551804;BL - Bond Dollar B;    970,62;  970,48;2024-08-16
178509;BL - Bond Emerging Markets Euro B;   1171,53; 1171,38;2024-08-16
153833;BL - Emerging Markets B;   1971,74; 1971,49;2024-08-16
300996;BL - Equities America B;   1148,04; 1147,88;2024-08-16
321828;BL - Equities Asia B;   1102,66; 1102,50;2024-08-16
118000;BL - Equities Dividend B;   3061,86; 3061,47;2024-08-16
142679;BL - Equities Japan B;   2013,75; 2013,46;2024-08-16
250167;BL - European Small & Mid Caps B;   2460,31; 2459,99;2024-08-16
