Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    223,80;  223,77;2024-01-18
367698;abrdn SICAV I - European Sustainable Equity Fund A;    856,56;  856,44;2024-01-18
848069;abrdn SICAV I - Global Innovation Equity Fund A;     85,89;   85,88;2024-01-18
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    138,51;  138,47;2024-01-18
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     48,05;   48,04;2024-01-18
900894;abrdn SICAV I - Select Euro High Yield Bond A;    285,88;  285,85;2024-01-18
938845;AGCM Fund- Asia Growth Sub- Fund RC;    160,23;  160,23;2024-01-17
897520;AIFM Proethos fond;    179,27;  179,27;2024-01-18
182584;Aktia Capital Placeringsfond B;     50,26;   50,25;2024-01-18
339473;Aktia Nordic Small Cap Placeringsfond B;     45,35;   45,34;2024-01-18
308908;Aktie-Ansvar Avkastningsfond A;    120,70;  120,70;2024-01-18
344739;Aktie-Ansvar Sverige A;    837,07;  837,07;2024-01-18
528894;Aktiespararna Direktavkastning;    192,60;  192,60;2024-01-18
290072;Aktiespararna Topp Sverige Hållbar;     27,51;   27,51;2024-01-18
147348;Alfred Berg Aktiv C;   2507,06; 2506,05;2024-01-18
183178;Alfred Berg Norge C;   1457,02; 1456,43;2024-01-18
111518;Alfred Berg Obligasjon C;    114,95;  114,90;2024-01-18
933359;Allianz China A-shares AT;     90,77;   90,76;2024-01-18
753731;Allianz China Equity A;    449,11;  449,05;2024-01-18
717900;Allianz Euro High Yield Bond A;   1225,74; 1225,58;2024-01-18
538751;Allianz Europe Small Cap Equity AT;   3290,25; 3289,81;2024-01-18
273839;Allianz Global Equity Growth AT;    113,28;  113,26;2024-01-18
502922;Allianz Global Metals and Mining A;    606,27;  606,19;2024-01-18
878694;Allianz Global Water AT;   1793,34; 1793,10;2024-01-18
309666;Allianz Pet and Animal Wellbeing AT;     80,91;   80,90;2024-01-18
