Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    231,13;  231,10;2023-07-04
367698;abrdn SICAV I - European Sustainable Equity Fund A;    882,11;  882,00;2023-07-04
848069;abrdn SICAV I - Global Innovation Equity Fund A;     85,72;   85,70;2023-07-03
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    139,69;  139,67;2023-07-04
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     48,39;   48,38;2023-07-04
900894;abrdn SICAV I - Select Euro High Yield Bond A;    277,92;  277,89;2023-07-04
938845;AGCM Fund- Asia Growth Sub- Fund RC;    198,11;  198,11;2023-07-03
897520;AIFM Proethos fond;    211,34;  211,34;2023-07-04
182584;Aktia Capital Placeringsfond B;     52,56;   52,55;2023-07-04
339473;Aktia Nordic Small Cap Placeringsfond B;     44,88;   44,88;2023-07-04
308908;Aktie-Ansvar Avkastningsfond A;    118,34;  118,34;2023-07-04
344739;Aktie-Ansvar Sverige A;    819,65;  819,65;2023-07-04
528894;Aktiespararna Direktavkastning;    183,77;  183,77;2023-07-04
290072;Aktiespararna Topp Sverige Hållbar;     27,08;   27,08;2023-07-04
147348;Alfred Berg Aktiv C;   2378,32; 2377,38;2023-07-04
183178;Alfred Berg Norge C;   1388,71; 1388,16;2023-07-04
111518;Alfred Berg Obligasjon C;    113,39;  113,35;2023-07-04
933359;Allianz China A-shares AT;    118,54;  118,53;2023-07-04
753731;Allianz China Equity A;    571,48;  571,40;2023-07-04
717900;Allianz Euro High Yield Bond A;   1234,71; 1234,55;2023-07-04
538751;Allianz Europe Small Cap Equity AT;   3421,90; 3421,46;2023-07-04
273839;Allianz Global Equity Growth AT;    115,70;  115,69;2023-07-04
502922;Allianz Global Metals and Mining A;    723,19;  723,10;2023-07-04
878694;Allianz Global Water AT;   1851,23; 1850,99;2023-07-03
309666;Allianz Pet and Animal Wellbeing AT;     84,78;   84,77;2023-07-03
823096;AMF Aktiefond Asien Stilla Havet;    296,85;  296,85;2023-07-04
538462;AMF Aktiefond Europa;    322,11;  322,11;2023-07-04
908277;AMF Aktiefond Global;    326,14;  326,14;2023-07-03
520692;AMF Aktiefond Nordamerika;    558,96;  558,96;2023-07-03
269357;AMF Aktiefond Småbolag;   1123,30; 1123,30;2023-07-04
681783;AMF Aktiefond Sverige;    805,79;  805,79;2023-07-04
645952;AMF Aktiefond Världen;    612,60;  612,60;2023-07-04
610121;AMF Balansfond;    363,83;  363,83;2023-07-04
305185;AMF Räntefond Kort;    112,33;  112,33;2023-07-04
574293;AMF Räntefond Lång;    140,06;  140,06;2023-07-04
265512;AMF Räntefond Mix;    107,57;  107,57;2023-07-04
791863;Amundi Funds Global Equity Conservative A2;   1339,65; 1339,47;2023-06-30
174490;Amundi Funds Japan Equity Value A2;   1269,62; 1269,28;2023-07-03
756031;Amundi Funds Latin America Equity A2;   5775,60; 5774,80;2023-07-03
720201;Amundi Funds SBI FM India Equity A2;   3796,69; 3796,17;2023-07-03
863522;Amundi Funds Volatility World A2;   1041,14; 1040,99;2023-07-03
581371;AP7 Aktiefond;    584,97;  584,97;2023-07-04
545541;AP7 Räntefond;    106,13;  106,13;2023-07-04
715955;Avanza Emerging Markets;    121,20;  121,20;2023-07-03
