Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;Aberdeen Standard SICAV I - Europe ex UK Sustainable Equity Fund A;    230,62;  230,59;2023-05-30
367698;Aberdeen Standard SICAV I - European Sustainable Equity Fund A;    878,61;  878,50;2023-05-30
848069;Aberdeen Standard SICAV I - Global Innovation Equity Fund A ;     85,34;   85,33;2023-05-30
192146;Aberdeen Standard SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    136,40;  136,36;2023-05-30
757575;Aberdeen Standard SICAV I - Japanese Sustainable Equity Fund A;     47,83;   47,82;2023-05-30
900894;Aberdeen Standard SICAV I - Select Euro High Yield Bond A;    271,94;  271,90;2023-05-30
938845;AGCM Fund- Asia Growth Sub- Fund RC;    190,35;  190,35;2023-05-25
897520;AIFM Proethos fond;    209,36;  209,36;2023-05-30
182584;Aktia Capital Placeringsfond B;     52,34;   52,34;2023-05-30
339473;Aktia Nordic Small Cap Placeringsfond B;     45,26;   45,26;2023-05-30
308908;Aktie-Ansvar Avkastningsfond A;    118,21;  118,21;2023-05-30
344739;Aktie-Ansvar Sverige A;    805,09;  805,09;2023-05-30
528894;Aktiespararna Direktavkastning;    174,85;  174,85;2023-05-30
290072;Aktiespararna Topp Sverige Hållbar;     26,54;   26,54;2023-05-30
147348;Alfred Berg Aktiv C;   2247,02; 2246,10;2023-05-30
183178;Alfred Berg Norge C;   1315,39; 1314,85;2023-05-30
111518;Alfred Berg Obligasjon C;    110,42;  110,37;2023-05-30
933359;Allianz China A-shares AT;    118,09;  118,07;2023-05-30
753731;Allianz China Equity A;    544,76;  544,69;2023-05-30
717900;Allianz Euro High Yield Bond A;   1201,50; 1201,34;2023-05-30
538751;Allianz Europe Small Cap Equity AT;   3362,87; 3362,43;2023-05-30
273839;Allianz Global Equity Growth AT;    110,58;  110,56;2023-05-30
502922;Allianz Global Metals and Mining A;    696,67;  696,58;2023-05-30
878694;Allianz Global Water AT;   1766,67; 1766,45;2023-05-30
309666;Allianz Pet and Animal Wellbeing AT;     81,91;   81,90;2023-05-30
823096;AMF Aktiefond Asien Stilla Havet;    288,72;  288,72;2023-05-30
538462;AMF Aktiefond Europa;    317,88;  317,88;2023-05-30
908277;AMF Aktiefond Global;    314,80;  314,80;2023-05-30
520692;AMF Aktiefond Nordamerika;    532,58;  532,58;2023-05-30
269357;AMF Aktiefond Småbolag;   1129,46; 1129,46;2023-05-30
681783;AMF Aktiefond Sverige;    797,95;  797,95;2023-05-30
645952;AMF Aktiefond Världen;    597,67;  597,67;2023-05-30
610121;AMF Balansfond;    360,60;  360,60;2023-05-30
305185;AMF Räntefond Kort;    111,91;  111,91;2023-05-30
574293;AMF Räntefond Lång;    141,17;  141,17;2023-05-30
265512;AMF Räntefond Mix;    108,51;  108,51;2023-05-30
791863;Amundi Funds Global Equity Conservative A2;   1293,59; 1293,41;2023-05-26
174490;Amundi Funds Japan Equity Value A2;   1249,10; 1248,94;2023-05-26
756031;Amundi Funds Latin America Equity A2;   5156,35; 5155,63;2023-05-26
720201;Amundi Funds SBI FM India Equity A2;   3578,50; 3578,00;2023-05-26
863522;Amundi Funds Volatility World A2;   1065,27; 1065,12;2023-05-26
581371;AP7 Aktiefond;    556,21;  556,21;2023-05-30
545541;AP7 Räntefond;    106,60;  106,60;2023-05-30
715955;Avanza Emerging Markets;    116,35;  116,35;2023-05-29
680124;Avanza Global;    166,87;  166,87;2023-05-26
734491;Avanza Zero ;    358,78;  358,78;2023-05-30
294322;AXA IM Globlal Equity QI B;    275,86;  275,82;2023-05-26
401810;AXA IM Pacific Ex-Japan Equity QI B;    458,56;  458,49;2023-05-29
616797;AXA IM US Equity QI B;    359,08;  359,03;2023-05-26
477729;Baring Asia Growth A;   1108,11; 1107,96;2023-05-30
983593;Baring Eastern Europe A;     58,27;   58,26;2023-04-06
191080;Baring Global Emerging Markets A;    420,93;  420,88;2023-05-30
262741;Baring Global Resources A;    235,72;  235,69;2023-05-30
334409;Baring Hong Kong China A;  11159,68;11158,14;2023-05-30
235291;Baring Latin America A;    351,09;  351,04;2023-05-30
285990;BL - American Small & Mid Caps B;   2393,77; 2393,44;2023-05-25
551804;BL - Bond Dollar B;    946,64;  946,51;2023-05-25
178509;BL - Bond Emerging Markets Euro B;   1088,41; 1088,27;2023-05-25
153833;BL - Emerging Markets B;   1891,94; 1891,69;2023-05-25
300996;BL - Equities America B;    997,41;  997,27;2023-05-25
321828;BL - Equities Asia B;   1059,80; 1059,65;2023-05-25
118000;BL - Equities Dividend B;   2779,78; 2779,42;2023-05-25
336826;BL - Equities Europe B;   1233,27; 1233,11;2023-05-25
142679;BL - Equities Japan B;   1974,11; 1973,85;2023-05-26
250167;BL - European Small & Mid Caps B;   2432,62; 2432,31;2023-05-25
480145;BL - Global 30 B;   1142,15; 1142,00;2023-05-25
444315;BL - Global 50 B;   1181,48; 1181,33;2023-05-25
408484;BL - Global 75 B;   1180,44; 1180,29;2023-05-25
515973;BL - Global Bond Opportunities B;   1021,17; 1021,03;2023-05-25
320358;BL - Global Equities B;   1259,10; 1258,94;2023-05-25
647669;BL - Global Flexible B;   2300,11; 2299,81;2023-05-25
214338;BL - Global Flexible USD B;   1798,85; 1798,60;2023-05-25
749953;BL - Global Impact;   1207,32; 1207,16;2023-05-25
608463;BlackRock - Asian Dragon Fund A2;    479,38;  479,31;2023-05-30
391896;BlackRock - China A2;    164,14;  164,11;2023-05-30
987784;BlackRock - Emerging Europe A2;     85,10;   85,09;2023-04-06
231100;BlackRock - Emerging Markets A2;    393,02;  392,96;2023-05-30
916122;BlackRock - Euro Markets A2;    455,51;  455,45;2023-05-30
696898;BlackRock - European Value A2;    999,10;  998,97;2023-05-30
302760;BlackRock - Global Allocation A2;    734,87;  734,77;2023-05-30
572637;BlackRock - Global High Yield Bond Fund A2;    288,08;  288,04;2023-05-30
768499;BlackRock - India A2;    497,08;  497,01;2023-05-30
159442;BlackRock - Japan Small & MidCap A2;    665,35;  665,25;2023-05-30
661066;BlackRock - Latin American A2;    704,13;  704,03;2023-05-30
536806;BlackRock - Natural Resources Growth & Income Fund A2;    130,57;  130,55;2023-05-30
553578;BlackRock - Sustainable Energy A2;    183,15;  183,12;2023-05-30
768556;BlackRock - US Basic Value A2;   1180,46; 1180,30;2023-05-30
804385;BlackRock - US Flexible Equity A2;    586,27;  586,18;2023-05-30
625236;BlackRock - US Mid-Cap Value Fund A2;   3376,16; 3375,69;2023-05-30
517748;BlackRock - World Energy A2;    230,62;  230,59;2023-05-30
410258;BlackRock - World Financials A2;    362,60;  362,55;2023-05-30
338590;BlackRock - World Gold A2;    369,12;  369,07;2023-05-30
374421;BlackRock - World Healthscience A2;    678,49;  678,40;2023-05-30
481911;BlackRock - World Mining A2;    644,38;  644,29;2023-05-30
644294;BlackRock - World Real Estate Securities Fund A2;    148,17;  148,15;2023-05-30
446088;BlackRock - World Technology A2;    672,62;  672,53;2023-05-30
408062;C WorldWide Asia 1A;   1863,19; 1862,93;2023-05-30
515554;C WorldWide Global Equities 1A;   1990,39; 1990,12;2023-05-30
479725;C WorldWide Global Equities Ethical 1A;    356,63;  356,58;2023-05-30
443895;C WorldWide Healthcare Select 1A;   1651,55; 1651,34;2023-05-30
792697;C WorldWide Sweden 1A;    349,51;  349,51;2023-05-30
721035;C WorldWide Sweden Small Cap 1A;    622,32;  622,32;2023-05-30
345497;Captor Dahlia Green Bond A;    264,69;  264,69;2023-05-30
180927;Captor Iris Bond A;    237,65;  237,65;2023-05-30
838383;Carnegie Asia A;    229,55;  229,55;2023-05-30
537639;Carnegie Corporate Bond A;    423,62;  423,62;2023-05-26
320176;Carnegie Fastighetsfond Norden A;    385,55;  385,55;2023-05-30
505586;Carnegie Indienfond A;    761,47;  761,47;2023-05-30
214163;Carnegie Likviditetsfond A;   1233,24; 1233,24;2023-05-30
341362;Carnegie Listed Private Equity A;    528,03;  528,03;2023-05-30
554691;Carnegie Obligationsfond A;    920,15;  920,15;2023-05-30
249995;Carnegie Rysslandsfond A;      0,31;    0,31;2022-06-16
584912;Carnegie Småbolagsfond A;    458,21;  458,21;2023-05-30
357483;Carnegie Strategifond A;   1925,33; 1925,33;2023-05-30
393314;Carnegie Sverigefond A;   4077,57; 4077,57;2023-05-30
309492;CB European Quality Fund A Cap;   1749,50; 1749,27;2023-05-25
976506;CB Save Earth Fund RC;    304,94;  304,90;2023-05-25
384750;Cicero Avkastning A;    123,47;  123,47;2023-05-30
959502;Cicero Hållbar Mix A;    158,35;  158,35;2023-05-30
422709;Coeli  - Global Select Fund R;    309,36;  309,36;2023-05-30
386870;Coeli - Nordic Corporate Bond Fund R;    109,73;  109,73;2023-05-30
330324;CPR Invest Global Gold Mines A2;    800,08;  799,97;2023-05-26
366154;CPR Invest Global Lifestyles A2;    986,90;  986,76;2023-05-26
613729;Danske Invest  SICAV - Global Index Restricted;    282,84;  282,84;2023-05-30
829945;Danske Invest SICAV - Aktiv Förmögenhetsförvaltning SI;   3659,02; 3659,02;2023-05-30
408898;Danske Invest SICAV - Euro Investment Grade Corporate Bond A;    146,56;  146,56;2023-05-26
901181;Danske Invest SICAV - Europe SI;    179,89;  179,89;2023-05-30
252411;Danske Invest SICAV - Global Index SI;   2865,57; 2865,57;2023-05-30
865774;Danske Invest SICAV - Sverige Kort Ränta SI;   1194,58; 1194,58;2023-05-30
901603;Danske Invest SICAV - Sverige Ränta SI;   1054,04; 1054,04;2023-05-30
973263;Danske Invest SICAV - Sverige SI;   6026,55; 6026,55;2023-05-30
184580;Delphi Global A2;   1505,73; 1505,73;2023-05-26
388298;Delphi Nordic Acc;  46058,61;46039,75;2023-05-26
291906;Didner & Gerge Aktiefond;   3820,45; 3820,45;2023-05-30
541235;Didner & Gerge Global;    414,72;  414,72;2023-05-30
140491;Didner & Gerge Småbolag;   1083,07; 1083,07;2023-05-30
219170;DNB Europa Indeks S;    114,19;  114,19;2023-05-26
362327;DNB Fund - Asian Mid Cap Retail A;     81,46;   81,46;2022-11-11
179093;DNB Fund - Asian Mid Cap Retail A;     83,94;   83,93;2023-05-26
729293;DNB Fund - Nordic Equties Retail A SEK;     68,77;   68,77;2023-05-26
216755;DNB Fund - Renewable Energy Retail A;   2798,30; 2797,93;2023-05-26
326660;DNB Global Emerging Markets S;    100,30;  100,30;2023-05-25
362491;DNB Global Indeks S;    112,15;  112,15;2023-05-26
147512;DNB Grönt Skifte Norden S;    131,60;  131,60;2023-05-26
255001;DNB Health Care S;    158,28;  158,28;2023-05-26
290833;DNB SMB S;    103,86;  103,86;2023-05-26
183343;DNB Teknologi S;    124,49;  124,49;2023-05-26
511890;East Capital China A-shares A;    128,56;  128,56;2023-05-30
442483;East Capital Eastern Europe A SEK;      2,70;    2,70;2023-04-06
623637;East Capital Global Emerging Markets Sustainable A;    222,98;  222,98;2023-05-30
870907;East Capital Global Frontier Markets A;    167,65;  167,65;2023-05-30
834788;East Capital Russian A SEK;      6,13;    6,13;2022-06-16
134593;Enter Cross Credit A;   1103,18; 1103,18;2023-05-30
643700;Enter Select A;   2964,42; 2964,42;2023-05-30
170423;Enter Sverige A;   3632,80; 3632,80;2023-05-30
664482;Evli Corporate Bond Placeringsfonden B ;   1254,98; 1254,98;2023-05-29
229625;Evli Emerging Markets Credit Placeringsfonden B;   1212,71; 1212,55;2023-05-26
764951;Evli Europa Placeringsfonden B;   1847,26; 1847,02;2023-05-26
570044;Evli Finland Select Placeringsfonden B;    616,22;  616,14;2023-05-29
367987;Evli GEM Placeringsfonden B;   1977,90; 1977,64;2023-05-29
793109;Evli Global Placeringsfonden B;   3580,01; 3580,01;2023-05-26
700310;Evli High Yield Placeringsfonden B;   1567,12; 1567,12;2023-05-26
574582;Evli Likviditet Placeringsfonden B;   1082,09; 1082,09;2023-05-29
668269;Evli Nordic Placeringsfonden B;   3847,34; 3846,84;2023-05-29
621631;Evli Short Corporate Bond Placeringsfonden B;    335,53;  335,48;2023-05-29
610410;Evli Sverige Aktieindex B;   2423,58; 2423,58;2023-05-29
420463;Evli Sverige Småbolag;   7461,00; 7461,00;2023-05-29
850776;Fidelity - America Fund A;    392,26;  392,21;2023-05-30
994095;Fidelity - Asian Pacific Opportunities Fund A;    334,93;  334,89;2023-05-30
922435;Fidelity - Asian Special Situations Fund A;    445,06;  445,01;2023-05-30
886606;Fidelity - China Consumer  Fund A;    210,40;  210,38;2023-05-30
958264;Fidelity - China Focus Fund A;    112,00;  111,98;2023-05-30
313320;Fidelity - Emerging Asia Fund A;    333,77;  333,73;2023-05-30
349150;Fidelity - Emerging Markets Funds A;    168,86;  168,84;2023-05-30
814947;Fidelity - European Dynamic Growth Fund A;    377,52;  377,47;2023-05-30
277491;Fidelity - Global High  Yield Fund A;    151,75;  151,73;2023-05-30
976928;Folksam LO Sverige;    506,84;  506,84;2023-05-30
941096;Folksam LO Världen;    314,46;  314,46;2023-05-30
356063;Fondita European Small Cap Placeringsfond B;   4220,26; 4219,72;2023-05-30
202002;Fondita Global Megatrends Placeringsfond B;   1186,85; 1186,69;2023-05-30
364323;Fondita Healthcare Placeringsfond B;   1590,90; 1590,69;2023-05-30
785493;Fondita Nordic Micro Cap Placeringsfond B;   4410,45; 4409,88;2023-05-30
237834;Fondita Nordic Small Cap Placeringsfond B;   2294,50; 2294,20;2023-05-30
566556;Fondita Sustainable Europe Placeringfond;   2484,31; 2483,99;2023-05-30
389239;Franklin Biotechnology Discovery Fund;    354,12;  354,07;2023-05-26
170894;Franklin India Fund A ;    541,15;  541,08;2023-05-26
717496;Franklin Mutual Global Discovery Fund A;    246,00;  245,96;2023-05-26
532558;Franklin Natural Resources Fund A;     79,02;   79,01;2023-05-26
496729;Franklin Technology Fund A;    369,43;  369,38;2023-05-26
384107;Franklin U.S. Opportunities Fund A;    258,83;  258,79;2023-05-26
201111;GodFond Sverige & Världen;    405,59;  405,59;2023-05-30
992099;Goldman Sachs Asia Equity Growth & Income P;  11193,03;11191,48;2023-05-30
899773;Goldman Sachs Europe Equity P;    957,55;  957,43;2023-05-30
899352;Goldman Sachs Europe Sustainable Equity P;   5653,29; 5652,56;2023-05-30
848770;Goldman Sachs Eurozone Equity P;   2278,35; 2278,06;2023-05-30
935180;Goldman Sachs Global Convertible Bond Opportunities P;   1450,55; 1450,36;2023-05-30
523050;Goldman Sachs Global Equity Impact Opportunities P;   6271,74; 6270,93;2023-05-30
401695;Goldman Sachs Global Smart Connectivity Equity P;  21598,51;21595,52;2023-05-30
666370;Goldman Sachs Greater China Equity P;  11044,53;11043,01;2023-05-30
971010;Goldman Sachs Green Bond P;     82,88;   82,88;2023-05-30
920439;Goldman Sachs Japan Equity P (Former NN);    553,25;  553,11;2023-05-30
857037;Goldman Sachs Protection P;    356,51;  356,47;2023-05-30
929224;Handelsbanken  USA Index Criteria A1;    715,28;  715,28;2023-05-30
840033;Handelsbanken Amerika Tema A1;   1869,20; 1869,20;2023-05-30
504100;Handelsbanken Asien Tema A1;    829,41;  829,41;2023-05-30
750075;Handelsbanken Emerging Markets Index A1;    185,45;  185,45;2023-05-30
629543;Handelsbanken Europa Index Criteria A1;    183,10;  183,10;2023-05-30
785907;Handelsbanken Global Index Criteria A1;    448,94;  448,94;2023-05-30
549552;Handelsbanken Global Småbolag Index Criteria A1;    158,05;  158,05;2023-05-30
123679;Handelsbanken Global Tema A1;    863,62;  863,62;2023-05-30
644005;Handelsbanken Hälsovård Tema A1;    408,81;  408,81;2023-05-30
687509;Handelsbanken Hållbar Energi A1;    407,20;  407,20;2023-05-30
617670;Handelsbanken Kina Tema A1;    249,36;  249,36;2023-05-30
718205;Handelsbanken Kortränta A1;    147,11;  147,11;2023-05-30
679837;Handelsbanken Latinamerika Impact Tema A1;    328,98;  328,98;2023-05-30
524702;Handelsbanken Långränta A1;    105,99;  105,99;2023-05-30
811117;Handelsbanken Norden Tema A1;   1701,25; 1701,25;2023-05-30
751495;Handelsbanken Nordiska Småbolag A1;   1495,82; 1495,82;2023-05-30
