Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    233,61;  233,58;2024-01-30
367698;abrdn SICAV I - European Sustainable Equity Fund A;    895,46;  895,34;2024-01-30
848069;abrdn SICAV I - Global Innovation Equity Fund A;     88,54;   88,53;2024-01-30
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    141,90;  141,86;2024-01-30
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     48,84;   48,82;2024-01-30
900894;abrdn SICAV I - Select Euro High Yield Bond A;    285,83;  285,80;2024-01-30
938845;AGCM Fund- Asia Growth Sub- Fund RC;    168,35;  168,35;2024-01-29
897520;AIFM Proethos fond;    179,87;  179,87;2024-01-30
182584;Aktia Capital Placeringsfond B;     50,72;   50,71;2024-01-30
339473;Aktia Nordic Small Cap Placeringsfond B;     46,13;   46,12;2024-01-30
308908;Aktie-Ansvar Avkastningsfond A;    120,95;  120,95;2024-01-30
344739;Aktie-Ansvar Sverige A;    852,10;  852,10;2024-01-30
528894;Aktiespararna Direktavkastning;    195,75;  195,75;2024-01-30
290072;Aktiespararna Topp Sverige;     28,23;   28,23;2024-01-30
147348;Alfred Berg Aktiv C;   2527,72; 2526,71;2024-01-30
183178;Alfred Berg Norge C;   1470,99; 1470,40;2024-01-30
111518;Alfred Berg Obligasjon C;    115,40;  115,36;2024-01-30
933359;Allianz China A-shares AT;     87,86;   87,84;2024-01-30
753731;Allianz China Equity A;    445,68;  445,61;2024-01-30
717900;Allianz Euro High Yield Bond A;   1225,28; 1225,12;2024-01-30
538751;Allianz Europe Small Cap Equity AT;   3361,81; 3361,36;2024-01-30
273839;Allianz Global Equity Growth AT;    118,59;  118,57;2024-01-30
502922;Allianz Global Metals and Mining A;    630,56;  630,47;2024-01-30
878694;Allianz Global Water AT;   1848,18; 1847,93;2024-01-30
309666;Allianz Pet and Animal Wellbeing AT;     81,55;   81,53;2024-01-30
823096;AMF Aktiefond Asien Stilla Havet;    284,09;  284,09;2024-01-30
538462;AMF Aktiefond Europa;    326,08;  326,08;2024-01-30
908277;AMF Aktiefond Global;    347,50;  347,50;2024-01-30
520692;AMF Aktiefond Nordamerika;    613,33;  613,33;2024-01-30
269357;AMF Aktiefond Småbolag;   1134,90; 1134,90;2024-01-30
681783;AMF Aktiefond Sverige;    848,93;  848,93;2024-01-30
645952;AMF Aktiefond Världen;    647,79;  647,79;2024-01-30
610121;AMF Balansfond;    384,14;  384,14;2024-01-30
305185;AMF Räntefond Kort;    115,52;  115,52;2024-01-30
574293;AMF Räntefond Lång;    147,55;  147,55;2024-01-30
265512;AMF Räntefond Mix;    112,07;  112,07;2024-01-30
791863;Amundi Funds Global Equity Conservative A2;   1333,06; 1332,87;2024-01-29
174490;Amundi Funds Japan Equity Value A2;   1235,04; 1234,69;2024-01-29
756031;Amundi Funds Latin America Equity A2;   5961,82; 5960,96;2024-01-29
720201;Amundi Funds SBI FM India Equity A2;   4041,35; 4040,77;2024-01-29
863522;Amundi Funds Volatility World A2;   1006,96; 1006,82;2024-01-29
581371;AP7 Aktiefond;    612,91;  612,91;2024-01-30
545541;AP7 Räntefond;    110,74;  110,74;2024-01-30
715955;Avanza Emerging Markets;    115,37;  115,37;2024-01-26
680124;Avanza Global;    184,91;  184,91;2024-01-26
734491;Avanza Zero ;    378,78;  378,78;2024-01-29
294322;AXA IM Globlal Equity QI B;    310,08;  310,04;2024-01-29
401810;AXA IM Pacific Ex-Japan Equity QI B;    446,76;  446,70;2024-01-29
616797;AXA IM US Equity QI B;    406,26;  406,20;2024-01-29
477729;Baring Asia Growth A;   1011,81; 1011,66;2024-01-30
191080;Baring Global Emerging Markets A;    396,21;  396,15;2024-01-30
262741;Baring Global Resources A;    236,77;  236,73;2024-01-30
334409;Baring Hong Kong China A;   8958,38; 8957,09;2024-01-30
235291;Baring Latin America A;    386,74;  386,68;2024-01-30
285990;BL - American Small & Mid Caps B;   2499,30; 2498,94;2024-01-29
551804;BL - Bond Dollar B;    934,65;  934,51;2024-01-29
178509;BL - Bond Emerging Markets Euro B;   1137,60; 1137,45;2024-01-29
153833;BL - Emerging Markets B;   1827,00; 1826,76;2024-01-29
300996;BL - Equities America B;   1100,31; 1100,15;2024-01-29
321828;BL - Equities Asia B;   1006,65; 1006,50;2024-01-29
118000;BL - Equities Dividend B;   2877,05; 2876,67;2024-01-29
336826;BL - Equities Europe B;   1240,34; 1240,18;2024-01-29
142679;BL - Equities Japan B;   1954,52; 1953,97;2024-01-29
250167;BL - European Small & Mid Caps B;   2412,30; 2411,98;2024-01-29
480145;BL - Global 30 B;   1131,70; 1131,55;2024-01-29
444315;BL - Global 50 B;   1176,95; 1176,79;2024-01-29
408484;BL - Global 75 B;   1177,86; 1177,70;2024-01-29
515973;BL - Global Bond Opportunities B;   1056,06; 1055,92;2024-01-29
320358;BL - Global Equities B;   1363,62; 1363,44;2024-01-29
647669;BL - Global Flexible B;   2222,23; 2221,94;2024-01-29
214338;BL - Global Flexible USD B;   1845,64; 1845,38;2024-01-29
749953;BL - Global Impact;   1271,64; 1271,48;2024-01-29
608463;BlackRock - Asian Dragon Fund A2;    437,74;  437,67;2024-01-30
391896;BlackRock - China A2;    141,02;  141,00;2024-01-30
231100;BlackRock - Emerging Markets A2;    373,21;  373,16;2024-01-30
916122;BlackRock - Euro Markets A2;    464,24;  464,18;2024-01-30
696898;BlackRock - European Value A2;   1036,43; 1036,29;2024-01-30
302760;BlackRock - Global Allocation A2;    762,45;  762,34;2024-01-30
572637;BlackRock - Global High Yield Bond Fund A2;    300,77;  300,73;2024-01-30
768499;BlackRock - India A2;    544,31;  544,23;2024-01-30
159442;BlackRock - Japan Small & MidCap A2;    709,68;  709,58;2024-01-30
