Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  24798,46;24795,03;2025-03-27
848069;abrdn SICAV I - Global Innovation Equity Fund A;     88,53;   88,51;2025-03-27
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    137,53;  137,51;2025-03-27
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     50,98;   50,97;2025-03-27
900894;abrdn SICAV I - Select Euro High Yield Bond A;    289,17;  289,13;2025-03-27
182584;Aktia Capital Placeringsfond B;     51,99;   51,98;2025-03-27
339473;Aktia Nordic Small Cap Placeringsfond B;     45,30;   45,29;2025-03-27
308908;Aktie-Ansvar Avkastningsfond A;    127,59;  127,59;2025-03-27
344739;Aktie-Ansvar Sverige A;    948,36;  948,36;2025-03-27
528894;Aktiespararna Direktavkastning;    223,23;  223,23;2025-03-27
290072;Aktiespararna Topp Sverige;     31,90;   31,90;2025-03-27
147348;Alfred Berg Aktiv R;   2939,69; 2938,45;2025-03-27
183178;Alfred Berg Norge C;   1701,18; 1700,47;2025-03-27
933359;Allianz China A-shares AT;    104,65;  104,63;2025-03-27
753731;Allianz China Equity A;    598,50;  598,41;2025-03-27
717900;Allianz Euro High Yield Bond A;   1221,69; 1221,52;2025-03-27
538751;Allianz Europe Small Cap Equity AT;   3092,25; 3091,82;2025-03-27
273839;Allianz Global Equity Growth AT;    112,78;  112,77;2025-03-27
502922;Allianz Global Metals and Mining A;    650,50;  650,41;2025-03-27
878694;Allianz Global Water AT;   1850,95; 1850,69;2025-03-27
309666;Allianz Pet and Animal Wellbeing AT;     74,17;   74,16;2025-03-27
823096;AMF Aktiefond Asien Stilla Havet;    324,47;  324,47;2025-03-27
538462;AMF Aktiefond Europa;    360,91;  360,91;2025-03-27
908277;AMF Aktiefond Global;    373,89;  373,89;2025-03-27
520692;AMF Aktiefond Nordamerika;    654,14;  654,14;2025-03-27
269357;AMF Aktiefond Småbolag;   1205,86; 1205,86;2025-03-27
681783;AMF Aktiefond Sverige;    964,71;  964,71;2025-03-27
645952;AMF Aktiefond Världen;    714,23;  714,23;2025-03-27
610121;AMF Balansfond;    417,09;  417,09;2025-03-27
305185;AMF Räntefond Kort;    120,90;  120,90;2025-03-27
574293;AMF Räntefond Lång;    153,50;  153,50;2025-03-27
265512;AMF Räntefond Mix;    114,48;  114,48;2025-03-27
791863;Amundi Funds Global Equity Conservative A2;   1469,13; 1468,91;2025-03-26
174490;Amundi Funds Japan Equity Value A2;   1350,98; 1350,57;2025-03-26
756031;Amundi Funds Latin America Equity A2;   5147,13; 5146,36;2025-03-26
720201;Amundi Funds SBI FM India Equity A2;   4035,26; 4034,65;2025-03-26
863522;Amundi Funds Volatility World A2;   1032,20; 1032,04;2025-03-26
581371;AP7 Aktiefond;    686,21;  686,21;2025-03-27
