Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    230,88;  230,85;2023-06-19
367698;abrdn SICAV I - European Sustainable Equity Fund A;    883,72;  883,61;2023-06-19
848069;abrdn SICAV I - Global Innovation Equity Fund A;     85,27;   85,26;2023-06-19
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    141,25;  141,22;2023-06-19
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     49,13;   49,12;2023-06-19
900894;abrdn SICAV I - Select Euro High Yield Bond A;    277,29;  277,25;2023-06-19
938845;AGCM Fund- Asia Growth Sub- Fund RC;    200,62;  200,62;2023-06-16
897520;AIFM Proethos fond;    211,84;  211,84;2023-06-19
182584;Aktia Capital Placeringsfond B;     53,42;   53,41;2023-06-19
339473;Aktia Nordic Small Cap Placeringsfond B;     45,52;   45,51;2023-06-19
308908;Aktie-Ansvar Avkastningsfond A;    118,17;  118,17;2023-06-19
344739;Aktie-Ansvar Sverige A;    816,92;  816,92;2023-06-19
528894;Aktiespararna Direktavkastning;    179,09;  179,09;2023-06-19
290072;Aktiespararna Topp Sverige Hållbar;     26,96;   26,96;2023-06-19
147348;Alfred Berg Aktiv C;   2345,44; 2344,51;2023-06-19
183178;Alfred Berg Norge C;   1373,87; 1373,32;2023-06-19
111518;Alfred Berg Obligasjon C;    113,14;  113,09;2023-06-19
933359;Allianz China A-shares AT;    119,27;  119,25;2023-06-19
753731;Allianz China Equity A;    579,83;  579,75;2023-06-19
717900;Allianz Euro High Yield Bond A;   1221,14; 1220,98;2023-06-19
538751;Allianz Europe Small Cap Equity AT;   3443,23; 3442,79;2023-06-19
273839;Allianz Global Equity Growth AT;    113,28;  113,26;2023-06-19
502922;Allianz Global Metals and Mining A;    738,28;  738,19;2023-06-19
878694;Allianz Global Water AT;   1825,21; 1824,98;2023-06-16
309666;Allianz Pet and Animal Wellbeing AT;     83,58;   83,57;2023-06-16
823096;AMF Aktiefond Asien Stilla Havet;    299,42;  299,42;2023-06-19
538462;AMF Aktiefond Europa;    320,27;  320,27;2023-06-19
908277;AMF Aktiefond Global;    320,60;  320,60;2023-06-16
520692;AMF Aktiefond Nordamerika;    544,63;  544,63;2023-06-16
269357;AMF Aktiefond Småbolag;   1138,97; 1138,97;2023-06-19
681783;AMF Aktiefond Sverige;    803,32;  803,32;2023-06-19
645952;AMF Aktiefond Världen;    607,75;  607,75;2023-06-19
610121;AMF Balansfond;    362,82;  362,82;2023-06-19
305185;AMF Räntefond Kort;    112,13;  112,13;2023-06-19
574293;AMF Räntefond Lång;    140,41;  140,41;2023-06-19
265512;AMF Räntefond Mix;    107,79;  107,79;2023-06-19
791863;Amundi Funds Global Equity Conservative A2;   1303,59; 1303,41;2023-06-14
174490;Amundi Funds Japan Equity Value A2;   1270,99; 1270,65;2023-06-16
756031;Amundi Funds Latin America Equity A2;   5611,04; 5610,25;2023-06-16
720201;Amundi Funds SBI FM India Equity A2;   3644,66; 3644,15;2023-06-16
863522;Amundi Funds Volatility World A2;   1034,50; 1034,35;2023-06-16
581371;AP7 Aktiefond;    579,11;  579,11;2023-06-19
545541;AP7 Räntefond;    106,39;  106,39;2023-06-19
