Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    223,07;  223,04;2024-01-16
367698;abrdn SICAV I - European Sustainable Equity Fund A;    855,53;  855,42;2024-01-16
848069;abrdn SICAV I - Global Innovation Equity Fund A;     85,49;   85,48;2024-01-16
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    140,41;  140,37;2024-01-16
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     48,66;   48,64;2024-01-16
900894;abrdn SICAV I - Select Euro High Yield Bond A;    285,54;  285,50;2024-01-16
938845;AGCM Fund- Asia Growth Sub- Fund RC;    164,69;  164,69;2024-01-15
897520;AIFM Proethos fond;    182,67;  182,67;2024-01-16
182584;Aktia Capital Placeringsfond B;     50,77;   50,77;2024-01-16
339473;Aktia Nordic Small Cap Placeringsfond B;     45,47;   45,47;2024-01-16
308908;Aktie-Ansvar Avkastningsfond A;    120,72;  120,72;2024-01-16
344739;Aktie-Ansvar Sverige A;    842,70;  842,70;2024-01-16
528894;Aktiespararna Direktavkastning;    193,59;  193,59;2024-01-16
290072;Aktiespararna Topp Sverige Hållbar;     27,75;   27,75;2024-01-16
147348;Alfred Berg Aktiv C;   2509,30; 2508,30;2024-01-16
183178;Alfred Berg Norge C;   1460,32; 1459,74;2024-01-16
111518;Alfred Berg Obligasjon C;    115,39;  115,34;2024-01-16
933359;Allianz China A-shares AT;     91,10;   91,09;2024-01-16
753731;Allianz China Equity A;    460,49;  460,42;2024-01-16
717900;Allianz Euro High Yield Bond A;   1224,56; 1224,40;2024-01-16
538751;Allianz Europe Small Cap Equity AT;   3303,97; 3303,53;2024-01-16
273839;Allianz Global Equity Growth AT;    113,85;  113,84;2024-01-16
502922;Allianz Global Metals and Mining A;    623,04;  622,96;2024-01-16
878694;Allianz Global Water AT;   1811,34; 1811,10;2024-01-16
309666;Allianz Pet and Animal Wellbeing AT;     81,51;   81,50;2024-01-16
823096;AMF Aktiefond Asien Stilla Havet;    282,84;  282,84;2024-01-16
538462;AMF Aktiefond Europa;    315,89;  315,89;2024-01-16
908277;AMF Aktiefond Global;    336,22;  336,22;2024-01-16
520692;AMF Aktiefond Nordamerika;    589,11;  589,11;2024-01-16
269357;AMF Aktiefond Småbolag;   1106,18; 1106,18;2024-01-16
681783;AMF Aktiefond Sverige;    827,57;  827,57;2024-01-16
645952;AMF Aktiefond Världen;    629,36;  629,36;2024-01-16
610121;AMF Balansfond;    377,97;  377,97;2024-01-16
305185;AMF Räntefond Kort;    115,42;  115,42;2024-01-16
574293;AMF Räntefond Lång;    147,99;  147,99;2024-01-16
265512;AMF Räntefond Mix;    112,43;  112,43;2024-01-16
791863;Amundi Funds Global Equity Conservative A2;   1296,38; 1296,19;2024-01-12
174490;Amundi Funds Japan Equity Value A2;   1245,21; 1245,03;2024-01-15
756031;Amundi Funds Latin America Equity A2;   5941,23; 5940,36;2024-01-15
720201;Amundi Funds SBI FM India Equity A2;   4030,65; 4030,06;2024-01-15
863522;Amundi Funds Volatility World A2;    993,37;  993,22;2024-01-15
581371;AP7 Aktiefond;    595,12;  595,12;2024-01-16
545541;AP7 Räntefond;    110,99;  110,99;2024-01-16
715955;Avanza Emerging Markets;    115,22;  115,22;2024-01-15
680124;Avanza Global;    179,11;  179,11;2024-01-12
734491;Avanza Zero ;    371,71;  371,71;2024-01-16
294322;AXA IM Globlal Equity QI B;    296,27;  296,22;2024-01-12
401810;AXA IM Pacific Ex-Japan Equity QI B;    438,59;  438,53;2024-01-15
616797;AXA IM US Equity QI B;    384,95;  384,90;2024-01-12
477729;Baring Asia Growth A;   1000,43; 1000,29;2024-01-16
191080;Baring Global Emerging Markets A;    394,52;  394,46;2024-01-16
262741;Baring Global Resources A;    233,84;  233,81;2024-01-16
334409;Baring Hong Kong China A;   9164,44; 9163,12;2024-01-16
235291;Baring Latin America A;    392,54;  392,49;2024-01-16
285990;BL - American Small & Mid Caps B;   2405,67; 2405,31;2024-01-12
551804;BL - Bond Dollar B;    924,39;  924,26;2024-01-15
178509;BL - Bond Emerging Markets Euro B;   1126,77; 1126,62;2024-01-15
153833;BL - Emerging Markets B;   1799,82; 1799,58;2024-01-15
300996;BL - Equities America B;   1055,42; 1055,26;2024-01-12
321828;BL - Equities Asia B;    987,31;  987,17;2024-01-15
118000;BL - Equities Dividend B;   2764,52; 2764,15;2024-01-15
336826;BL - Equities Europe B;   1195,72; 1195,56;2024-01-15
142679;BL - Equities Japan B;   1984,78; 1984,50;2024-01-15
250167;BL - European Small & Mid Caps B;   2361,75; 2361,44;2024-01-15
480145;BL - Global 30 B;   1120,14; 1119,99;2024-01-15
444315;BL - Global 50 B;   1160,97; 1160,81;2024-01-15
408484;BL - Global 75 B;   1155,46; 1155,30;2024-01-15
515973;BL - Global Bond Opportunities B;   1045,12; 1044,98;2024-01-15
320358;BL - Global Equities B;   1307,86; 1307,68;2024-01-15
647669;BL - Global Flexible B;   2193,15; 2192,86;2024-01-15
214338;BL - Global Flexible USD B;   1793,67; 1793,41;2024-01-15
749953;BL - Global Impact;   1238,12; 1237,96;2024-01-15
608463;BlackRock - Asian Dragon Fund A2;    435,78;  435,72;2024-01-16
391896;BlackRock - China A2;    143,22;  143,19;2024-01-16
231100;BlackRock - Emerging Markets A2;    375,29;  375,24;2024-01-16
916122;BlackRock - Euro Markets A2;    439,49;  439,44;2024-01-16
696898;BlackRock - European Value A2;   1024,13; 1023,99;2024-01-16
302760;BlackRock - Global Allocation A2;    748,30;  748,19;2024-01-16
572637;BlackRock - Global High Yield Bond Fund A2;    298,18;  298,13;2024-01-16
768499;BlackRock - India A2;    551,87;  551,79;2024-01-16
159442;BlackRock - Japan Small & MidCap A2;    701,22;  701,11;2024-01-16
661066;BlackRock - Latin American A2;    787,27;  787,16;2024-01-16
536806;BlackRock - Natural Resources Growth & Income Fund A2;    127,94;  127,92;2024-01-16
553578;BlackRock - Sustainable Energy A2;    165,77;  165,74;2024-01-16
768556;BlackRock - US Basic Value A2;   1233,75; 1233,57;2024-01-16
804385;BlackRock - US Flexible Equity A2;    617,45;  617,36;2024-01-16
625236;BlackRock - US Mid-Cap Value Fund A2;   3504,94; 3504,43;2024-01-16
517748;BlackRock - World Energy A2;    242,16;  242,12;2024-01-16
410258;BlackRock - World Financials A2;    418,42;  418,36;2024-01-16
338590;BlackRock - World Gold A2;    327,38;  327,33;2024-01-16
374421;BlackRock - World Healthscience A2;    692,49;  692,39;2024-01-16
481911;BlackRock - World Mining A2;    612,56;  612,48;2024-01-16
644294;BlackRock - World Real Estate Securities Fund A2;    155,58;  155,56;2024-01-16
446088;BlackRock - World Technology A2;    743,10;  742,99;2024-01-16
408062;C WorldWide Asia 1A;   1757,87; 1757,62;2024-01-16
515554;C WorldWide Global Equities 1A;   2055,42; 2055,13;2024-01-16
479725;C WorldWide Global Equities Ethical 1A;    378,09;  378,04;2024-01-16
443895;C WorldWide Healthcare Select 1A;   1601,28; 1601,07;2024-01-16
792697;C WorldWide Sweden 1A;    356,56;  356,56;2024-01-16
721035;C WorldWide Sweden Small Cap 1A;    616,93;  616,93;2024-01-16
345497;Captor Dahlia Green Bond A;    276,36;  276,36;2024-01-16
180927;Captor Iris Bond A;    255,97;  255,97;2024-01-16
537639;Carnegie Corporate Bond A;    443,24;  443,24;2024-01-15
320176;Carnegie Fastighetsfond Norden A;    487,63;  487,63;2024-01-16
505586;Carnegie Indienfond A;    854,37;  854,37;2024-01-16
214163;Carnegie Likviditetsfond A;   1268,35; 1268,35;2024-01-16
341362;Carnegie Listed Private Equity A;    605,94;  605,94;2024-01-16
554691;Carnegie Obligationsfond A;    957,82;  957,82;2024-01-16
584912;Carnegie Småbolagsfond A;    489,46;  489,46;2024-01-16
357483;Carnegie Strategifond A;   2024,42; 2024,42;2024-01-16
393314;Carnegie Sverigefond A;   4313,80; 4313,80;2024-01-16
309492;CB European Quality Fund A Cap;   1792,63; 1792,39;2024-01-15
976506;CB Save Earth Fund RC;    300,08;  300,04;2024-01-15
384750;Cicero Avkastning A;    129,21;  129,21;2024-01-16
959502;Cicero Hållbar Mix A;    163,95;  163,95;2024-01-16
422709;Coeli  - Global Select Fund R;    331,80;  331,80;2024-01-16
386870;Coeli - Nordic Corporate Bond Fund R;    114,91;  114,91;2024-01-16
330324;CPR Invest Global Gold Mines A2;    724,13;  724,02;2024-01-12
366154;CPR Invest Global Lifestyles A2;    986,29;  986,15;2024-01-12
613729;Danske Invest  SICAV - Global Index Restricted;    300,39;  300,39;2024-01-12
829945;Danske Invest SICAV - Aktiv Förmögenhetsförvaltning SI;   3758,24; 3758,24;2024-01-16
408898;Danske Invest SICAV - Euro Investment Grade Corporate Bond A;    155,56;  155,56;2024-01-15
901181;Danske Invest SICAV - Europe SI;    173,82;  173,82;2024-01-16
252411;Danske Invest SICAV - Global Index SI;   3053,89; 3053,89;2024-01-12
865774;Danske Invest SICAV - Sverige Kort Ränta SI;   1238,86; 1238,86;2024-01-16
901603;Danske Invest SICAV - Sverige Ränta SI;   1107,07; 1107,07;2024-01-16
973263;Danske Invest SICAV - Sverige SI;   6063,12; 6063,12;2024-01-16
184580;Delphi Global A2;   1641,11; 1641,11;2024-01-12
388298;Delphi Nordic Acc;  44611,50;44593,59;2024-01-15
291906;Didner & Gerge Aktiefond;   3826,04; 3826,04;2024-01-16
541235;Didner & Gerge Global;    422,22;  422,22;2024-01-16
140491;Didner & Gerge Småbolag;   1109,09; 1109,09;2024-01-16
219170;DNB Europa Indeks S;    114,98;  114,98;2024-01-15
326660;DNB Global Emerging Markets S;    100,83;  100,83;2024-01-15
362491;DNB Global Indeks S;    120,14;  120,14;2024-01-12
147512;DNB Grönt Skifte Norden S;    138,11;  138,11;2024-01-15
255001;DNB Health Care S;    157,83;  157,83;2024-01-12
290833;DNB SMB S;    108,41;  108,41;2024-01-15
183343;DNB Teknologi S;    137,26;  137,26;2024-01-12
511890;East Capital China A-shares A;    108,62;  108,62;2024-01-16
623637;East Capital Global Emerging Markets Sustainable A;    215,27;  215,27;2024-01-16
870907;East Capital Global Frontier Markets A;    191,35;  191,35;2024-01-16
134593;Enter Cross Credit A;   1150,53; 1150,53;2024-01-16
643700;Enter Select A;   3050,83; 3050,83;2024-01-16
