Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  26944,94;26941,40;2024-09-04
848069;abrdn SICAV I - Global Innovation Equity Fund A;     92,57;   92,56;2024-09-04
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    142,13;  142,09;2024-09-04
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     51,72;   51,70;2024-09-04
900894;abrdn SICAV I - Select Euro High Yield Bond A;    297,71;  297,67;2024-09-04
182584;Aktia Capital Placeringsfond B;     53,81;   53,81;2024-09-04
339473;Aktia Nordic Small Cap Placeringsfond B;     51,28;   51,27;2024-09-04
308908;Aktie-Ansvar Avkastningsfond A;    125,26;  125,26;2024-09-04
344739;Aktie-Ansvar Sverige A;    935,78;  935,78;2024-09-04
528894;Aktiespararna Direktavkastning;    208,47;  208,47;2024-09-04
290072;Aktiespararna Topp Sverige;     31,18;   31,18;2024-09-04
147348;Alfred Berg Aktiv C;   2739,40; 2738,26;2024-09-04
183178;Alfred Berg Norge C;   1584,12; 1583,46;2024-09-04
111518;Alfred Berg Obligasjon C;    115,99;  115,94;2024-09-04
933359;Allianz China A-shares AT;     92,31;   92,30;2024-09-04
753731;Allianz China Equity A;    475,75;  475,68;2024-09-04
717900;Allianz Euro High Yield Bond A;   1293,02; 1292,85;2024-09-04
538751;Allianz Europe Small Cap Equity AT;   3384,53; 3384,08;2024-09-04
273839;Allianz Global Equity Growth AT;    122,70;  122,68;2024-09-04
502922;Allianz Global Metals and Mining A;    628,35;  628,27;2024-09-04
878694;Allianz Global Water AT;   2050,74; 2050,48;2024-09-04
309666;Allianz Pet and Animal Wellbeing AT;     87,92;   87,90;2024-09-04
823096;AMF Aktiefond Asien Stilla Havet;    312,74;  312,74;2024-09-04
538462;AMF Aktiefond Europa;    355,87;  355,87;2024-09-04
908277;AMF Aktiefond Global;    372,73;  372,73;2024-09-04
520692;AMF Aktiefond Nordamerika;    660,48;  660,48;2024-09-04
269357;AMF Aktiefond Småbolag;   1313,71; 1313,71;2024-09-04
681783;AMF Aktiefond Sverige;    970,75;  970,75;2024-09-04
645952;AMF Aktiefond Världen;    716,99;  716,99;2024-09-04
610121;AMF Balansfond;    418,93;  418,93;2024-09-04
305185;AMF Räntefond Kort;    119,05;  119,05;2024-09-04
574293;AMF Räntefond Lång;    154,08;  154,08;2024-09-04
265512;AMF Räntefond Mix;    115,35;  115,35;2024-09-04
791863;Amundi Funds Global Equity Conservative A2;   1457,87; 1457,66;2024-09-03
174490;Amundi Funds Japan Equity Value A2;   1336,06; 1335,87;2024-09-03
756031;Amundi Funds Latin America Equity A2;   5257,26; 5256,49;2024-09-03
