Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  27293,49;27289,82;2025-02-27
848069;abrdn SICAV I - Global Innovation Equity Fund A;     99,27;   99,26;2025-02-27
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    141,82;  141,80;2025-02-27
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     53,27;   53,26;2025-02-27
900894;abrdn SICAV I - Select Euro High Yield Bond A;    301,06;  301,02;2025-02-27
182584;Aktia Capital Placeringsfond B;     54,16;   54,15;2025-02-27
339473;Aktia Nordic Small Cap Placeringsfond B;     49,59;   49,58;2025-02-27
308908;Aktie-Ansvar Avkastningsfond A;    127,47;  127,47;2025-02-27
344739;Aktie-Ansvar Sverige A;   1007,08; 1007,08;2025-02-27
528894;Aktiespararna Direktavkastning;    236,44;  236,44;2025-02-27
290072;Aktiespararna Topp Sverige;     34,04;   34,04;2025-02-27
147348;Alfred Berg Aktiv R;   2888,43; 2887,22;2025-02-27
183178;Alfred Berg Norge C;   1670,52; 1669,82;2025-02-27
933359;Allianz China A-shares AT;    113,08;  113,07;2025-02-27
753731;Allianz China Equity A;    641,42;  641,33;2025-02-27
717900;Allianz Euro High Yield Bond A;   1273,19; 1273,02;2025-02-27
538751;Allianz Europe Small Cap Equity AT;   3285,80; 3285,36;2025-02-27
273839;Allianz Global Equity Growth AT;    125,24;  125,22;2025-02-27
502922;Allianz Global Metals and Mining A;    662,97;  662,88;2025-02-27
878694;Allianz Global Water AT;   2001,66; 2001,39;2025-02-27
309666;Allianz Pet and Animal Wellbeing AT;     80,63;   80,61;2025-02-27
823096;AMF Aktiefond Asien Stilla Havet;    346,00;  346,00;2025-02-27
538462;AMF Aktiefond Europa;    377,02;  377,02;2025-02-27
908277;AMF Aktiefond Global;    407,54;  407,54;2025-02-27
520692;AMF Aktiefond Nordamerika;    728,55;  728,55;2025-02-27
269357;AMF Aktiefond Småbolag;   1295,99; 1295,99;2025-02-27
681783;AMF Aktiefond Sverige;   1038,80; 1038,80;2025-02-27
