Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
407775;Aberdeen Standard - American Focused Equity Fund A;    392,46;  392,40;2022-12-07
900894;Aberdeen Standard - Select Euro High Yield Bond A;    248,34;  248,31;2022-12-07
367698;Aberdeen Standard SICAV I - European Sustainable Equity Fund A;    740,92;  740,82;2022-12-07
865063;Aberdeen Standard SICAV I - Europé ex UK Sustainable Equity Fund A;    193,59;  193,57;2022-12-07
848069;Aberdeen Standard SICAV I - Global Innovation Equity Fund A ;     76,49;   76,48;2022-12-07
192146;Aberdeen Standard SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    134,01;  134,00;2022-12-07
757575;Aberdeen Standard SICAV I - Japanese Sustainable Equity Fund A;     42,09;   42,08;2022-12-07
938845;AGCM Fund- Asia Growth Sub- Fund RC;    185,40;  185,40;2022-12-06
897520;AIFM Proethos fond;    210,46;  210,46;2022-12-07
182584;Aktia Capital Placeringsfond B;     48,14;   48,14;2022-12-07
339473;Aktia Nordic Small Cap Placeringsfond B;     43,22;   43,22;2022-12-07
308908;Aktie-Ansvar Avkastningsfond A;    114,86;  114,86;2022-12-07
344739;Aktie-Ansvar Sverige A;    761,37;  761,37;2022-12-07
528894;Aktiespararna Direktavkastning;    185,54;  185,54;2022-12-07
290072;Aktiespararna Topp Sverige Hållbar;     24,26;   24,26;2022-12-07
147348;Alfred Berg Aktiv C;   2287,48; 2286,60;2022-12-07
183178;Alfred Berg Norge C;   1349,70; 1349,18;2022-12-07
111518;Alfred Berg Obligasjon C;    117,25;  117,20;2022-12-07
933359;Allianz China A-shares AT;    128,77;  128,76;2022-12-07
753731;Allianz China Equity A;    575,05;  574,97;2022-12-07
250878;Allianz Emerging Asia Equity A;    695,07;  694,97;2022-12-07
717900;Allianz Euro High Yield Bond A;   1134,73; 1134,57;2022-12-07
538751;Allianz Europe Small Cap Equity AT;   2902,53; 2902,13;2022-12-07
273839;Allianz Global Equity Growth AT;     93,43;   93,41;2022-12-07
502922;Allianz Global Metals and Mining A;    707,77;  707,68;2022-12-07
878694;Allianz Global Water AT;   1659,61; 1659,39;2022-12-07
309666;Allianz Pet and Animal Wellbeing AT;     76,85;   76,84;2022-12-07
395434;Allianz Thailand Equity A;   6567,68; 6566,78;2022-12-07
823096;AMF Aktiefond Asien Stilla Havet;    263,62;  263,62;2022-12-07
538462;AMF Aktiefond Europa;    275,18;  275,18;2022-12-07
908277;AMF Aktiefond Global;    276,05;  276,05;2022-12-07
520692;AMF Aktiefond Nordamerika;    457,03;  457,03;2022-12-07
269357;AMF Aktiefond Småbolag;   1124,00; 1124,00;2022-12-07
681783;AMF Aktiefond Sverige;    766,81;  766,81;2022-12-07
645952;AMF Aktiefond Världen;    548,37;  548,37;2022-12-07
610121;AMF Balansfond;    346,24;  346,24;2022-12-07
305185;AMF Räntefond Kort;    110,67;  110,67;2022-12-07
574293;AMF Räntefond Lång;    141,16;  141,16;2022-12-07
265512;AMF Räntefond Mix;    110,17;  110,17;2022-12-07
791863;Amundi Funds Global Equity Conservative A2;   1263,05; 1262,86;2022-12-06
174490;Amundi Funds Japan Equity Value A2;   1117,73; 1117,43;2022-12-06
756031;Amundi Funds Latin America Equity A2;   4438,74; 4438,10;2022-12-06
720201;Amundi Funds SBI FM India Equity A2;   3465,01; 3464,51;2022-12-06
863522;Amundi Funds Volatility World A2;   1056,94; 1056,78;2022-12-06
581371;AP7 Aktiefond;    493,44;  493,44;2022-12-07
545541;AP7 Räntefond;    106,69;  106,69;2022-12-07
715955;Avanza Emerging Markets;    110,75;  110,75;2022-12-06
680124;Avanza Global;    149,75;  149,75;2022-12-06
734491;Avanza Zero ;    324,53;  324,53;2022-12-07
294322;AXA IM Globlal Equity QI B;    252,24;  252,20;2022-12-06
401810;AXA IM Pacific Ex-Japan Equity QI B;    459,18;  459,11;2022-12-06
616797;AXA IM US Equity QI B;    335,24;  335,19;2022-12-06
652628;Axa Rosenberg Japan Small Cap Alpha Fund B;    189,43;  189,41;2022-06-28
477729;Baring Asia Growth A;   1092,86; 1092,71;2022-12-07
983593;Baring Eastern Europe A;    443,24;  443,17;2022-02-28
191080;Baring Global Emerging Markets A;    393,21;  393,15;2022-12-07
262741;Baring Global Resources A;    239,82;  239,79;2022-12-07
334409;Baring Hong Kong China A;  11605,88;11604,21;2022-12-07
235291;Baring Latin America A;    335,34;  335,29;2022-12-07
285990;BL - American Small & Mid Caps B;   2257,24; 2256,91;2022-12-06
551804;BL - Bond Dollar B;    918,25;  918,12;2022-12-06
178509;BL - Bond Emerging Markets Euro B;   1033,43; 1033,29;2022-12-06
153833;BL - Emerging Markets B;   1824,54; 1824,29;2022-12-06
300996;BL - Equities America B;    930,09;  929,96;2022-12-06
321828;BL - Equities Asia B;   1054,65; 1054,50;2022-12-06
118000;BL - Equities Dividend B;   2591,11; 2590,75;2022-12-06
336826;BL - Equities Europe B;   1105,63; 1105,48;2022-12-06
142679;BL - Equities Japan B;   1772,17; 1771,71;2022-12-06
250167;BL - European Small & Mid Caps B;   2100,46; 2100,17;2022-12-06
480145;BL - Global 30 B;   1069,10; 1068,95;2022-12-06
444315;BL - Global 50 B;   1089,60; 1089,45;2022-12-06
408484;BL - Global 75 B;   1075,53; 1075,38;2022-12-06
515973;BL - Global Bond Opportunities B;    974,22;  974,08;2022-12-06
320358;BL - Global Equities B;   1110,65; 1110,49;2022-12-06
647669;BL - Global Flexible B;   2170,91; 2170,61;2022-12-06
214338;BL - Global Flexible USD B;   1698,12; 1697,88;2022-12-06
749953;BL - Sustainable Horizon B;   1097,67; 1097,52;2022-12-06
608463;BlackRock - Asian Dragon Fund A2;    443,26;  443,19;2022-12-07
391896;BlackRock - China A2;    165,48;  165,45;2022-12-07
987784;BlackRock - Emerging Europe A2;    464,49;  464,43;2022-03-01
231100;BlackRock - Emerging Markets A2;    362,86;  362,81;2022-12-07
916122;BlackRock - Euro Markets A2;    386,06;  386,01;2022-12-07
696898;BlackRock - European Value A2;    877,36;  877,23;2022-12-07
302760;BlackRock - Global Allocation A2;    687,04;  686,94;2022-12-07
572637;BlackRock - Global High Yield Bond Fund A2;    269,23;  269,19;2022-12-07
536806;BlackRock - Global Natural Resources Growth & Income Fund A2;    139,10;  139,08;2022-12-07
768499;BlackRock - India A2;    475,79;  475,72;2022-12-07
159442;BlackRock - Japan Small & MidCap A2;    634,49;  634,40;2022-12-07
661066;BlackRock - Latin American A2;    618,85;  618,76;2022-12-07
553578;BlackRock - Sustainable Energy A2;    163,60;  163,58;2022-12-07
768556;BlackRock - US Basic Value A2;   1140,62; 1140,46;2022-12-07
804385;BlackRock - US Flexible Equity A2;    521,46;  521,38;2022-12-07
625236;BlackRock - US Mid-Cap Value Fund A2;   3276,61; 3276,14;2022-12-07
517748;BlackRock - World Energy A2;    238,88;  238,85;2022-12-07
410258;BlackRock - World Financials A2;    332,00;  331,95;2022-12-07
338590;BlackRock - World Gold A2;    334,71;  334,66;2022-12-07
374421;BlackRock - World Healthscience A2;    671,92;  671,83;2022-12-07
481911;BlackRock - World Mining A2;    678,39;  678,29;2022-12-07
644294;BlackRock - World Real Estate Securities Fund A2;    145,77;  145,75;2022-12-07
446088;BlackRock - World Technology A2;    522,29;  522,22;2022-12-07
408062;C WorldWide Asia 1A;   1795,44; 1795,18;2022-12-07
515554;C WorldWide Global Equities 1A;   1748,83; 1748,58;2022-12-07
479725;C WorldWide Global Equities Ethical 1A;    311,46;  311,42;2022-12-07
443895;C WorldWide Healthcare Select 1A;   1509,55; 1509,35;2022-12-07
792697;C WorldWide Sweden 1A;    316,28;  316,28;2022-12-07
721035;C WorldWide Sweden Small Cap 1A;    555,08;  555,08;2022-12-07
345497;Captor Dahlia Green Bond A;    264,75;  264,75;2022-12-07
180927;Captor Iris Bond A;    246,37;  246,37;2022-12-07
838383;Carnegie Asia A;    215,32;  215,32;2022-12-07
537639;Carnegie Corporate Bond A;    414,73;  414,73;2022-12-06
320176;Carnegie Fastighetsfond Norden A;    443,86;  443,86;2022-12-07
505586;Carnegie Indienfond A;    731,09;  731,09;2022-12-07
214163;Carnegie Likviditetsfond A;   1212,01; 1212,01;2022-12-07
341362;Carnegie Listed Private Equity A;    472,35;  472,35;2022-12-07
554691;Carnegie Obligationsfond A;    945,35;  945,35;2022-12-07
249995;Carnegie Rysslandsfond A;      0,31;    0,31;2022-06-16
584912;Carnegie Småbolagsfond A;    421,75;  421,75;2022-12-07
357483;Carnegie Strategifond A;   1794,54; 1794,54;2022-12-07
393314;Carnegie Sverigefond A;   3738,75; 3738,75;2022-12-07
309492;CB European Quality Fund A Cap;   1582,00; 1581,78;2022-12-06
976506;CB Save Earth Fund RC;    290,97;  290,93;2022-12-06
