Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    220,43;  220,40;2023-09-15
367698;abrdn SICAV I - European Sustainable Equity Fund A;    845,53;  845,43;2023-09-15
848069;abrdn SICAV I - Global Innovation Equity Fund A;     83,66;   83,65;2023-09-15
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    145,24;  145,20;2023-09-15
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     49,79;   49,78;2023-09-15
900894;abrdn SICAV I - Select Euro High Yield Bond A;    285,19;  285,15;2023-09-15
938845;AGCM Fund- Asia Growth Sub- Fund RC;    199,11;  199,11;2023-09-14
897520;AIFM Proethos fond;    199,70;  199,70;2023-09-15
182584;Aktia Capital Placeringsfond B;     51,18;   51,17;2023-09-15
339473;Aktia Nordic Small Cap Placeringsfond B;     42,00;   41,99;2023-09-15
308908;Aktie-Ansvar Avkastningsfond A;    119,43;  119,43;2023-09-15
344739;Aktie-Ansvar Sverige A;    793,39;  793,39;2023-09-15
528894;Aktiespararna Direktavkastning;    180,89;  180,89;2023-09-15
290072;Aktiespararna Topp Sverige Hållbar;     25,93;   25,93;2023-09-15
147348;Alfred Berg Aktiv C;   2593,62; 2592,62;2023-09-15
183178;Alfred Berg Norge C;   1511,03; 1510,45;2023-09-15
111518;Alfred Berg Obligasjon C;    117,81;  117,76;2023-09-15
933359;Allianz China A-shares AT;    114,41;  114,39;2023-09-15
753731;Allianz China Equity A;    571,93;  571,85;2023-09-15
717900;Allianz Euro High Yield Bond A;   1260,24; 1260,08;2023-09-15
538751;Allianz Europe Small Cap Equity AT;   3398,66; 3398,24;2023-09-15
273839;Allianz Global Equity Growth AT;    114,57;  114,55;2023-09-15
502922;Allianz Global Metals and Mining A;    718,88;  718,79;2023-09-15
878694;Allianz Global Water AT;   1829,08; 1828,85;2023-09-15
309666;Allianz Pet and Animal Wellbeing AT;     83,43;   83,42;2023-09-15
823096;AMF Aktiefond Asien Stilla Havet;    301,32;  301,32;2023-09-15
538462;AMF Aktiefond Europa;    326,08;  326,08;2023-09-15
908277;AMF Aktiefond Global;    339,90;  339,90;2023-09-15
520692;AMF Aktiefond Nordamerika;    586,75;  586,75;2023-09-15
269357;AMF Aktiefond Småbolag;   1013,92; 1013,92;2023-09-15
681783;AMF Aktiefond Sverige;    776,97;  776,97;2023-09-15
645952;AMF Aktiefond Världen;    613,85;  613,85;2023-09-15
610121;AMF Balansfond;    362,42;  362,42;2023-09-15
305185;AMF Räntefond Kort;    113,30;  113,30;2023-09-15
574293;AMF Räntefond Lång;    141,15;  141,15;2023-09-15
265512;AMF Räntefond Mix;    108,06;  108,06;2023-09-15
791863;Amundi Funds Global Equity Conservative A2;   1354,50; 1354,31;2023-09-14
174490;Amundi Funds Japan Equity Value A2;   1313,47; 1313,13;2023-09-14
756031;Amundi Funds Latin America Equity A2;   5887,79; 5886,99;2023-09-14
720201;Amundi Funds SBI FM India Equity A2;   4065,15; 4064,60;2023-09-14
863522;Amundi Funds Volatility World A2;   1078,24; 1078,09;2023-09-14
581371;AP7 Aktiefond;    600,69;  600,69;2023-09-15
545541;AP7 Räntefond;    106,92;  106,92;2023-09-15
715955;Avanza Emerging Markets;    121,47;  121,47;2023-09-14
680124;Avanza Global;    182,53;  182,53;2023-09-14
734491;Avanza Zero ;    349,53;  349,53;2023-09-15
294322;AXA IM Globlal Equity QI B;    302,94;  302,90;2023-09-14
401810;AXA IM Pacific Ex-Japan Equity QI B;    455,24;  455,18;2023-09-14
616797;AXA IM US Equity QI B;    394,43;  394,38;2023-09-14
477729;Baring Asia Growth A;   1151,66; 1151,50;2023-09-15
191080;Baring Global Emerging Markets A;    435,61;  435,55;2023-09-15
262741;Baring Global Resources A;    264,02;  263,99;2023-09-15
334409;Baring Hong Kong China A;  11514,90;11513,35;2023-09-15
235291;Baring Latin America A;    393,75;  393,69;2023-09-15
285990;BL - American Small & Mid Caps B;   2472,42; 2472,09;2023-09-14
551804;BL - Bond Dollar B;    961,62;  961,49;2023-09-14
178509;BL - Bond Emerging Markets Euro B;   1145,05; 1144,90;2023-09-14
153833;BL - Emerging Markets B;   1982,10; 1981,85;2023-09-14
300996;BL - Equities America B;   1107,59; 1107,44;2023-09-14
321828;BL - Equities Asia B;   1116,04; 1115,89;2023-09-14
