Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    249,96;  249,93;2024-04-17
367698;abrdn SICAV I - European Sustainable Equity Fund A;    963,13;  963,00;2024-04-17
848069;abrdn SICAV I - Global Innovation Equity Fund A;     91,06;   91,05;2024-04-17
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    142,02;  142,00;2024-04-17
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     52,04;   52,03;2024-04-17
900894;abrdn SICAV I - Select Euro High Yield Bond A;    292,50;  292,46;2024-04-17
938845;AGCM Fund- Asia Growth Sub- Fund RC;    178,63;  178,63;2024-04-16
897520;AIFM Proethos fond;    169,44;  169,44;2024-04-17
182584;Aktia Capital Placeringsfond B;     51,79;   51,78;2024-04-17
339473;Aktia Nordic Small Cap Placeringsfond B;     47,28;   47,27;2024-04-17
308908;Aktie-Ansvar Avkastningsfond A;    122,73;  122,73;2024-04-17
344739;Aktie-Ansvar Sverige A;    886,16;  886,16;2024-04-17
528894;Aktiespararna Direktavkastning;    205,72;  205,72;2024-04-17
290072;Aktiespararna Topp Sverige;     30,29;   30,29;2024-04-17
147348;Alfred Berg Aktiv C;   2706,04; 2704,95;2024-04-17
183178;Alfred Berg Norge C;   1563,21; 1562,58;2024-04-17
111518;Alfred Berg Obligasjon C;    115,44;  115,40;2024-04-17
933359;Allianz China A-shares AT;    104,30;  104,29;2024-04-17
753731;Allianz China Equity A;    495,27;  495,21;2024-04-17
717900;Allianz Euro High Yield Bond A;   1268,57; 1268,40;2024-04-17
538751;Allianz Europe Small Cap Equity AT;   3421,00; 3420,56;2024-04-17
273839;Allianz Global Equity Growth AT;    124,47;  124,45;2024-04-17
502922;Allianz Global Metals and Mining A;    719,73;  719,63;2024-04-17
878694;Allianz Global Water AT;   2060,42; 2060,15;2024-04-17
309666;Allianz Pet and Animal Wellbeing AT;     81,24;   81,23;2024-04-17
823096;AMF Aktiefond Asien Stilla Havet;    307,10;  307,10;2024-04-17
538462;AMF Aktiefond Europa;    348,37;  348,37;2024-04-17
908277;AMF Aktiefond Global;    377,17;  377,17;2024-04-17
520692;AMF Aktiefond Nordamerika;    667,57;  667,57;2024-04-17
269357;AMF Aktiefond Småbolag;   1168,26; 1168,26;2024-04-17
681783;AMF Aktiefond Sverige;    913,78;  913,78;2024-04-17
