Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  24776,10;24772,66;2025-03-28
848069;abrdn SICAV I - Global Innovation Equity Fund A;     87,77;   87,76;2025-03-28
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    136,47;  136,45;2025-03-28
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     50,44;   50,43;2025-03-28
900894;abrdn SICAV I - Select Euro High Yield Bond A;    288,37;  288,33;2025-03-28
182584;Aktia Capital Placeringsfond B;     51,66;   51,66;2025-03-28
339473;Aktia Nordic Small Cap Placeringsfond B;     44,39;   44,38;2025-03-28
308908;Aktie-Ansvar Avkastningsfond A;    127,60;  127,60;2025-03-28
344739;Aktie-Ansvar Sverige A;    938,37;  938,37;2025-03-28
528894;Aktiespararna Direktavkastning;    222,06;  222,06;2025-03-28
290072;Aktiespararna Topp Sverige;     31,59;   31,59;2025-03-28
147348;Alfred Berg Aktiv R;   2939,69; 2938,45;2025-03-27
183178;Alfred Berg Norge C;   1701,18; 1700,47;2025-03-27
933359;Allianz China A-shares AT;    104,00;  103,99;2025-03-28
753731;Allianz China Equity A;    595,40;  595,31;2025-03-28
717900;Allianz Euro High Yield Bond A;   1218,53; 1218,36;2025-03-28
538751;Allianz Europe Small Cap Equity AT;   3055,45; 3055,03;2025-03-28
273839;Allianz Global Equity Growth AT;    112,10;  112,09;2025-03-28
502922;Allianz Global Metals and Mining A;    646,52;  646,43;2025-03-28
878694;Allianz Global Water AT;   1841,04; 1840,78;2025-03-28
309666;Allianz Pet and Animal Wellbeing AT;     74,61;   74,60;2025-03-28
823096;AMF Aktiefond Asien Stilla Havet;    321,86;  321,86;2025-03-28
538462;AMF Aktiefond Europa;    357,95;  357,95;2025-03-28
908277;AMF Aktiefond Global;    366,46;  366,46;2025-03-28
520692;AMF Aktiefond Nordamerika;    637,77;  637,77;2025-03-28
269357;AMF Aktiefond Småbolag;   1196,30; 1196,30;2025-03-28
681783;AMF Aktiefond Sverige;    952,88;  952,88;2025-03-28
645952;AMF Aktiefond Världen;    702,81;  702,81;2025-03-28
610121;AMF Balansfond;    413,54;  413,54;2025-03-28
305185;AMF Räntefond Kort;    120,91;  120,91;2025-03-28
574293;AMF Räntefond Lång;    153,75;  153,75;2025-03-28
265512;AMF Räntefond Mix;    114,81;  114,81;2025-03-28
791863;Amundi Funds Global Equity Conservative A2;   1477,66; 1477,44;2025-03-27
174490;Amundi Funds Japan Equity Value A2;   1354,51; 1354,30;2025-03-27
756031;Amundi Funds Latin America Equity A2;   5166,89; 5166,12;2025-03-27
720201;Amundi Funds SBI FM India Equity A2;   4059,75; 4059,14;2025-03-27
863522;Amundi Funds Volatility World A2;   1034,93; 1034,77;2025-03-27
581371;AP7 Aktiefond;    673,08;  673,08;2025-03-28
545541;AP7 Räntefond;    115,06;  115,06;2025-03-28
715955;Avanza Emerging Markets;    130,76;  130,76;2025-03-26
680124;Avanza Global;    203,67;  203,67;2025-03-27
734491;Avanza Zero ;    428,08;  428,08;2025-03-27
294322;AXA IM Globlal Equity QI B;    332,91;  332,86;2025-03-27
401810;AXA IM Pacific Ex-Japan Equity QI B;    473,41;  473,34;2025-03-27
616797;AXA IM US Equity QI B;    435,39;  435,33;2025-03-27
477729;Baring Asia Growth A;   1164,69; 1164,51;2025-03-28
191080;Baring Global Emerging Markets A;    439,54;  439,48;2025-03-28
262741;Baring Global Resources A;    243,45;  243,42;2025-03-28
334409;Baring Hong Kong China A;  12020,36;12018,57;2025-03-28
235291;Baring Latin America A;    309,28;  309,24;2025-03-28
285990;BL - American Small & Mid Caps B;   2463,71; 2463,34;2025-03-27
551804;BL - Bond Dollar B;    919,97;  919,83;2025-03-27
178509;BL - Bond Emerging Markets Euro B;   1111,50; 1111,35;2025-03-27
153833;BL - Emerging Markets B;   1932,21; 1931,94;2025-03-27
300996;BL - Equities America B;   1070,43; 1070,27;2025-03-27
321828;BL - Equities Asia B;   1108,95; 1108,79;2025-03-27
118000;BL - Equities Dividend B;   2850,31; 2849,92;2025-03-27
142679;BL - Equities Japan B;   1877,70; 1877,41;2025-03-27
250167;BL - European Small & Mid Caps B;   2278,91; 2278,59;2025-03-27
480145;BL - Global 30 B;   1196,98; 1196,82;2025-03-27
