Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  27722,50;27718,86;2024-07-10
848069;abrdn SICAV I - Global Innovation Equity Fund A;     97,86;   97,85;2024-07-10
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    135,83;  135,81;2024-07-10
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     53,29;   53,29;2024-07-10
900894;abrdn SICAV I - Select Euro High Yield Bond A;    293,04;  293,00;2024-07-10
897520;AIFM Proethos fond;    178,53;  178,53;2024-07-10
182584;Aktia Capital Placeringsfond B;     52,86;   52,86;2024-07-10
339473;Aktia Nordic Small Cap Placeringsfond B;     50,81;   50,80;2024-07-10
308908;Aktie-Ansvar Avkastningsfond A;    124,26;  124,26;2024-07-10
344739;Aktie-Ansvar Sverige A;    905,94;  905,94;2024-07-10
528894;Aktiespararna Direktavkastning;    212,11;  212,11;2024-07-10
290072;Aktiespararna Topp Sverige;     31,19;   31,19;2024-07-10
147348;Alfred Berg Aktiv C;   2868,79; 2867,64;2024-07-10
183178;Alfred Berg Norge C;   1644,77; 1644,11;2024-07-10
111518;Alfred Berg Obligasjon C;    117,02;  116,97;2024-07-10
933359;Allianz China A-shares AT;     98,18;   98,16;2024-07-10
753731;Allianz China Equity A;    511,83;  511,76;2024-07-10
717900;Allianz Euro High Yield Bond A;   1271,98; 1271,81;2024-07-10
538751;Allianz Europe Small Cap Equity AT;   3441,32; 3440,87;2024-07-10
273839;Allianz Global Equity Growth AT;    125,91;  125,89;2024-07-10
502922;Allianz Global Metals and Mining A;    708,69;  708,59;2024-07-10
878694;Allianz Global Water AT;   2008,76; 2008,50;2024-07-10
309666;Allianz Pet and Animal Wellbeing AT;     83,28;   83,27;2024-07-10
823096;AMF Aktiefond Asien Stilla Havet;    329,45;  329,45;2024-07-10
538462;AMF Aktiefond Europa;    358,12;  358,12;2024-07-10
908277;AMF Aktiefond Global;    393,42;  393,42;2024-07-10
520692;AMF Aktiefond Nordamerika;    702,62;  702,62;2024-07-10
269357;AMF Aktiefond Småbolag;   1302,47; 1302,47;2024-07-10
681783;AMF Aktiefond Sverige;    962,22;  962,22;2024-07-10
645952;AMF Aktiefond Världen;    733,22;  733,22;2024-07-10
610121;AMF Balansfond;    418,78;  418,78;2024-07-10
305185;AMF Räntefond Kort;    118,05;  118,05;2024-07-10
