Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  26032,04;26028,67;2024-11-18
848069;abrdn SICAV I - Global Innovation Equity Fund A;    102,83;  102,81;2024-11-18
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    141,76;  141,74;2024-11-18
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     52,35;   52,34;2024-11-18
900894;abrdn SICAV I - Select Euro High Yield Bond A;    306,15;  306,11;2024-11-18
182584;Aktia Capital Placeringsfond B;     51,66;   51,66;2024-11-18
339473;Aktia Nordic Small Cap Placeringsfond B;     47,28;   47,28;2024-11-18
308908;Aktie-Ansvar Avkastningsfond A;    126,23;  126,23;2024-11-18
344739;Aktie-Ansvar Sverige A;    918,88;  918,88;2024-11-18
528894;Aktiespararna Direktavkastning;    212,29;  212,29;2024-11-18
290072;Aktiespararna Topp Sverige;     30,99;   30,99;2024-11-18
147348;Alfred Berg Aktiv R;   2924,24; 2923,06;2024-11-18
183178;Alfred Berg Norge C;   1688,06; 1687,38;2024-11-18
933359;Allianz China A-shares AT;    113,18;  113,16;2024-11-18
753731;Allianz China Equity A;    571,49;  571,42;2024-11-18
717900;Allianz Euro High Yield Bond A;   1341,28; 1341,10;2024-11-18
538751;Allianz Europe Small Cap Equity AT;   3238,07; 3237,65;2024-11-18
273839;Allianz Global Equity Growth AT;    127,68;  127,66;2024-11-18
502922;Allianz Global Metals and Mining A;    672,84;  672,75;2024-11-18
878694;Allianz Global Water AT;   2138,62; 2138,34;2024-11-18
309666;Allianz Pet and Animal Wellbeing AT;     86,47;   86,45;2024-11-18
823096;AMF Aktiefond Asien Stilla Havet;    337,02;  337,02;2024-11-18
538462;AMF Aktiefond Europa;    346,66;  346,66;2024-11-18
908277;AMF Aktiefond Global;    403,37;  403,37;2024-11-18
520692;AMF Aktiefond Nordamerika;    738,51;  738,51;2024-11-18
269357;AMF Aktiefond Småbolag;   1226,25; 1226,25;2024-11-18
681783;AMF Aktiefond Sverige;    944,28;  944,28;2024-11-18
645952;AMF Aktiefond Världen;    734,21;  734,21;2024-11-18
610121;AMF Balansfond;    421,30;  421,30;2024-11-18
305185;AMF Räntefond Kort;    119,76;  119,76;2024-11-18
574293;AMF Räntefond Lång;    154,33;  154,33;2024-11-18
265512;AMF Räntefond Mix;    114,15;  114,15;2024-11-18
791863;Amundi Funds Global Equity Conservative A2;   1530,52; 1530,31;2024-11-15
174490;Amundi Funds Japan Equity Value A2;   1332,51; 1332,32;2024-11-15
756031;Amundi Funds Latin America Equity A2;   5264,02; 5263,30;2024-11-15
720201;Amundi Funds SBI FM India Equity A2;   4590,55; 4589,92;2024-11-14
863522;Amundi Funds Volatility World A2;   1108,30; 1108,14;2024-11-15
581371;AP7 Aktiefond;    754,55;  754,55;2024-11-18
545541;AP7 Räntefond;    115,18;  115,18;2024-11-18
715955;Avanza Emerging Markets;    135,98;  135,98;2024-11-14
680124;Avanza Global;    226,07;  226,07;2024-11-18
734491;Avanza Zero ;    413,26;  413,26;2024-11-18
294322;AXA IM Globlal Equity QI B;    367,90;  367,85;2024-11-15
401810;AXA IM Pacific Ex-Japan Equity QI B;    523,42;  523,35;2024-11-15
616797;AXA IM US Equity QI B;    493,01;  492,95;2024-11-15
477729;Baring Asia Growth A;   1225,97; 1225,80;2024-11-18
191080;Baring Global Emerging Markets A;    465,11;  465,05;2024-11-18
262741;Baring Global Resources A;    259,26;  259,23;2024-11-18
334409;Baring Hong Kong China A;  11332,21;11330,66;2024-11-18
235291;Baring Latin America A;    333,45;  333,40;2024-11-18
285990;BL - American Small & Mid Caps B;   2794,89; 2794,50;2024-11-15
551804;BL - Bond Dollar B;    986,36;  986,22;2024-11-15
178509;BL - Bond Emerging Markets Euro B;   1192,68; 1192,52;2024-11-15
153833;BL - Emerging Markets B;   2030,68; 2030,42;2024-11-15
300996;BL - Equities America B;   1234,84; 1234,67;2024-11-15
321828;BL - Equities Asia B;   1151,43; 1151,27;2024-11-15
118000;BL - Equities Dividend B;   3066,38; 3065,99;2024-11-15
142679;BL - Equities Japan B;   2021,78; 2021,50;2024-11-15
250167;BL - European Small & Mid Caps B;   2378,39; 2378,08;2024-11-15
480145;BL - Global 30 B;   1240,01; 1239,85;2024-11-15
444315;BL - Global 50 B;   1300,22; 1300,06;2024-11-15
408484;BL - Global 75 B;   1307,53; 1307,37;2024-11-15
515973;BL - Global Bond Opportunities B;   1099,63; 1099,49;2024-11-15
320358;BL - Global Equities B;   1498,73; 1498,54;2024-11-15
647669;BL - Global Flexible B;   2408,67; 2408,36;2024-11-15
214338;BL - Global Flexible USD B;   1989,40; 1989,13;2024-11-15
608463;BlackRock - Asian Dragon Fund A2;    509,51;  509,44;2024-11-18
391896;BlackRock - China A2;    181,23;  181,21;2024-11-18
231100;BlackRock - Emerging Markets A2;    409,50;  409,44;2024-11-18
302760;BlackRock - Global Allocation A2;    873,29;  873,17;2024-11-18
572637;BlackRock - Global High Yield Bond Fund A2;    339,82;  339,77;2024-11-18
768499;BlackRock - India A2;    602,05;  601,97;2024-11-18
159442;BlackRock - Japan Small & MidCap A2;    800,75;  800,64;2024-11-18
661066;BlackRock - Latin American A2;    663,04;  662,95;2024-11-18
536806;BlackRock - Natural Resources Growth & Income Fund A2;    144,08;  144,06;2024-11-18
553578;BlackRock - Sustainable Energy A2;    175,08;  175,05;2024-11-18
768556;BlackRock - US Basic Value A2;   1469,84; 1469,64;2024-11-18
804385;BlackRock - US Flexible Equity A2;    740,31;  740,21;2024-11-18
625236;BlackRock - US Mid-Cap Value Fund A2;   4193,90; 4193,33;2024-11-18
517748;BlackRock - World Energy A2;    289,37;  289,34;2024-11-18
410258;BlackRock - World Financials A2;    593,70;  593,61;2024-11-18
338590;BlackRock - World Gold A2;    458,41;  458,34;2024-11-18
374421;BlackRock - World Healthscience A2;    743,27;  743,17;2024-11-18
481911;BlackRock - World Mining A2;    670,08;  669,99;2024-11-18
644294;BlackRock - World Real Estate Securities Fund A2;    173,43;  173,40;2024-11-18
446088;BlackRock - World Technology A2;   1002,75; 1002,62;2024-11-18
422709;BMC Global Select fund;    393,53;  393,53;2024-11-18
408062;C WorldWide Asia 1A;   2161,79; 2161,50;2024-11-18
515554;C WorldWide Global Equities 1A;   2374,23; 2373,91;2024-11-18
479725;C WorldWide Global Equities Ethical 1A;    427,65;  427,60;2024-11-18
443895;C WorldWide Healthcare Select 1A;   1691,37; 1691,16;2024-11-18
792697;C WorldWide Sweden 1A;    406,06;  406,06;2024-11-18
721035;C WorldWide Sweden Small Cap 1A;    734,78;  734,78;2024-11-18
345497;Captor Dahlia Green Bond A;    287,53;  287,53;2024-11-18
180927;Captor Iris Bond A;    264,24;  264,24;2024-11-18
320176;Carnegie Fastighetsfond Norden A;    531,27;  531,27;2024-11-18
505586;Carnegie Indienfond A;    911,94;  911,94;2024-11-18
214163;Carnegie Likviditetsfond A;   1313,74; 1313,74;2024-11-18
341362;Carnegie Listed Private Equity A;    813,47;  813,47;2024-11-18
554691;Carnegie Obligationsfond A;    986,12;  986,12;2024-11-18
584912;Carnegie Småbolagsfond A;    582,97;  582,97;2024-11-18
357483;Carnegie Strategifond A;   2269,73; 2269,73;2024-11-18
393314;Carnegie Sverigefond A;   4872,75; 4872,75;2024-11-18
976506;CB Save Earth Fund RC;    357,80;  357,76;2024-11-15
384750;Cicero Avkastning A;    135,85;  135,85;2024-11-18
959502;Cicero Hållbar Mix A;    183,22;  183,22;2024-11-18
386870;Coeli - Nordic Corporate Bond Fund R;    120,93;  120,93;2024-11-18
330324;CPR Invest Global Gold Mines A2;    935,65;  935,52;2024-11-15
366154;CPR Invest Global Lifestyles A2;   1213,99; 1213,82;2024-11-15
291906;D&G Aktiefond;   4187,66; 4187,66;2024-11-18
541235;D&G Global All Cap;    465,54;  465,54;2024-11-18
140491;D&G Småbolag;   1248,62; 1248,62;2024-11-18
613729;Danske Invest  SICAV - Global Index Restricted;    377,82;  377,82;2024-11-15
829945;Danske Invest SICAV - Aktiv Förmögenhetsförvaltning SI;   4117,31; 4117,31;2024-11-18
408898;Danske Invest SICAV - Euro Investment Grade Corporate Bond A;    162,84;  162,84;2024-11-15
252411;Danske Invest SICAV - Global Index SI;   3877,71; 3877,71;2024-11-15
865774;Danske Invest SICAV - Sverige Kort Ränta SI;   1290,07; 1290,07;2024-11-18
