Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    202,73;  202,71;2023-10-24
367698;abrdn SICAV I - European Sustainable Equity Fund A;    779,50;  779,40;2023-10-24
848069;abrdn SICAV I - Global Innovation Equity Fund A;     75,69;   75,68;2023-10-24
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    131,18;  131,16;2023-10-24
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     44,60;   44,60;2023-10-24
900894;abrdn SICAV I - Select Euro High Yield Bond A;    275,53;  275,50;2023-10-24
938845;AGCM Fund- Asia Growth Sub- Fund RC;    179,44;  179,44;2023-10-23
897520;AIFM Proethos fond;    175,95;  175,95;2023-10-24
182584;Aktia Capital Placeringsfond B;     46,64;   46,63;2023-10-24
339473;Aktia Nordic Small Cap Placeringsfond B;     37,26;   37,25;2023-10-24
308908;Aktie-Ansvar Avkastningsfond A;    120,08;  120,08;2023-10-24
344739;Aktie-Ansvar Sverige A;    757,39;  757,39;2023-10-24
528894;Aktiespararna Direktavkastning;    172,94;  172,94;2023-10-24
290072;Aktiespararna Topp Sverige Hållbar;     24,63;   24,63;2023-10-24
147348;Alfred Berg Aktiv C;   2392,48; 2391,51;2023-10-24
183178;Alfred Berg Norge C;   1390,81; 1390,24;2023-10-24
111518;Alfred Berg Obligasjon C;    112,71;  112,67;2023-10-24
933359;Allianz China A-shares AT;    102,67;  102,66;2023-10-24
753731;Allianz China Equity A;    517,91;  517,84;2023-10-24
717900;Allianz Euro High Yield Bond A;   1226,46; 1226,30;2023-10-24
538751;Allianz Europe Small Cap Equity AT;   2973,82; 2973,44;2023-10-24
273839;Allianz Global Equity Growth AT;    104,27;  104,26;2023-10-24
502922;Allianz Global Metals and Mining A;    647,28;  647,19;2023-10-24
878694;Allianz Global Water AT;   1626,38; 1626,17;2023-10-24
309666;Allianz Pet and Animal Wellbeing AT;     75,41;   75,40;2023-10-24
823096;AMF Aktiefond Asien Stilla Havet;    277,15;  277,15;2023-10-24
538462;AMF Aktiefond Europa;    303,08;  303,08;2023-10-24
908277;AMF Aktiefond Global;    317,20;  317,20;2023-10-24
520692;AMF Aktiefond Nordamerika;    549,82;  549,82;2023-10-24
269357;AMF Aktiefond Småbolag;    898,48;  898,48;2023-10-24
681783;AMF Aktiefond Sverige;    721,79;  721,79;2023-10-24
645952;AMF Aktiefond Världen;    570,90;  570,90;2023-10-24
610121;AMF Balansfond;    347,22;  347,22;2023-10-24
305185;AMF Räntefond Kort;    113,68;  113,68;2023-10-24
574293;AMF Räntefond Lång;    141,43;  141,43;2023-10-24
265512;AMF Räntefond Mix;    107,71;  107,71;2023-10-24
791863;Amundi Funds Global Equity Conservative A2;   1270,02; 1269,84;2023-10-23
174490;Amundi Funds Japan Equity Value A2;   1190,20; 1189,88;2023-10-23
756031;Amundi Funds Latin America Equity A2;   5345,50; 5344,77;2023-10-23
720201;Amundi Funds SBI FM India Equity A2;   3912,65; 3912,12;2023-10-20
863522;Amundi Funds Volatility World A2;   1100,33; 1100,18;2023-10-23
581371;AP7 Aktiefond;    559,17;  559,17;2023-10-24
545541;AP7 Räntefond;    107,22;  107,22;2023-10-24
715955;Avanza Emerging Markets;    112,77;  112,77;2023-10-20
680124;Avanza Global;    168,74;  168,74;2023-10-23
734491;Avanza Zero ;    329,86;  329,86;2023-10-23
294322;AXA IM Globlal Equity QI B;    282,19;  282,15;2023-10-23
401810;AXA IM Pacific Ex-Japan Equity QI B;    427,54;  427,48;2023-10-20
616797;AXA IM US Equity QI B;    368,02;  367,97;2023-10-23
477729;Baring Asia Growth A;   1053,60; 1053,45;2023-10-24
191080;Baring Global Emerging Markets A;    397,66;  397,61;2023-10-24
262741;Baring Global Resources A;    246,19;  246,16;2023-10-24
334409;Baring Hong Kong China A;  10261,01;10259,60;2023-10-24
235291;Baring Latin America A;    356,28;  356,24;2023-10-24
285990;BL - American Small & Mid Caps B;   2251,78; 2251,47;2023-10-23
551804;BL - Bond Dollar B;    928,66;  928,53;2023-10-23
178509;BL - Bond Emerging Markets Euro B;   1100,39; 1100,25;2023-10-23
153833;BL - Emerging Markets B;   1829,09; 1828,85;2023-10-23
300996;BL - Equities America B;   1027,60; 1027,46;2023-10-23
321828;BL - Equities Asia B;   1035,43; 1035,29;2023-10-23
118000;BL - Equities Dividend B;   2680,05; 2679,71;2023-10-23
336826;BL - Equities Europe B;   1136,44; 1136,30;2023-10-23
142679;BL - Equities Japan B;   1819,89; 1819,39;2023-10-23
250167;BL - European Small & Mid Caps B;   2155,40; 2155,13;2023-10-23
480145;BL - Global 30 B;   1144,73; 1144,58;2023-10-23
444315;BL - Global 50 B;   1180,19; 1180,04;2023-10-23
408484;BL - Global 75 B;   1168,99; 1168,84;2023-10-23
515973;BL - Global Bond Opportunities B;   1026,66; 1026,53;2023-10-23
320358;BL - Global Equities B;   1229,78; 1229,62;2023-10-23
647669;BL - Global Flexible B;   2144,67; 2144,40;2023-10-23
214338;BL - Global Flexible USD B;   1818,20; 1817,95;2023-10-23
749953;BL - Global Impact;   1137,14; 1137,00;2023-10-23
608463;BlackRock - Asian Dragon Fund A2;    449,47;  449,41;2023-10-24
391896;BlackRock - China A2;    152,79;  152,77;2023-10-24
231100;BlackRock - Emerging Markets A2;    373,96;  373,90;2023-10-24
916122;BlackRock - Euro Markets A2;    411,86;  411,81;2023-10-24
696898;BlackRock - European Value A2;    985,66;  985,53;2023-10-24
302760;BlackRock - Global Allocation A2;    721,24;  721,14;2023-10-24
572637;BlackRock - Global High Yield Bond Fund A2;    292,40;  292,36;2023-10-24
768499;BlackRock - India A2;    518,95;  518,88;2023-10-24
159442;BlackRock - Japan Small & MidCap A2;    663,72;  663,63;2023-10-24
661066;BlackRock - Latin American A2;    708,62;  708,52;2023-10-24
536806;BlackRock - Natural Resources Growth & Income Fund A2;    136,43;  136,41;2023-10-24
553578;BlackRock - Sustainable Energy A2;    154,98;  154,96;2023-10-24
768556;BlackRock - US Basic Value A2;   1180,48; 1180,32;2023-10-24
804385;BlackRock - US Flexible Equity A2;    589,75;  589,67;2023-10-24
625236;BlackRock - US Mid-Cap Value Fund A2;   3320,49; 3320,04;2023-10-24
517748;BlackRock - World Energy A2;    273,09;  273,05;2023-10-24
410258;BlackRock - World Financials A2;    380,87;  380,82;2023-10-24
338590;BlackRock - World Gold A2;    355,52;  355,47;2023-10-24
374421;BlackRock - World Healthscience A2;    672,40;  672,30;2023-10-24
481911;BlackRock - World Mining A2;    615,98;  615,89;2023-10-24
644294;BlackRock - World Real Estate Securities Fund A2;    138,85;  138,83;2023-10-24
446088;BlackRock - World Technology A2;    666,36;  666,27;2023-10-24
408062;C WorldWide Asia 1A;   1762,10; 1761,86;2023-10-24
515554;C WorldWide Global Equities 1A;   1918,73; 1918,47;2023-10-24
479725;C WorldWide Global Equities Ethical 1A;    353,59;  353,55;2023-10-24
443895;C WorldWide Healthcare Select 1A;   1491,59; 1491,40;2023-10-24
792697;C WorldWide Sweden 1A;    306,52;  306,52;2023-10-24
721035;C WorldWide Sweden Small Cap 1A;    518,65;  518,65;2023-10-24
345497;Captor Dahlia Green Bond A;    264,94;  264,94;2023-10-24
180927;Captor Iris Bond A;    230,85;  230,85;2023-10-24
838383;Carnegie Asia A;    228,76;  228,76;2023-10-24
537639;Carnegie Corporate Bond A;    427,31;  427,31;2023-10-23
320176;Carnegie Fastighetsfond Norden A;    364,49;  364,49;2023-10-24
505586;Carnegie Indienfond A;    813,59;  813,59;2023-10-23
214163;Carnegie Likviditetsfond A;   1254,74; 1254,74;2023-10-24
341362;Carnegie Listed Private Equity A;    534,51;  534,51;2023-10-24
554691;Carnegie Obligationsfond A;    906,54;  906,54;2023-10-24
584912;Carnegie Småbolagsfond A;    409,81;  409,81;2023-10-24
357483;Carnegie Strategifond A;   1846,76; 1846,76;2023-10-24
393314;Carnegie Sverigefond A;   3840,97; 3840,97;2023-10-24
309492;CB European Quality Fund A Cap;   1628,07; 1627,86;2023-10-23
976506;CB Save Earth Fund RC;    277,90;  277,86;2023-10-23
384750;Cicero Avkastning A;    126,15;  126,15;2023-10-24
959502;Cicero Hållbar Mix A;    153,70;  153,70;2023-10-24
422709;Coeli  - Global Select Fund R;    301,95;  301,95;2023-10-24
386870;Coeli - Nordic Corporate Bond Fund R;    110,48;  110,48;2023-10-24
330324;CPR Invest Global Gold Mines A2;    769,00;  768,89;2023-10-23
366154;CPR Invest Global Lifestyles A2;    945,62;  945,50;2023-10-23
613729;Danske Invest  SICAV - Global Index Restricted;    281,37;  281,37;2023-10-24
829945;Danske Invest SICAV - Aktiv Förmögenhetsförvaltning SI;   3385,40; 3385,40;2023-10-24
408898;Danske Invest SICAV - Euro Investment Grade Corporate Bond A;    147,62;  147,62;2023-10-23
901181;Danske Invest SICAV - Europe SI;    164,94;  164,94;2023-10-24
252411;Danske Invest SICAV - Global Index SI;   2913,13; 2913,13;2023-10-24
865774;Danske Invest SICAV - Sverige Kort Ränta SI;   1216,45; 1216,45;2023-10-24
901603;Danske Invest SICAV - Sverige Ränta SI;   1054,42; 1054,42;2023-10-24
973263;Danske Invest SICAV - Sverige SI;   5246,45; 5246,45;2023-10-24
184580;Delphi Global A2;   1554,11; 1554,11;2023-10-23
388298;Delphi Nordic Acc;  42555,04;42537,89;2023-10-23
291906;Didner & Gerge Aktiefond;   3296,26; 3296,26;2023-10-24
541235;Didner & Gerge Global;    392,96;  392,96;2023-10-24
140491;Didner & Gerge Småbolag;    912,19;  912,19;2023-10-24
219170;DNB Europa Indeks S;    109,08;  109,08;2023-10-23
179093;DNB Fund - Asian Mid Cap Retail A;     85,38;   85,37;2023-10-23
326660;DNB Global Emerging Markets S;    100,26;  100,26;2023-10-20
362491;DNB Global Indeks S;    113,28;  113,28;2023-10-23
147512;DNB Grönt Skifte Norden S;    120,47;  120,47;2023-10-23
255001;DNB Health Care S;    152,75;  152,75;2023-10-23
290833;DNB SMB S;    102,55;  102,55;2023-10-23
183343;DNB Teknologi S;    124,54;  124,54;2023-10-23
511890;East Capital China A-shares A;    120,44;  120,44;2023-10-24
623637;East Capital Global Emerging Markets Sustainable A;    213,45;  213,45;2023-10-24
870907;East Capital Global Frontier Markets A;    182,92;  182,92;2023-10-24
134593;Enter Cross Credit A;   1134,41; 1134,41;2023-10-24
643700;Enter Select A;   2629,18; 2629,18;2023-10-24
170423;Enter Sverige A;   3192,99; 3192,99;2023-10-24
664482;Evli Corporate Bond Placeringsfonden B ;   1266,28; 1266,28;2023-10-23
229625;Evli Emerging Markets Credit Placeringsfonden B;   1206,41; 1206,25;2023-10-23
764951;Evli Europa Placeringsfonden B;   1811,29; 1811,05;2023-10-23
570044;Evli Finland Select Placeringsfonden B;    553,97;  553,89;2023-10-23
367987;Evli GEM Placeringsfonden B;   2029,65; 2029,39;2023-10-23
793109;Evli Global Placeringsfonden B;   3531,63; 3531,63;2023-10-23
700310;Evli High Yield Placeringsfonden B;   1590,52; 1590,52;2023-10-23
574582;Evli Likviditet Placeringsfonden B;   1101,73; 1101,73;2023-10-23
668269;Evli Nordic Placeringsfonden B;   3380,99; 3380,56;2023-10-23
621631;Evli Short Corporate Bond Placeringsfonden B;    342,36;  342,31;2023-10-23
610410;Evli Sverige Aktieindex B;   2221,32; 2221,32;2023-10-23
420463;Evli Sverige Småbolag;   5995,55; 5995,55;2023-10-23
850776;Fidelity - America Fund A;    422,63;  422,57;2023-10-24
994095;Fidelity - Asian Pacific Opportunities Fund A;    321,18;  321,14;2023-10-24
922435;Fidelity - Asian Special Situations Fund A;    436,20;  436,14;2023-10-24
886606;Fidelity - China Consumer  Fund A;    210,96;  210,93;2023-10-24
958264;Fidelity - China Focus Fund A;    107,81;  107,79;2023-10-24
313320;Fidelity - Emerging Asia Fund A;    331,95;  331,90;2023-10-24
349150;Fidelity - Emerging Markets Funds A;    166,38;  166,36;2023-10-24
814947;Fidelity - European Dynamic Growth Fund A;    349,61;  349,57;2023-10-24
277491;Fidelity - Global High  Yield Fund A;    154,76;  154,74;2023-10-24
976928;Folksam LO Sverige;    457,67;  457,67;2023-10-24
941096;Folksam LO Världen;    309,04;  309,04;2023-10-24
356063;Fondita European Small Cap Placeringsfond B;   3436,00; 3435,56;2023-10-24
202002;Fondita Global Megatrends Placeringsfond B;   1049,97; 1049,84;2023-10-24
364323;Fondita Healthcare Placeringsfond B;   1510,07; 1509,87;2023-10-24
785493;Fondita Nordic Micro Cap Placeringsfond B;   3519,24; 3518,79;2023-10-24
237834;Fondita Nordic Small Cap Placeringsfond B;   1844,61; 1844,37;2023-10-24
566556;Fondita Sustainable Europe Placeringfond;   1939,33; 1939,08;2023-10-24
389239;Franklin Biotechnology Discovery Fund;    344,22;  344,18;2023-10-23
170894;Franklin India Fund A ;    596,00;  595,92;2023-10-23
717496;Franklin Mutual Global Discovery Fund A;    252,66;  252,62;2023-10-23
532558;Franklin Natural Resources Fund A;     87,49;   87,48;2023-10-23
496729;Franklin Technology Fund A;    372,43;  372,38;2023-10-23
384107;Franklin U.S. Opportunities Fund A;    266,54;  266,51;2023-10-23
201111;GodFond Sverige & Världen;    388,07;  388,07;2023-10-24
992099;Goldman Sachs Asia Equity Growth & Income P;  11252,92;11251,38;2023-10-24
899773;Goldman Sachs Europe Equity P;    939,68;  939,55;2023-10-24
899352;Goldman Sachs Europe Sustainable Equity P;   5278,96; 5278,28;2023-10-24
848770;Goldman Sachs Eurozone Equity P;   2180,87; 2180,60;2023-10-24
523050;Goldman Sachs Global Equity Impact Opportunities P;   5463,60; 5462,89;2023-10-24
401695;Goldman Sachs Global Social Impact Equity P;  19976,50;19973,77;2023-10-24
666370;Goldman Sachs Greater China Equity P;  10936,37;10934,87;2023-10-24
971010;Goldman Sachs Green Bond P;     81,39;   81,39;2023-10-24
920439;Goldman Sachs Japan Equity P (Former NN);    533,62;  533,54;2023-10-24
857037;Goldman Sachs Protection P;    356,75;  356,71;2023-10-24
929224;Handelsbanken  USA Index Criteria A1;    731,88;  731,88;2023-10-24
840033;Handelsbanken Amerika Tema A1;   1897,72; 1897,72;2023-10-24
504100;Handelsbanken Asien Tema A1;    810,73;  810,73;2023-10-24
750075;Handelsbanken Emerging Markets Index A1;    182,68;  182,68;2023-10-24
629543;Handelsbanken Europa Index Criteria A1;    173,46;  173,46;2023-10-24
785907;Handelsbanken Global Index Criteria A1;    448,11;  448,11;2023-10-24
549552;Handelsbanken Global Småbolag Index Criteria A1;    151,37;  151,37;2023-10-24
123679;Handelsbanken Global Tema A1;    825,86;  825,86;2023-10-24
644005;Handelsbanken Hälsovård Tema A1;    411,49;  411,49;2023-10-24
687509;Handelsbanken Hållbar Energi A1;    310,01;  310,01;2023-10-24
