Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
407775;Aberdeen Standard - American Focused Equity Fund A;    386,06;  386,00;2023-01-23
865063;Aberdeen Standard SICAV I - Europe ex UK Sustainable Equity Fund A;    213,77;  213,74;2023-04-05
367698;Aberdeen Standard SICAV I - European Sustainable Equity Fund A;    810,19;  810,08;2023-04-05
848069;Aberdeen Standard SICAV I - Global Innovation Equity Fund A ;     80,65;   80,64;2023-04-05
192146;Aberdeen Standard SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    134,63;  134,59;2023-04-05
757575;Aberdeen Standard SICAV I - Japanese Sustainable Equity Fund A;     43,37;   43,36;2023-04-05
900894;Aberdeen Standard SICAV I - Select Euro High Yield Bond A;    264,06;  264,03;2023-04-05
938845;AGCM Fund- Asia Growth Sub- Fund RC;    192,06;  192,06;2023-04-04
897520;AIFM Proethos fond;    211,56;  211,56;2023-04-05
182584;Aktia Capital Placeringsfond B;     51,28;   51,27;2023-04-05
339473;Aktia Nordic Small Cap Placeringsfond B;     45,91;   45,90;2023-04-05
308908;Aktie-Ansvar Avkastningsfond A;    117,20;  117,20;2023-04-05
344739;Aktie-Ansvar Sverige A;    794,79;  794,79;2023-04-05
528894;Aktiespararna Direktavkastning;    186,85;  186,85;2023-04-05
290072;Aktiespararna Topp Sverige Hållbar;     25,48;   25,48;2023-04-05
147348;Alfred Berg Aktiv C;   2309,60; 2308,68;2023-04-04
183178;Alfred Berg Norge C;   1352,97; 1352,43;2023-04-04
111518;Alfred Berg Obligasjon C;    114,92;  114,88;2023-04-04
933359;Allianz China A-shares AT;    128,74;  128,72;2023-04-04
753731;Allianz China Equity A;    589,26;  589,17;2023-04-04
250878;Allianz Emerging Asia Equity A;    716,23;  716,13;2023-04-04
717900;Allianz Euro High Yield Bond A;   1160,78; 1160,62;2023-04-05
538751;Allianz Europe Small Cap Equity AT;   3201,56; 3201,14;2023-04-05
273839;Allianz Global Equity Growth AT;    103,19;  103,17;2023-04-05
502922;Allianz Global Metals and Mining A;    718,01;  717,91;2023-04-05
878694;Allianz Global Water AT;   1696,12; 1695,89;2023-04-05
309666;Allianz Pet and Animal Wellbeing AT;     78,98;   78,96;2023-04-05
395434;Allianz Thailand Equity A;   6721,48; 6720,59;2023-04-05
823096;AMF Aktiefond Asien Stilla Havet;    280,78;  280,78;2023-04-05
538462;AMF Aktiefond Europa;    302,01;  302,01;2023-04-05
908277;AMF Aktiefond Global;    292,14;  292,14;2023-04-05
520692;AMF Aktiefond Nordamerika;    479,08;  479,08;2023-04-05
269357;AMF Aktiefond Småbolag;   1132,12; 1132,12;2023-04-05
681783;AMF Aktiefond Sverige;    775,42;  775,42;2023-04-05
645952;AMF Aktiefond Världen;    567,31;  567,31;2023-04-05
610121;AMF Balansfond;    351,36;  351,36;2023-04-05
305185;AMF Räntefond Kort;    111,43;  111,43;2023-04-05
574293;AMF Räntefond Lång;    141,21;  141,21;2023-04-05
