Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  27331,52;27327,95;2024-12-17
848069;abrdn SICAV I - Global Innovation Equity Fund A;    106,75;  106,73;2024-12-17
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    142,58;  142,54;2024-12-17
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     53,49;   53,48;2024-12-17
900894;abrdn SICAV I - Select Euro High Yield Bond A;    305,43;  305,39;2024-12-17
182584;Aktia Capital Placeringsfond B;     50,55;   50,54;2024-12-17
339473;Aktia Nordic Small Cap Placeringsfond B;     47,88;   47,87;2024-12-17
308908;Aktie-Ansvar Avkastningsfond A;    126,50;  126,50;2024-12-17
344739;Aktie-Ansvar Sverige A;    932,77;  932,77;2024-12-17
528894;Aktiespararna Direktavkastning;    213,95;  213,95;2024-12-17
290072;Aktiespararna Topp Sverige;     31,42;   31,42;2024-12-17
147348;Alfred Berg Aktiv R;   2845,43; 2844,27;2024-12-17
183178;Alfred Berg Norge C;   1641,97; 1641,29;2024-12-17
933359;Allianz China A-shares AT;    110,78;  110,76;2024-12-17
753731;Allianz China Equity A;    560,47;  560,39;2024-12-17
717900;Allianz Euro High Yield Bond A;   1291,95; 1291,78;2024-12-17
538751;Allianz Europe Small Cap Equity AT;   3241,84; 3241,42;2024-12-17
273839;Allianz Global Equity Growth AT;    130,39;  130,37;2024-12-17
502922;Allianz Global Metals and Mining A;    643,97;  643,88;2024-12-17
878694;Allianz Global Water AT;   2125,19; 2124,91;2024-12-17
309666;Allianz Pet and Animal Wellbeing AT;     85,96;   85,95;2024-12-17
823096;AMF Aktiefond Asien Stilla Havet;    340,00;  340,00;2024-12-17
538462;AMF Aktiefond Europa;    351,67;  351,67;2024-12-17
908277;AMF Aktiefond Global;    408,19;  408,19;2024-12-17
520692;AMF Aktiefond Nordamerika;    750,89;  750,89;2024-12-17
269357;AMF Aktiefond Småbolag;   1269,58; 1269,58;2024-12-17
681783;AMF Aktiefond Sverige;    970,29;  970,29;2024-12-17
645952;AMF Aktiefond Världen;    748,18;  748,18;2024-12-17
610121;AMF Balansfond;    427,02;  427,02;2024-12-17
305185;AMF Räntefond Kort;    119,98;  119,98;2024-12-17
574293;AMF Räntefond Lång;    154,39;  154,39;2024-12-17
265512;AMF Räntefond Mix;    114,64;  114,64;2024-12-17
791863;Amundi Funds Global Equity Conservative A2;   1534,81; 1534,60;2024-12-16
174490;Amundi Funds Japan Equity Value A2;   1391,18; 1390,99;2024-12-16
756031;Amundi Funds Latin America Equity A2;   4986,44; 4985,75;2024-12-16
720201;Amundi Funds SBI FM India Equity A2;   4742,26; 4741,61;2024-12-16
863522;Amundi Funds Volatility World A2;   1104,13; 1103,97;2024-12-16
581371;AP7 Aktiefond;    773,81;  773,81;2024-12-17
545541;AP7 Räntefond;    115,14;  115,14;2024-12-17
715955;Avanza Emerging Markets;    137,69;  137,69;2024-12-16
680124;Avanza Global;    233,10;  233,10;2024-12-17
734491;Avanza Zero ;    417,57;  417,57;2024-12-17
294322;AXA IM Globlal Equity QI B;    379,81;  379,76;2024-12-16
401810;AXA IM Pacific Ex-Japan Equity QI B;    518,40;  518,33;2024-12-16
616797;AXA IM US Equity QI B;    510,62;  510,55;2024-12-16
477729;Baring Asia Growth A;   1226,23; 1226,07;2024-12-17
191080;Baring Global Emerging Markets A;    460,99;  460,92;2024-12-17
262741;Baring Global Resources A;    246,23;  246,20;2024-12-17
334409;Baring Hong Kong China A;  11163,32;11161,79;2024-12-17
235291;Baring Latin America A;    308,85;  308,81;2024-12-17
285990;BL - American Small & Mid Caps B;   2868,20; 2867,81;2024-12-16
551804;BL - Bond Dollar B;    990,64;  990,51;2024-12-16
178509;BL - Bond Emerging Markets Euro B;   1188,64; 1188,48;2024-12-16
153833;BL - Emerging Markets B;   2062,08; 2061,81;2024-12-16
300996;BL - Equities America B;   1279,34; 1279,16;2024-12-16
321828;BL - Equities Asia B;   1173,53; 1173,37;2024-12-16
118000;BL - Equities Dividend B;   3086,15; 3085,74;2024-12-16
142679;BL - Equities Japan B;   2081,49; 2081,20;2024-12-16
250167;BL - European Small & Mid Caps B;   2387,88; 2387,57;2024-12-16
480145;BL - Global 30 B;   1252,14; 1251,97;2024-12-16
444315;BL - Global 50 B;   1317,48; 1317,31;2024-12-16
408484;BL - Global 75 B;   1329,93; 1329,75;2024-12-16
515973;BL - Global Bond Opportunities B;   1099,32; 1099,18;2024-12-16
320358;BL - Global Equities B;   1531,49; 1531,29;2024-12-16
647669;BL - Global Flexible B;   2449,65; 2449,33;2024-12-16
214338;BL - Global Flexible USD B;   2047,51; 2047,23;2024-12-16
608463;BlackRock - Asian Dragon Fund A2;    519,24;  519,17;2024-12-17
391896;BlackRock - China A2;    179,78;  179,76;2024-12-17
231100;BlackRock - Emerging Markets A2;    409,95;  409,89;2024-12-17
302760;BlackRock - Global Allocation A2;    882,84;  882,72;2024-12-17
572637;BlackRock - Global High Yield Bond Fund A2;    340,77;  340,72;2024-12-17
768499;BlackRock - India A2;    629,18;  629,10;2024-12-17
159442;BlackRock - Japan Small & MidCap A2;    816,07;  815,96;2024-12-17
661066;BlackRock - Latin American A2;    593,01;  592,93;2024-12-17
536806;BlackRock - Natural Resources Growth & Income Fund A2;    137,49;  137,47;2024-12-17
