Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
407775;Aberdeen Standard - American Focused Equity Fund A;    380,43;  380,37;2022-12-20
900894;Aberdeen Standard - Select Euro High Yield Bond A;    246,54;  246,51;2022-12-20
367698;Aberdeen Standard SICAV I - European Sustainable Equity Fund A;    727,69;  727,59;2022-12-20
865063;Aberdeen Standard SICAV I - Europé ex UK Sustainable Equity Fund A;    190,59;  190,56;2022-12-20
848069;Aberdeen Standard SICAV I - Global Innovation Equity Fund A ;     73,97;   73,96;2022-12-20
192146;Aberdeen Standard SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    134,10;  134,08;2022-12-20
757575;Aberdeen Standard SICAV I - Japanese Sustainable Equity Fund A;     41,89;   41,88;2022-12-20
938845;AGCM Fund- Asia Growth Sub- Fund RC;    183,34;  183,34;2022-12-19
897520;AIFM Proethos fond;    206,77;  206,77;2022-12-20
182584;Aktia Capital Placeringsfond B;     47,97;   47,96;2022-12-20
339473;Aktia Nordic Small Cap Placeringsfond B;     42,85;   42,84;2022-12-20
308908;Aktie-Ansvar Avkastningsfond A;    114,93;  114,93;2022-12-20
344739;Aktie-Ansvar Sverige A;    742,57;  742,57;2022-12-20
528894;Aktiespararna Direktavkastning;    179,90;  179,90;2022-12-20
290072;Aktiespararna Topp Sverige Hållbar;     23,78;   23,78;2022-12-20
147348;Alfred Berg Aktiv C;   2336,59; 2335,70;2022-12-20
183178;Alfred Berg Norge C;   1372,93; 1372,41;2022-12-20
111518;Alfred Berg Obligasjon C;    119,88;  119,83;2022-12-20
933359;Allianz China A-shares AT;    125,00;  124,98;2022-12-20
753731;Allianz China Equity A;    580,26;  580,18;2022-12-20
250878;Allianz Emerging Asia Equity A;    690,10;  690,01;2022-12-20
717900;Allianz Euro High Yield Bond A;   1114,40; 1114,25;2022-12-20
538751;Allianz Europe Small Cap Equity AT;   2836,76; 2836,38;2022-12-20
273839;Allianz Global Equity Growth AT;     90,64;   90,62;2022-12-20
502922;Allianz Global Metals and Mining A;    665,77;  665,68;2022-12-20
878694;Allianz Global Water AT;   1609,04; 1608,83;2022-12-20
309666;Allianz Pet and Animal Wellbeing AT;     74,23;   74,22;2022-12-20
395434;Allianz Thailand Equity A;   6550,27; 6549,38;2022-12-20
823096;AMF Aktiefond Asien Stilla Havet;    264,59;  264,59;2022-12-20
538462;AMF Aktiefond Europa;    272,25;  272,25;2022-12-20
908277;AMF Aktiefond Global;    271,63;  271,63;2022-12-20
520692;AMF Aktiefond Nordamerika;    446,86;  446,86;2022-12-20
269357;AMF Aktiefond Småbolag;   1064,78; 1064,78;2022-12-20
681783;AMF Aktiefond Sverige;    736,90;  736,90;2022-12-20
645952;AMF Aktiefond Världen;    533,24;  533,24;2022-12-20
610121;AMF Balansfond;    338,50;  338,50;2022-12-20
305185;AMF Räntefond Kort;    110,72;  110,72;2022-12-20
574293;AMF Räntefond Lång;    139,61;  139,61;2022-12-20
265512;AMF Räntefond Mix;    108,77;  108,77;2022-12-20
791863;Amundi Funds Global Equity Conservative A2;   1232,15; 1231,97;2022-12-19
