Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
407775;Aberdeen Standard - American Focused Equity Fund A;    388,74;  388,69;2023-01-09
900894;Aberdeen Standard - Select Euro High Yield Bond A;    255,54;  255,50;2023-01-09
367698;Aberdeen Standard SICAV I - European Sustainable Equity Fund A;    771,57;  771,47;2023-01-09
865063;Aberdeen Standard SICAV I - Europé ex UK Sustainable Equity Fund A;    201,94;  201,92;2023-01-09
848069;Aberdeen Standard SICAV I - Global Innovation Equity Fund A ;     76,69;   76,68;2023-01-09
192146;Aberdeen Standard SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    133,15;  133,13;2023-01-09
757575;Aberdeen Standard SICAV I - Japanese Sustainable Equity Fund A;     41,28;   41,28;2023-01-09
938845;AGCM Fund- Asia Growth Sub- Fund RC;    199,59;  199,59;2023-01-05
897520;AIFM Proethos fond;    212,80;  212,80;2023-01-09
182584;Aktia Capital Placeringsfond B;     50,86;   50,85;2023-01-09
339473;Aktia Nordic Small Cap Placeringsfond B;     46,36;   46,35;2023-01-09
308908;Aktie-Ansvar Avkastningsfond A;    115,35;  115,35;2023-01-09
344739;Aktie-Ansvar Sverige A;    792,24;  792,24;2023-01-09
528894;Aktiespararna Direktavkastning;    195,73;  195,73;2023-01-09
290072;Aktiespararna Topp Sverige Hållbar;     25,51;   25,51;2023-01-09
147348;Alfred Berg Aktiv C;   2397,90; 2396,99;2023-01-09
183178;Alfred Berg Norge C;   1411,43; 1410,90;2023-01-09
111518;Alfred Berg Obligasjon C;    119,30;  119,25;2023-01-09
933359;Allianz China A-shares AT;    134,96;  134,94;2023-01-09
753731;Allianz China Equity A;    666,11;  666,01;2023-01-09
250878;Allianz Emerging Asia Equity A;    746,62;  746,52;2023-01-09
717900;Allianz Euro High Yield Bond A;   1143,21; 1143,06;2023-01-09
538751;Allianz Europe Small Cap Equity AT;   2917,29; 2916,89;2022-12-30
273839;Allianz Global Equity Growth AT;     95,38;   95,37;2023-01-09
502922;Allianz Global Metals and Mining A;    737,39;  737,30;2023-01-09
878694;Allianz Global Water AT;   1683,86; 1683,63;2023-01-09
