Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
407775;Aberdeen Standard - American Focused Equity Fund A;    386,06;  386,00;2023-01-23
900894;Aberdeen Standard - Select Euro High Yield Bond A;    263,16;  263,13;2023-02-01
367698;Aberdeen Standard SICAV I - European Sustainable Equity Fund A;    798,60;  798,49;2023-02-01
865063;Aberdeen Standard SICAV I - Europé ex UK Sustainable Equity Fund A;    207,52;  207,49;2023-02-01
848069;Aberdeen Standard SICAV I - Global Innovation Equity Fund A ;     83,94;   83,93;2023-02-01
192146;Aberdeen Standard SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    139,94;  139,90;2023-02-01
757575;Aberdeen Standard SICAV I - Japanese Sustainable Equity Fund A;     43,72;   43,71;2023-02-01
938845;AGCM Fund- Asia Growth Sub- Fund RC;    203,52;  203,52;2023-01-31
897520;AIFM Proethos fond;    222,31;  222,31;2023-02-01
182584;Aktia Capital Placeringsfond B;     52,27;   52,26;2023-02-01
339473;Aktia Nordic Small Cap Placeringsfond B;     48,31;   48,30;2023-02-01
308908;Aktie-Ansvar Avkastningsfond A;    116,13;  116,13;2023-02-01
344739;Aktie-Ansvar Sverige A;    810,53;  810,53;2023-02-01
528894;Aktiespararna Direktavkastning;    201,35;  201,35;2023-02-01
290072;Aktiespararna Topp Sverige Hållbar;     25,63;   25,63;2023-02-01
147348;Alfred Berg Aktiv C;   2433,77; 2432,84;2023-02-01
183178;Alfred Berg Norge C;   1428,35; 1427,80;2023-02-01
111518;Alfred Berg Obligasjon C;    119,69;  119,65;2023-02-01
933359;Allianz China A-shares AT;    139,76;  139,74;2023-02-01
753731;Allianz China Equity A;    676,93;  676,83;2023-02-01
250878;Allianz Emerging Asia Equity A;    769,17;  769,06;2023-02-01
717900;Allianz Euro High Yield Bond A;   1172,12; 1171,97;2023-02-01
538751;Allianz Europe Small Cap Equity AT;   3232,33; 3231,90;2023-02-01
273839;Allianz Global Equity Growth AT;    102,14;  102,12;2023-02-01
502922;Allianz Global Metals and Mining A;    773,40;  773,30;2023-02-01
878694;Allianz Global Water AT;   1744,18; 1743,95;2023-02-01
309666;Allianz Pet and Animal Wellbeing AT;     82,02;   82,01;2023-02-01
395434;Allianz Thailand Equity A;   7293,30; 7292,34;2023-02-01
823096;AMF Aktiefond Asien Stilla Havet;    292,94;  292,94;2023-02-01
538462;AMF Aktiefond Europa;    300,45;  300,45;2023-02-01
908277;AMF Aktiefond Global;    293,59;  293,59;2023-02-01
520692;AMF Aktiefond Nordamerika;    476,75;  476,75;2023-02-01
269357;AMF Aktiefond Småbolag;   1192,12; 1192,12;2023-02-01
681783;AMF Aktiefond Sverige;    798,59;  798,59;2023-02-01
645952;AMF Aktiefond Världen;    576,79;  576,79;2023-02-01
610121;AMF Balansfond;    356,69;  356,69;2023-02-01
305185;AMF Räntefond Kort;    111,23;  111,23;2023-02-01
574293;AMF Räntefond Lång;    141,71;  141,71;2023-02-01
265512;AMF Räntefond Mix;    109,83;  109,83;2023-02-01
791863;Amundi Funds Global Equity Conservative A2;   1285,21; 1285,03;2023-01-31
174490;Amundi Funds Japan Equity Value A2;   1183,06; 1182,76;2023-01-31
756031;Amundi Funds Latin America Equity A2;   4766,49; 4765,80;2023-01-31
720201;Amundi Funds SBI FM India Equity A2;   3385,39; 3384,90;2023-01-31
