Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  27653,09;27649,38;2025-02-21
848069;abrdn SICAV I - Global Innovation Equity Fund A;    102,45;  102,44;2025-02-21
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    141,44;  141,42;2025-02-21
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     53,06;   53,05;2025-02-21
900894;abrdn SICAV I - Select Euro High Yield Bond A;    300,30;  300,26;2025-02-21
182584;Aktia Capital Placeringsfond B;     54,13;   54,12;2025-02-21
339473;Aktia Nordic Small Cap Placeringsfond B;     50,49;   50,48;2025-02-21
308908;Aktie-Ansvar Avkastningsfond A;    127,41;  127,41;2025-02-21
344739;Aktie-Ansvar Sverige A;   1003,95; 1003,95;2025-02-21
528894;Aktiespararna Direktavkastning;    233,75;  233,75;2025-02-21
290072;Aktiespararna Topp Sverige;     33,88;   33,88;2025-02-21
147348;Alfred Berg Aktiv R;   2936,55; 2935,32;2025-02-21
183178;Alfred Berg Norge C;   1691,67; 1690,96;2025-02-21
933359;Allianz China A-shares AT;    114,67;  114,66;2025-02-21
753731;Allianz China Equity A;    642,77;  642,68;2025-02-21
717900;Allianz Euro High Yield Bond A;   1270,48; 1270,31;2025-02-21
538751;Allianz Europe Small Cap Equity AT;   3300,66; 3300,22;2025-02-21
273839;Allianz Global Equity Growth AT;    127,65;  127,63;2025-02-21
502922;Allianz Global Metals and Mining A;    684,47;  684,37;2025-02-21
878694;Allianz Global Water AT;   2024,60; 2024,33;2025-02-21
309666;Allianz Pet and Animal Wellbeing AT;     80,19;   80,18;2025-02-21
823096;AMF Aktiefond Asien Stilla Havet;    347,63;  347,63;2025-02-21
538462;AMF Aktiefond Europa;    370,17;  370,17;2025-02-21
908277;AMF Aktiefond Global;    410,43;  410,43;2025-02-21
520692;AMF Aktiefond Nordamerika;    740,65;  740,65;2025-02-21
269357;AMF Aktiefond Småbolag;   1314,97; 1314,97;2025-02-21
681783;AMF Aktiefond Sverige;   1043,24; 1043,24;2025-02-21
