Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  27513,16;27509,64;2024-07-30
848069;abrdn SICAV I - Global Innovation Equity Fund A;     94,81;   94,80;2024-07-30
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    141,53;  141,49;2024-07-30
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     52,91;   52,89;2024-07-30
900894;abrdn SICAV I - Select Euro High Yield Bond A;    302,05;  302,01;2024-07-30
897520;AIFM Proethos fond;    182,56;  182,56;2024-07-30
182584;Aktia Capital Placeringsfond B;     54,61;   54,60;2024-07-30
339473;Aktia Nordic Small Cap Placeringsfond B;     52,47;   52,46;2024-07-30
308908;Aktie-Ansvar Avkastningsfond A;    124,61;  124,61;2024-07-30
344739;Aktie-Ansvar Sverige A;    939,97;  939,97;2024-07-30
528894;Aktiespararna Direktavkastning;    215,38;  215,38;2024-07-30
290072;Aktiespararna Topp Sverige;     31,96;   31,96;2024-07-30
147348;Alfred Berg Aktiv C;   2903,72; 2902,55;2024-07-30
183178;Alfred Berg Norge C;   1671,92; 1671,24;2024-07-30
111518;Alfred Berg Obligasjon C;    117,40;  117,35;2024-07-30
933359;Allianz China A-shares AT;     97,80;   97,79;2024-07-30
753731;Allianz China Equity A;    496,35;  496,28;2024-07-30
717900;Allianz Euro High Yield Bond A;   1310,86; 1310,69;2024-07-30
538751;Allianz Europe Small Cap Equity AT;   3566,18; 3565,73;2024-07-30
273839;Allianz Global Equity Growth AT;    127,61;  127,59;2024-07-30
502922;Allianz Global Metals and Mining A;    683,00;  682,92;2024-07-30
878694;Allianz Global Water AT;   2146,08; 2145,81;2024-07-30
309666;Allianz Pet and Animal Wellbeing AT;     87,91;   87,90;2024-07-30
823096;AMF Aktiefond Asien Stilla Havet;    327,27;  327,27;2024-07-30
538462;AMF Aktiefond Europa;    363,97;  363,97;2024-07-30
908277;AMF Aktiefond Global;    391,69;  391,69;2024-07-30
520692;AMF Aktiefond Nordamerika;    696,68;  696,68;2024-07-30
269357;AMF Aktiefond Småbolag;   1334,93; 1334,93;2024-07-30
681783;AMF Aktiefond Sverige;    992,73;  992,73;2024-07-30
645952;AMF Aktiefond Världen;    743,37;  743,37;2024-07-30
610121;AMF Balansfond;    425,95;  425,95;2024-07-30
305185;AMF Räntefond Kort;    118,49;  118,49;2024-07-30
574293;AMF Räntefond Lång;    152,60;  152,60;2024-07-30
265512;AMF Räntefond Mix;    113,83;  113,83;2024-07-30
791863;Amundi Funds Global Equity Conservative A2;   1454,30; 1454,10;2024-07-29
174490;Amundi Funds Japan Equity Value A2;   1354,57; 1354,38;2024-07-29
756031;Amundi Funds Latin America Equity A2;   5410,26; 5409,51;2024-07-29
720201;Amundi Funds SBI FM India Equity A2;   4837,92; 4837,25;2024-07-29
863522;Amundi Funds Volatility World A2;   1040,87; 1040,73;2024-07-29
581371;AP7 Aktiefond;    701,31;  701,31;2024-07-30
545541;AP7 Räntefond;    113,75;  113,75;2024-07-30
715955;Avanza Emerging Markets;    132,96;  132,96;2024-07-29
680124;Avanza Global;    212,31;  212,31;2024-07-29
734491;Avanza Zero ;    425,74;  425,74;2024-07-30
294322;AXA IM Globlal Equity QI B;    346,42;  346,37;2024-07-29
401810;AXA IM Pacific Ex-Japan Equity QI B;    482,60;  482,53;2024-07-29
616797;AXA IM US Equity QI B;    455,97;  455,91;2024-07-29
477729;Baring Asia Growth A;   1177,80; 1177,63;2024-07-30
191080;Baring Global Emerging Markets A;    455,48;  455,42;2024-07-30
262741;Baring Global Resources A;    259,81;  259,77;2024-07-30
334409;Baring Hong Kong China A;   9962,55; 9961,17;2024-07-30
235291;Baring Latin America A;    340,18;  340,13;2024-07-30
285990;BL - American Small & Mid Caps B;   2673,68; 2673,31;2024-07-29
551804;BL - Bond Dollar B;    977,98;  977,84;2024-07-29
178509;BL - Bond Emerging Markets Euro B;   1186,47; 1186,32;2024-07-29
153833;BL - Emerging Markets B;   1977,25; 1977,00;2024-07-29
300996;BL - Equities America B;   1164,28; 1164,12;2024-07-29
321828;BL - Equities Asia B;   1111,67; 1111,52;2024-07-29
118000;BL - Equities Dividend B;   3114,04; 3113,65;2024-07-29
142679;BL - Equities Japan B;   2033,72; 2033,43;2024-07-29
250167;BL - European Small & Mid Caps B;   2535,37; 2535,05;2024-07-29
480145;BL - Global 30 B;   1224,05; 1223,90;2024-07-29
444315;BL - Global 50 B;   1286,65; 1286,49;2024-07-29
408484;BL - Global 75 B;   1298,63; 1298,47;2024-07-29
515973;BL - Global Bond Opportunities B;   1094,62; 1094,48;2024-07-29
320358;BL - Global Equities B;   1473,05; 1472,86;2024-07-29
647669;BL - Global Flexible B;   2420,98; 2420,67;2024-07-29
214338;BL - Global Flexible USD B;   1933,11; 1932,84;2024-07-29
608463;BlackRock - Asian Dragon Fund A2;    486,20;  486,13;2024-07-30
391896;BlackRock - China A2;    158,78;  158,76;2024-07-30
231100;BlackRock - Emerging Markets A2;    405,07;  405,02;2024-07-30
302760;BlackRock - Global Allocation A2;    837,08;  836,97;2024-07-30
572637;BlackRock - Global High Yield Bond Fund A2;    325,25;  325,20;2024-07-30
768499;BlackRock - India A2;    652,34;  652,25;2024-07-30
159442;BlackRock - Japan Small & MidCap A2;    781,38;  781,27;2024-07-30
661066;BlackRock - Latin American A2;    680,35;  680,26;2024-07-30
536806;BlackRock - Natural Resources Growth & Income Fund A2;    143,43;  143,41;2024-07-30
553578;BlackRock - Sustainable Energy A2;    181,17;  181,15;2024-07-30
768556;BlackRock - US Basic Value A2;   1435,66; 1435,46;2024-07-30
804385;BlackRock - US Flexible Equity A2;    714,75;  714,65;2024-07-30
625236;BlackRock - US Mid-Cap Value Fund A2;   4069,13; 4068,57;2024-07-30
517748;BlackRock - World Energy A2;    279,82;  279,78;2024-07-30
410258;BlackRock - World Financials A2;    530,87;  530,80;2024-07-30
338590;BlackRock - World Gold A2;    431,47;  431,41;2024-07-30
374421;BlackRock - World Healthscience A2;    794,25;  794,14;2024-07-30
481911;BlackRock - World Mining A2;    663,69;  663,60;2024-07-30
644294;BlackRock - World Real Estate Securities Fund A2;    167,55;  167,52;2024-07-30
446088;BlackRock - World Technology A2;    904,14;  904,02;2024-07-30
422709;BMC Global Select fund;    388,71;  388,71;2024-07-30
408062;C WorldWide Asia 1A;   2063,66; 2063,37;2024-07-30
515554;C WorldWide Global Equities 1A;   2326,39; 2326,07;2024-07-30
479725;C WorldWide Global Equities Ethical 1A;    426,34;  426,28;2024-07-30
443895;C WorldWide Healthcare Select 1A;   1808,74; 1808,50;2024-07-30
792697;C WorldWide Sweden 1A;    424,57;  424,57;2024-07-30
721035;C WorldWide Sweden Small Cap 1A;    759,70;  759,70;2024-07-30
345497;Captor Dahlia Green Bond A;    283,89;  283,89;2024-07-30
180927;Captor Iris Bond A;    263,34;  263,34;2024-07-30
320176;Carnegie Fastighetsfond Norden A;    570,88;  570,88;2024-07-30
505586;Carnegie Indienfond A;    958,95;  958,95;2024-07-30
214163;Carnegie Likviditetsfond A;   1299,75; 1299,75;2024-07-30
341362;Carnegie Listed Private Equity A;    750,58;  750,58;2024-07-30
554691;Carnegie Obligationsfond A;    983,90;  983,90;2024-07-30
584912;Carnegie Småbolagsfond A;    565,72;  565,72;2024-07-30
357483;Carnegie Strategifond A;   2270,66; 2270,66;2024-07-30
393314;Carnegie Sverigefond A;   4986,82; 4986,82;2024-07-30
976506;CB Save Earth Fund RC;    357,16;  357,12;2024-07-29
384750;Cicero Avkastning A;    133,30;  133,30;2024-07-30
