Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
407775;Aberdeen Standard - American Focused Equity Fund A;    408,22;  408,16;2022-10-24
900894;Aberdeen Standard - Select Euro High Yield Bond A;    235,26;  235,23;2022-10-24
367698;Aberdeen Standard SICAV I - European Sustainable Equity Fund A;    694,65;  694,55;2022-10-24
865063;Aberdeen Standard SICAV I - Europé ex UK Sustainable Equity Fund A;    181,80;  181,77;2022-10-24
848069;Aberdeen Standard SICAV I - Global Innovation Equity Fund A ;     72,87;   72,86;2022-10-24
192146;Aberdeen Standard SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    131,93;  131,89;2022-10-24
757575;Aberdeen Standard SICAV I - Japanese Sustainable Equity Fund A;     41,16;   41,15;2022-10-24
938845;AGCM Fund- Asia Growth Sub- Fund RC;    171,69;  171,69;2022-10-21
897520;AIFM Proethos fond;    200,43;  200,43;2022-10-24
182584;Aktia Capital Placeringsfond B;     45,68;   45,67;2022-10-24
339473;Aktia Nordic Small Cap Placeringsfond B;     41,08;   41,07;2022-10-24
308908;Aktie-Ansvar Avkastningsfond A;    114,20;  114,20;2022-10-24
344739;Aktie-Ansvar Sverige A;    720,54;  720,54;2022-10-24
528894;Aktiespararna Direktavkastning;    176,15;  176,15;2022-10-24
290072;Aktiespararna Topp Sverige Hållbar;     22,46;   22,46;2022-10-24
147348;Alfred Berg Aktiv C;   2221,56; 2220,73;2022-10-24
183178;Alfred Berg Norge C;   1314,92; 1314,42;2022-10-24
111518;Alfred Berg Obligasjon C;    116,93;  116,89;2022-10-24
933359;Allianz China A-shares AT;    126,95;  126,93;2022-10-24
753731;Allianz China Equity A;    491,70;  491,63;2022-10-24
250878;Allianz Emerging Asia Equity A;    649,49;  649,40;2022-10-24
717900;Allianz Euro High Yield Bond A;   1083,10; 1082,95;2022-10-24
538751;Allianz Europe Small Cap Equity AT;   2690,59; 2690,23;2022-10-24
273839;Allianz Global Equity Growth AT;     90,82;   90,81;2022-10-24
502922;Allianz Global Metals and Mining A;    633,71;  633,62;2022-10-24
878694;Allianz Global Water AT;   1607,50; 1607,28;2022-10-24
309666;Allianz Pet and Animal Wellbeing AT;     74,73;   74,72;2022-10-24
395434;Allianz Thailand Equity A;   6236,18; 6235,33;2022-10-21
823096;AMF Aktiefond Asien Stilla Havet;    242,87;  242,87;2022-10-24
