Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  27498,64;27495,01;2024-09-03
848069;abrdn SICAV I - Global Innovation Equity Fund A;     94,88;   94,86;2024-09-03
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    143,88;  143,86;2024-09-03
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     53,19;   53,18;2024-09-03
900894;abrdn SICAV I - Select Euro High Yield Bond A;    296,80;  296,76;2024-09-03
182584;Aktia Capital Placeringsfond B;     54,29;   54,28;2024-09-03
339473;Aktia Nordic Small Cap Placeringsfond B;     51,34;   51,33;2024-09-03
308908;Aktie-Ansvar Avkastningsfond A;    125,24;  125,24;2024-09-03
344739;Aktie-Ansvar Sverige A;    945,36;  945,36;2024-09-03
528894;Aktiespararna Direktavkastning;    210,09;  210,09;2024-09-03
290072;Aktiespararna Topp Sverige;     31,59;   31,59;2024-09-03
147348;Alfred Berg Aktiv C;   2750,51; 2749,37;2024-09-03
183178;Alfred Berg Norge C;   1592,50; 1591,84;2024-09-03
111518;Alfred Berg Obligasjon C;    116,79;  116,74;2024-09-03
933359;Allianz China A-shares AT;     92,70;   92,68;2024-09-03
753731;Allianz China Equity A;    477,15;  477,08;2024-09-03
717900;Allianz Euro High Yield Bond A;   1288,63; 1288,46;2024-09-03
538751;Allianz Europe Small Cap Equity AT;   3452,38; 3451,92;2024-09-03
273839;Allianz Global Equity Growth AT;    124,51;  124,49;2024-09-03
502922;Allianz Global Metals and Mining A;    654,54;  654,46;2024-09-03
878694;Allianz Global Water AT;   2086,02; 2085,74;2024-09-03
309666;Allianz Pet and Animal Wellbeing AT;     88,06;   88,05;2024-09-03
823096;AMF Aktiefond Asien Stilla Havet;    319,78;  319,78;2024-09-03
538462;AMF Aktiefond Europa;    358,59;  358,59;2024-09-03
908277;AMF Aktiefond Global;    378,16;  378,16;2024-09-03
520692;AMF Aktiefond Nordamerika;    668,60;  668,60;2024-09-03
269357;AMF Aktiefond Småbolag;   1323,16; 1323,16;2024-09-03
681783;AMF Aktiefond Sverige;    984,45;  984,45;2024-09-03
645952;AMF Aktiefond Världen;    727,26;  727,26;2024-09-03
610121;AMF Balansfond;    422,39;  422,39;2024-09-03
305185;AMF Räntefond Kort;    118,99;  118,99;2024-09-03
574293;AMF Räntefond Lång;    153,81;  153,81;2024-09-03
265512;AMF Räntefond Mix;    115,03;  115,03;2024-09-03
791863;Amundi Funds Global Equity Conservative A2;   1450,15; 1449,94;2024-08-30
174490;Amundi Funds Japan Equity Value A2;   1319,94; 1319,75;2024-09-02
756031;Amundi Funds Latin America Equity A2;   5304,68; 5303,91;2024-09-02
720201;Amundi Funds SBI FM India Equity A2;   4546,62; 4545,96;2024-09-02
863522;Amundi Funds Volatility World A2;   1013,07; 1012,93;2024-09-02
581371;AP7 Aktiefond;    687,87;  687,87;2024-09-03
545541;AP7 Räntefond;    114,71;  114,71;2024-09-03
715955;Avanza Emerging Markets;    128,46;  128,46;2024-09-02
680124;Avanza Global;    208,65;  208,65;2024-08-30
734491;Avanza Zero ;    421,19;  421,19;2024-09-03
294322;AXA IM Globlal Equity QI B;    337,20;  337,15;2024-08-30
401810;AXA IM Pacific Ex-Japan Equity QI B;    482,22;  482,15;2024-09-02
616797;AXA IM US Equity QI B;    439,56;  439,50;2024-08-30
477729;Baring Asia Growth A;   1125,25; 1125,09;2024-09-03
191080;Baring Global Emerging Markets A;    439,05;  438,98;2024-09-03
262741;Baring Global Resources A;    250,24;  250,20;2024-09-03
334409;Baring Hong Kong China A;   9555,17; 9553,78;2024-09-03
235291;Baring Latin America A;    332,01;  331,96;2024-09-03
285990;BL - American Small & Mid Caps B;   2593,54; 2593,16;2024-08-30
551804;BL - Bond Dollar B;    946,17;  946,03;2024-09-02
178509;BL - Bond Emerging Markets Euro B;   1151,03; 1150,88;2024-09-02
153833;BL - Emerging Markets B;   1917,86; 1917,61;2024-09-02
300996;BL - Equities America B;   1129,39; 1129,23;2024-08-30
321828;BL - Equities Asia B;   1078,24; 1078,08;2024-09-02
118000;BL - Equities Dividend B;   3086,71; 3086,31;2024-09-02
142679;BL - Equities Japan B;   2043,51; 2043,22;2024-09-02
250167;BL - European Small & Mid Caps B;   2479,47; 2479,15;2024-09-02
480145;BL - Global 30 B;   1201,77; 1201,61;2024-09-02
444315;BL - Global 50 B;   1267,94; 1267,77;2024-09-02
408484;BL - Global 75 B;   1286,56; 1286,39;2024-09-02
515973;BL - Global Bond Opportunities B;   1061,37; 1061,23;2024-09-02
320358;BL - Global Equities B;   1470,09; 1469,90;2024-09-02
647669;BL - Global Flexible B;   2408,31; 2407,99;2024-09-02
214338;BL - Global Flexible USD B;   1873,76; 1873,48;2024-09-02
608463;BlackRock - Asian Dragon Fund A2;    466,27;  466,20;2024-09-03
391896;BlackRock - China A2;    150,80;  150,78;2024-09-03
231100;BlackRock - Emerging Markets A2;    389,64;  389,58;2024-09-03
302760;BlackRock - Global Allocation A2;    812,86;  812,74;2024-09-03
572637;BlackRock - Global High Yield Bond Fund A2;    313,82;  313,78;2024-09-03
768499;BlackRock - India A2;    619,95;  619,85;2024-09-03
159442;BlackRock - Japan Small & MidCap A2;    789,44;  789,33;2024-09-03
661066;BlackRock - Latin American A2;    671,41;  671,31;2024-09-03
536806;BlackRock - Natural Resources Growth & Income Fund A2;    134,67;  134,65;2024-09-03
553578;BlackRock - Sustainable Energy A2;    173,61;  173,58;2024-09-03
768556;BlackRock - US Basic Value A2;   1377,03; 1376,83;2024-09-03
804385;BlackRock - US Flexible Equity A2;    688,67;  688,57;2024-09-03
625236;BlackRock - US Mid-Cap Value Fund A2;   3894,82; 3894,25;2024-09-03
517748;BlackRock - World Energy A2;    260,10;  260,06;2024-09-03
410258;BlackRock - World Financials A2;    502,94;  502,87;2024-09-03
338590;BlackRock - World Gold A2;    421,48;  421,42;2024-09-03
374421;BlackRock - World Healthscience A2;    784,10;  783,99;2024-09-03
481911;BlackRock - World Mining A2;    617,48;  617,39;2024-09-03
644294;BlackRock - World Real Estate Securities Fund A2;    167,96;  167,93;2024-09-03
446088;BlackRock - World Technology A2;    882,00;  881,87;2024-09-03
422709;BMC Global Select fund;    381,35;  381,35;2024-09-03
408062;C WorldWide Asia 1A;   2000,57; 2000,28;2024-09-03
515554;C WorldWide Global Equities 1A;   2293,75; 2293,41;2024-09-03
479725;C WorldWide Global Equities Ethical 1A;    417,73;  417,67;2024-09-03
443895;C WorldWide Healthcare Select 1A;   1793,86; 1793,62;2024-09-03
792697;C WorldWide Sweden 1A;    419,23;  419,23;2024-09-03
721035;C WorldWide Sweden Small Cap 1A;    759,82;  759,82;2024-09-03
345497;Captor Dahlia Green Bond A;    285,71;  285,71;2024-09-03
180927;Captor Iris Bond A;    266,67;  266,67;2024-09-03
320176;Carnegie Fastighetsfond Norden A;    565,87;  565,87;2024-09-03
505586;Carnegie Indienfond A;    909,95;  909,95;2024-09-03
214163;Carnegie Likviditetsfond A;   1304,59; 1304,59;2024-09-03
341362;Carnegie Listed Private Equity A;    710,53;  710,53;2024-09-03
554691;Carnegie Obligationsfond A;    988,04;  988,04;2024-09-03
584912;Carnegie Småbolagsfond A;    557,93;  557,93;2024-09-03
357483;Carnegie Strategifond A;   2274,90; 2274,90;2024-09-03
393314;Carnegie Sverigefond A;   5013,94; 5013,94;2024-09-03
976506;CB Save Earth Fund RC;    345,96;  345,91;2024-09-02
384750;Cicero Avkastning A;    134,36;  134,36;2024-09-03
959502;Cicero Hållbar Mix A;    177,71;  177,71;2024-09-03
386870;Coeli - Nordic Corporate Bond Fund R;    119,21;  119,21;2024-09-03
330324;CPR Invest Global Gold Mines A2;    935,10;  934,96;2024-08-30
366154;CPR Invest Global Lifestyles A2;   1106,41; 1106,25;2024-08-30
613729;Danske Invest  SICAV - Global Index Restricted;    348,00;  348,00;2024-08-30
829945;Danske Invest SICAV - Aktiv Förmögenhetsförvaltning SI;   4246,69; 4246,69;2024-09-03
408898;Danske Invest SICAV - Euro Investment Grade Corporate Bond A;    160,20;  160,20;2024-09-02
