Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  24169,86;24166,62;2025-04-16
848069;abrdn SICAV I - Global Innovation Equity Fund A;     81,85;   81,84;2025-04-16
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    132,70;  132,66;2025-04-16
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     47,90;   47,89;2025-04-16
900894;abrdn SICAV I - Select Euro High Yield Bond A;    293,57;  293,53;2025-04-16
182584;Aktia Capital Placeringsfond B;     50,52;   50,51;2025-04-16
339473;Aktia Nordic Small Cap Placeringsfond B;     42,50;   42,49;2025-04-16
308908;Aktie-Ansvar Avkastningsfond A;    127,08;  127,08;2025-04-16
344739;Aktie-Ansvar Sverige A;    873,97;  873,97;2025-04-16
528894;Aktiespararna Direktavkastning;    215,58;  215,58;2025-04-16
290072;Aktiespararna Topp Sverige;     29,34;   29,34;2025-04-16
147348;Alfred Berg Aktiv R;   2690,80; 2689,64;2025-04-15
183178;Alfred Berg Norge C;   1560,22; 1559,54;2025-04-15
933359;Allianz China A-shares AT;     94,79;   94,78;2025-04-16
753731;Allianz China Equity A;    522,31;  522,23;2025-04-16
717900;Allianz Euro High Yield Bond A;   1245,06; 1244,90;2025-04-16
538751;Allianz Europe Small Cap Equity AT;   2942,72; 2942,33;2025-04-16
273839;Allianz Global Equity Growth AT;    105,00;  104,99;2025-04-16
502922;Allianz Global Metals and Mining A;    604,96;  604,88;2025-04-16
878694;Allianz Global Water AT;   1741,99; 1741,76;2025-04-16
309666;Allianz Pet and Animal Wellbeing AT;     71,42;   71,41;2025-04-16
823096;AMF Aktiefond Asien Stilla Havet;    297,59;  297,59;2025-04-16
538462;AMF Aktiefond Europa;    339,92;  339,92;2025-04-16
908277;AMF Aktiefond Global;    338,25;  338,25;2025-04-16
520692;AMF Aktiefond Nordamerika;    587,75;  587,75;2025-04-16
269357;AMF Aktiefond Småbolag;   1163,32; 1163,32;2025-04-16
681783;AMF Aktiefond Sverige;    892,08;  892,08;2025-04-16
645952;AMF Aktiefond Världen;    652,88;  652,88;2025-04-16
610121;AMF Balansfond;    396,58;  396,58;2025-04-16
305185;AMF Räntefond Kort;    120,99;  120,99;2025-04-16
574293;AMF Räntefond Lång;    155,36;  155,36;2025-04-16
265512;AMF Räntefond Mix;    115,62;  115,62;2025-04-16
791863;Amundi Funds Global Equity Conservative A2;   1411,48; 1411,26;2025-04-15
174490;Amundi Funds Japan Equity Value A2;   1233,77; 1233,40;2025-04-15
756031;Amundi Funds Latin America Equity A2;   4808,28; 4807,54;2025-04-15
720201;Amundi Funds SBI FM India Equity A2;   3892,40; 3891,80;2025-04-15
863522;Amundi Funds Volatility World A2;   1091,08; 1090,91;2025-04-15
581371;AP7 Aktiefond;    626,61;  626,61;2025-04-16
545541;AP7 Räntefond;    116,22;  116,22;2025-04-16
715955;Avanza Emerging Markets;    120,02;  120,02;2025-04-15
734491;Avanza Zero ;    398,09;  398,09;2025-04-16
294322;AXA IM Globlal Equity QI B;    306,46;  306,41;2025-04-15
401810;AXA IM Pacific Ex-Japan Equity QI B;    444,44;  444,37;2025-04-15
616797;AXA IM US Equity QI B;    397,86;  397,80;2025-04-15
477729;Baring Asia Growth A;   1062,22; 1062,06;2025-04-16
191080;Baring Global Emerging Markets A;    403,51;  403,45;2025-04-16
262741;Baring Global Resources A;    217,15;  217,11;2025-04-16
334409;Baring Hong Kong China A;  10485,35;10483,75;2025-04-16
235291;Baring Latin America A;    297,99;  297,94;2025-04-16
285990;BL - American Small & Mid Caps B;   2260,90; 2260,55;2025-04-15
551804;BL - Bond Dollar B;    892,59;  892,45;2025-04-15
178509;BL - Bond Emerging Markets Euro B;   1131,44; 1131,29;2025-04-15
153833;BL - Emerging Markets B;   1802,74; 1802,50;2025-04-15
300996;BL - Equities America B;    986,23;  986,08;2025-04-15
321828;BL - Equities Asia B;    991,88;  991,73;2025-04-15
118000;BL - Equities Dividend B;   2780,51; 2780,13;2025-04-15
142679;BL - Equities Japan B;   1772,17; 1771,65;2025-04-15
250167;BL - European Small & Mid Caps B;   2120,59; 2120,31;2025-04-15
480145;BL - Global 30 B;   1200,32; 1200,15;2025-04-15
444315;BL - Global 50 B;   1249,96; 1249,79;2025-04-15
408484;BL - Global 75 B;   1241,11; 1240,94;2025-04-15
515973;BL - Global Bond Opportunities B;   1043,88; 1043,74;2025-04-15
320358;BL - Global Equities B;   1280,14; 1279,97;2025-04-15
647669;BL - Global Flexible B;   2292,18; 2291,87;2025-04-15
214338;BL - Global Flexible USD B;   1781,28; 1781,00;2025-04-15
608463;BlackRock - Asian Dragon Fund A2;    442,95;  442,88;2025-04-16
391896;BlackRock - China A2;    167,09;  167,06;2025-04-16
231100;BlackRock - Emerging Markets A2;    339,68;  339,63;2025-04-16
302760;BlackRock - Global Allocation A2;    762,57;  762,45;2025-04-16
572637;BlackRock - Global High Yield Bond Fund A2;    302,90;  302,86;2025-04-16
768499;BlackRock - India A2;    514,25;  514,17;2025-04-16
159442;BlackRock - Japan Small & MidCap A2;    743,49;  743,37;2025-04-16
661066;BlackRock - Latin American A2;    583,28;  583,20;2025-04-16
536806;BlackRock - Natural Resources Growth & Income Fund A2;    121,95;  121,93;2025-04-16
553578;BlackRock - Sustainable Energy A2;    138,47;  138,45;2025-04-16
768556;BlackRock - US Basic Value A2;   1235,41; 1235,22;2025-04-16
804385;BlackRock - US Flexible Equity A2;    591,25;  591,16;2025-04-16
625236;BlackRock - US Mid-Cap Value Fund A2;   3380,31; 3379,80;2025-04-16
517748;BlackRock - World Energy A2;    227,37;  227,34;2025-04-16
410258;BlackRock - World Financials A2;    505,10;  505,02;2025-04-16
338590;BlackRock - World Gold A2;    576,40;  576,31;2025-04-16
374421;BlackRock - World Healthscience A2;    643,47;  643,37;2025-04-16
481911;BlackRock - World Mining A2;    596,46;  596,37;2025-04-16
