Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  27482,19;27478,49;2025-02-24
848069;abrdn SICAV I - Global Innovation Equity Fund A;    100,24;  100,22;2025-02-24
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    142,26;  142,24;2025-02-24
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     53,37;   53,36;2025-02-24
900894;abrdn SICAV I - Select Euro High Yield Bond A;    299,92;  299,88;2025-02-24
182584;Aktia Capital Placeringsfond B;     53,87;   53,86;2025-02-24
339473;Aktia Nordic Small Cap Placeringsfond B;     49,99;   49,98;2025-02-24
308908;Aktie-Ansvar Avkastningsfond A;    127,44;  127,44;2025-02-24
344739;Aktie-Ansvar Sverige A;   1001,60; 1001,60;2025-02-24
528894;Aktiespararna Direktavkastning;    234,35;  234,35;2025-02-24
290072;Aktiespararna Topp Sverige;     33,74;   33,74;2025-02-24
147348;Alfred Berg Aktiv R;   2928,73; 2927,51;2025-02-24
183178;Alfred Berg Norge C;   1687,56; 1686,85;2025-02-24
933359;Allianz China A-shares AT;    113,93;  113,91;2025-02-24
753731;Allianz China Equity A;    638,15;  638,06;2025-02-24
717900;Allianz Euro High Yield Bond A;   1269,07; 1268,90;2025-02-24
538751;Allianz Europe Small Cap Equity AT;   3302,61; 3302,16;2025-02-24
273839;Allianz Global Equity Growth AT;    125,54;  125,52;2025-02-24
502922;Allianz Global Metals and Mining A;    665,40;  665,31;2025-02-24
878694;Allianz Global Water AT;   1997,21; 1996,94;2025-02-24
309666;Allianz Pet and Animal Wellbeing AT;     79,71;   79,70;2025-02-24
823096;AMF Aktiefond Asien Stilla Havet;    346,53;  346,53;2025-02-24
538462;AMF Aktiefond Europa;    371,27;  371,27;2025-02-24
908277;AMF Aktiefond Global;    406,70;  406,70;2025-02-24
520692;AMF Aktiefond Nordamerika;    732,03;  732,03;2025-02-24
269357;AMF Aktiefond Småbolag;   1310,23; 1310,23;2025-02-24
681783;AMF Aktiefond Sverige;   1037,96; 1037,96;2025-02-24
645952;AMF Aktiefond Världen;    772,56;  772,56;2025-02-24
610121;AMF Balansfond;    439,07;  439,07;2025-02-24
305185;AMF Räntefond Kort;    120,69;  120,69;2025-02-24
574293;AMF Räntefond Lång;    154,69;  154,69;2025-02-24
265512;AMF Räntefond Mix;    114,97;  114,97;2025-02-24
791863;Amundi Funds Global Equity Conservative A2;   1546,74; 1546,52;2025-02-21
174490;Amundi Funds Japan Equity Value A2;   1393,17; 1392,97;2025-02-20
756031;Amundi Funds Latin America Equity A2;   5289,68; 5288,94;2025-02-21
720201;Amundi Funds SBI FM India Equity A2;   4154,63; 4154,04;2025-02-21
863522;Amundi Funds Volatility World A2;   1075,85; 1075,70;2025-02-21
581371;AP7 Aktiefond;    756,30;  756,30;2025-02-24
545541;AP7 Räntefond;    115,41;  115,41;2025-02-24
715955;Avanza Emerging Markets;    140,22;  140,22;2025-02-21
680124;Avanza Global;    226,20;  226,20;2025-02-24
734491;Avanza Zero ;    447,71;  447,71;2025-02-24
294322;AXA IM Globlal Equity QI B;    373,14;  373,08;2025-02-20
401810;AXA IM Pacific Ex-Japan Equity QI B;    514,34;  514,26;2025-02-21
616797;AXA IM US Equity QI B;    491,12;  491,05;2025-02-21
477729;Baring Asia Growth A;   1251,08; 1250,90;2025-02-24
191080;Baring Global Emerging Markets A;    471,93;  471,87;2025-02-24
262741;Baring Global Resources A;    252,98;  252,94;2025-02-24
334409;Baring Hong Kong China A;  12830,01;12828,20;2025-02-24
235291;Baring Latin America A;    322,10;  322,06;2025-02-24
285990;BL - American Small & Mid Caps B;   2662,31; 2661,93;2025-02-21
551804;BL - Bond Dollar B;    968,19;  968,05;2025-02-21
178509;BL - Bond Emerging Markets Euro B;   1159,08; 1158,93;2025-02-21
153833;BL - Emerging Markets B;   2076,84; 2076,56;2025-02-21
300996;BL - Equities America B;   1184,47; 1184,30;2025-02-21
321828;BL - Equities Asia B;   1203,74; 1203,57;2025-02-21
118000;BL - Equities Dividend B;   3073,74; 3073,32;2025-02-21
142679;BL - Equities Japan B;   2015,82; 2015,53;2025-02-21
250167;BL - European Small & Mid Caps B;   2501,11; 2500,78;2025-02-21
480145;BL - Global 30 B;   1253,18; 1253,01;2025-02-21
444315;BL - Global 50 B;   1324,73; 1324,55;2025-02-21
408484;BL - Global 75 B;   1347,05; 1346,87;2025-02-21
515973;BL - Global Bond Opportunities B;   1064,87; 1064,73;2025-02-21
320358;BL - Global Equities B;   1504,89; 1504,69;2025-02-21
647669;BL - Global Flexible B;   2513,06; 2512,72;2025-02-21
214338;BL - Global Flexible USD B;   1995,69; 1995,41;2025-02-21
608463;BlackRock - Asian Dragon Fund A2;    517,66;  517,59;2025-02-24
391896;BlackRock - China A2;    205,13;  205,10;2025-02-24
231100;BlackRock - Emerging Markets A2;    400,90;  400,84;2025-02-24
302760;BlackRock - Global Allocation A2;    862,20;  862,07;2025-02-24
572637;BlackRock - Global High Yield Bond Fund A2;    336,03;  335,98;2025-02-24
768499;BlackRock - India A2;    527,97;  527,90;2025-02-24
