Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    242,41;  242,38;2024-02-09
367698;abrdn SICAV I - European Sustainable Equity Fund A;    928,97;  928,85;2024-02-09
848069;abrdn SICAV I - Global Innovation Equity Fund A;     90,93;   90,92;2024-02-09
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    139,69;  139,65;2024-02-09
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     49,27;   49,25;2024-02-09
900894;abrdn SICAV I - Select Euro High Yield Bond A;    285,40;  285,36;2024-02-09
938845;AGCM Fund- Asia Growth Sub- Fund RC;    169,08;  169,08;2024-02-08
897520;AIFM Proethos fond;    176,59;  176,59;2024-02-09
182584;Aktia Capital Placeringsfond B;     49,33;   49,33;2024-02-09
339473;Aktia Nordic Small Cap Placeringsfond B;     46,21;   46,21;2024-02-09
308908;Aktie-Ansvar Avkastningsfond A;    121,82;  121,82;2024-02-09
344739;Aktie-Ansvar Sverige A;    837,23;  837,23;2024-02-09
528894;Aktiespararna Direktavkastning;    191,00;  191,00;2024-02-09
290072;Aktiespararna Topp Sverige;     27,95;   27,95;2024-02-09
147348;Alfred Berg Aktiv C;   2488,28; 2487,28;2024-02-09
183178;Alfred Berg Norge C;   1433,67; 1433,09;2024-02-09
111518;Alfred Berg Obligasjon C;    114,06;  114,01;2024-02-09
933359;Allianz China A-shares AT;     92,88;   92,87;2024-02-08
753731;Allianz China Equity A;    452,69;  452,63;2024-02-09
717900;Allianz Euro High Yield Bond A;   1224,63; 1224,46;2024-02-09
538751;Allianz Europe Small Cap Equity AT;   3361,74; 3361,30;2024-02-09
273839;Allianz Global Equity Growth AT;    121,31;  121,29;2024-02-09
502922;Allianz Global Metals and Mining A;    613,89;  613,81;2024-02-09
878694;Allianz Global Water AT;   1892,12; 1891,87;2024-02-09
309666;Allianz Pet and Animal Wellbeing AT;     82,45;   82,44;2024-02-09
823096;AMF Aktiefond Asien Stilla Havet;    287,47;  287,47;2024-02-09
