Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
407775;Aberdeen Standard - American Focused Equity Fund A;    397,40;  397,35;2022-10-27
900894;Aberdeen Standard - Select Euro High Yield Bond A;    235,57;  235,53;2022-10-27
367698;Aberdeen Standard SICAV I - European Sustainable Equity Fund A;    695,25;  695,16;2022-10-27
865063;Aberdeen Standard SICAV I - Europé ex UK Sustainable Equity Fund A;    181,53;  181,50;2022-10-27
848069;Aberdeen Standard SICAV I - Global Innovation Equity Fund A ;     73,27;   73,26;2022-10-27
192146;Aberdeen Standard SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    132,46;  132,43;2022-10-27
757575;Aberdeen Standard SICAV I - Japanese Sustainable Equity Fund A;     41,32;   41,31;2022-10-27
938845;AGCM Fund- Asia Growth Sub- Fund RC;    159,28;  159,28;2022-10-26
897520;AIFM Proethos fond;    205,94;  205,94;2022-10-27
182584;Aktia Capital Placeringsfond B;     45,57;   45,57;2022-10-27
339473;Aktia Nordic Small Cap Placeringsfond B;     41,11;   41,10;2022-10-27
308908;Aktie-Ansvar Avkastningsfond A;    114,13;  114,13;2022-10-27
344739;Aktie-Ansvar Sverige A;    724,42;  724,42;2022-10-27
528894;Aktiespararna Direktavkastning;    179,20;  179,20;2022-10-27
290072;Aktiespararna Topp Sverige Hållbar;     22,79;   22,79;2022-10-27
147348;Alfred Berg Aktiv C;   2257,97; 2257,12;2022-10-27
183178;Alfred Berg Norge C;   1336,85; 1336,34;2022-10-27
111518;Alfred Berg Obligasjon C;    116,98;  116,93;2022-10-27
933359;Allianz China A-shares AT;    123,38;  123,37;2022-10-27
753731;Allianz China Equity A;    486,69;  486,62;2022-10-27
250878;Allianz Emerging Asia Equity A;    641,16;  641,07;2022-10-27
717900;Allianz Euro High Yield Bond A;   1084,73; 1084,58;2022-10-27
538751;Allianz Europe Small Cap Equity AT;   2783,13; 2782,75;2022-10-27
273839;Allianz Global Equity Growth AT;     91,64;   91,63;2022-10-27
502922;Allianz Global Metals and Mining A;    636,00;  635,91;2022-10-27
878694;Allianz Global Water AT;   1613,80; 1613,57;2022-10-27
309666;Allianz Pet and Animal Wellbeing AT;     75,99;   75,98;2022-10-27
395434;Allianz Thailand Equity A;   6206,52; 6205,67;2022-10-27
823096;AMF Aktiefond Asien Stilla Havet;    242,27;  242,27;2022-10-27
538462;AMF Aktiefond Europa;    255,29;  255,29;2022-10-27
908277;AMF Aktiefond Global;    271,06;  271,06;2022-10-27
520692;AMF Aktiefond Nordamerika;    460,52;  460,52;2022-10-27
269357;AMF Aktiefond Småbolag;   1048,31; 1048,31;2022-10-27
681783;AMF Aktiefond Sverige;    719,35;  719,35;2022-10-27
645952;AMF Aktiefond Världen;    526,57;  526,57;2022-10-27
610121;AMF Balansfond;    334,26;  334,26;2022-10-27
305185;AMF Räntefond Kort;    110,25;  110,25;2022-10-27
574293;AMF Räntefond Lång;    138,76;  138,76;2022-10-27
265512;AMF Räntefond Mix;    108,59;  108,59;2022-10-27
791863;Amundi Funds Global Equity Conservative A2;   1253,39; 1253,21;2022-10-26
174490;Amundi Funds Japan Equity Value A2;   1093,94; 1093,64;2022-10-26
756031;Amundi Funds Latin America Equity A2;   4722,72; 4722,07;2022-10-26
720201;Amundi Funds SBI FM India Equity A2;   3602,87; 3602,38;2022-10-25
863522;Amundi Funds Volatility World A2;   1118,39; 1118,23;2022-10-26
581371;AP7 Aktiefond;    485,83;  485,83;2022-10-27
545541;AP7 Räntefond;    105,51;  105,51;2022-10-27
715955;Avanza Emerging Markets;    101,39;  101,39;2022-10-26
680124;Avanza Global;    149,00;  149,00;2022-10-26
734491;Avanza Zero ;    305,21;  305,21;2022-10-27
294322;AXA IM Globlal Equity QI B;    253,10;  253,06;2022-10-26
401810;AXA IM Pacific Ex-Japan Equity QI B;    425,83;  425,77;2022-10-26
616797;AXA IM US Equity QI B;    345,46;  345,41;2022-10-26
652628;Axa Rosenberg Japan Small Cap Alpha Fund B;    189,43;  189,41;2022-06-28
477729;Baring Asia Growth A;    986,85;  986,72;2022-10-27
983593;Baring Eastern Europe A;    443,24;  443,17;2022-02-28
