Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    249,85;  249,82;2024-06-07
367698;abrdn SICAV I - European Sustainable Equity Fund A;    953,44;  953,31;2024-06-04
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  27945,50;27941,79;2024-06-07
848069;abrdn SICAV I - Global Innovation Equity Fund A;     92,41;   92,40;2024-06-07
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    136,35;  136,33;2024-06-07
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     50,55;   50,54;2024-06-07
900894;abrdn SICAV I - Select Euro High Yield Bond A;    288,54;  288,51;2024-06-07
897520;AIFM Proethos fond;    188,37;  188,37;2024-06-07
182584;Aktia Capital Placeringsfond B;     53,71;   53,70;2024-06-07
339473;Aktia Nordic Small Cap Placeringsfond B;     52,21;   52,20;2024-06-07
308908;Aktie-Ansvar Avkastningsfond A;    123,78;  123,78;2024-06-07
344739;Aktie-Ansvar Sverige A;    923,51;  923,51;2024-06-07
528894;Aktiespararna Direktavkastning;    214,29;  214,29;2024-06-07
290072;Aktiespararna Topp Sverige;     32,19;   32,19;2024-06-07
147348;Alfred Berg Aktiv C;   2855,35; 2854,19;2024-06-07
183178;Alfred Berg Norge C;   1641,68; 1641,01;2024-06-07
111518;Alfred Berg Obligasjon C;    115,91;  115,86;2024-06-07
933359;Allianz China A-shares AT;     98,72;   98,71;2024-06-07
753731;Allianz China Equity A;    515,89;  515,81;2024-06-07
717900;Allianz Euro High Yield Bond A;   1251,93; 1251,76;2024-06-07
538751;Allianz Europe Small Cap Equity AT;   3499,11; 3498,64;2024-06-07
273839;Allianz Global Equity Growth AT;    122,35;  122,33;2024-06-07
502922;Allianz Global Metals and Mining A;    703,91;  703,81;2024-06-07
878694;Allianz Global Water AT;   2008,21; 2007,95;2024-06-07
309666;Allianz Pet and Animal Wellbeing AT;     84,69;   84,67;2024-06-07
823096;AMF Aktiefond Asien Stilla Havet;    316,52;  316,52;2024-06-07
538462;AMF Aktiefond Europa;    362,21;  362,21;2024-06-07
908277;AMF Aktiefond Global;    382,68;  382,68;2024-06-07
520692;AMF Aktiefond Nordamerika;    668,46;  668,46;2024-06-07
269357;AMF Aktiefond Småbolag;   1281,41; 1281,41;2024-06-07
681783;AMF Aktiefond Sverige;    972,71;  972,71;2024-06-07
645952;AMF Aktiefond Världen;    728,27;  728,27;2024-06-07
610121;AMF Balansfond;    416,76;  416,76;2024-06-07
305185;AMF Räntefond Kort;    117,53;  117,53;2024-06-07
574293;AMF Räntefond Lång;    149,11;  149,11;2024-06-07
265512;AMF Räntefond Mix;    111,42;  111,42;2024-06-07
791863;Amundi Funds Global Equity Conservative A2;   1349,29; 1349,09;2024-06-05
174490;Amundi Funds Japan Equity Value A2;   1280,10; 1279,72;2024-06-04
756031;Amundi Funds Latin America Equity A2;   5471,02; 5470,24;2024-06-05
720201;Amundi Funds SBI FM India Equity A2;   4333,39; 4332,76;2024-06-05
863522;Amundi Funds Volatility World A2;    988,62;  988,48;2024-06-05
581371;AP7 Aktiefond;    675,62;  675,62;2024-06-07
545541;AP7 Räntefond;    111,57;  111,57;2024-06-07
