Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    248,44;  248,41;2024-04-10
367698;abrdn SICAV I - European Sustainable Equity Fund A;    958,62;  958,49;2024-04-10
848069;abrdn SICAV I - Global Innovation Equity Fund A;     91,52;   91,51;2024-04-10
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    144,76;  144,71;2024-04-10
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     52,73;   52,71;2024-04-10
900894;abrdn SICAV I - Select Euro High Yield Bond A;    290,04;  290,00;2024-04-10
938845;AGCM Fund- Asia Growth Sub- Fund RC;    178,37;  178,37;2024-04-09
897520;AIFM Proethos fond;    173,26;  173,26;2024-04-10
182584;Aktia Capital Placeringsfond B;     52,09;   52,08;2024-04-10
339473;Aktia Nordic Small Cap Placeringsfond B;     48,09;   48,09;2024-04-10
308908;Aktie-Ansvar Avkastningsfond A;    122,61;  122,61;2024-04-10
344739;Aktie-Ansvar Sverige A;    888,12;  888,12;2024-04-10
528894;Aktiespararna Direktavkastning;    209,85;  209,85;2024-04-10
290072;Aktiespararna Topp Sverige;     30,48;   30,48;2024-04-10
147348;Alfred Berg Aktiv C;   2716,24; 2715,14;2024-04-10
183178;Alfred Berg Norge C;   1565,85; 1565,22;2024-04-10
111518;Alfred Berg Obligasjon C;    114,87;  114,82;2024-04-10
933359;Allianz China A-shares AT;     98,31;   98,29;2024-04-10
753731;Allianz China Equity A;    497,11;  497,04;2024-04-10
717900;Allianz Euro High Yield Bond A;   1259,33; 1259,17;2024-04-10
538751;Allianz Europe Small Cap Equity AT;   3457,53; 3457,08;2024-04-10
273839;Allianz Global Equity Growth AT;    124,90;  124,88;2024-04-10
502922;Allianz Global Metals and Mining A;    722,73;  722,63;2024-04-10
878694;Allianz Global Water AT;   2051,24; 2050,97;2024-04-10
309666;Allianz Pet and Animal Wellbeing AT;     82,10;   82,09;2024-04-10
823096;AMF Aktiefond Asien Stilla Havet;    313,94;  313,94;2024-04-10
538462;AMF Aktiefond Europa;    344,65;  344,65;2024-04-10
908277;AMF Aktiefond Global;    376,20;  376,20;2024-04-10
520692;AMF Aktiefond Nordamerika;    663,74;  663,74;2024-04-10
269357;AMF Aktiefond Småbolag;   1194,33; 1194,33;2024-04-10
681783;AMF Aktiefond Sverige;    922,47;  922,47;2024-04-10
645952;AMF Aktiefond Världen;    702,81;  702,81;2024-04-10
610121;AMF Balansfond;    404,16;  404,16;2024-04-10
305185;AMF Räntefond Kort;    116,49;  116,49;2024-04-10
574293;AMF Räntefond Lång;    147,36;  147,36;2024-04-10
265512;AMF Räntefond Mix;    110,92;  110,92;2024-04-10
791863;Amundi Funds Global Equity Conservative A2;   1354,11; 1353,92;2024-04-09
174490;Amundi Funds Japan Equity Value A2;   1311,17; 1310,98;2024-04-09
756031;Amundi Funds Latin America Equity A2;   6316,04; 6315,14;2024-04-09
720201;Amundi Funds SBI FM India Equity A2;   4270,52; 4269,92;2024-04-05
863522;Amundi Funds Volatility World A2;   1019,25; 1019,11;2024-04-09
581371;AP7 Aktiefond;    663,94;  663,94;2024-04-10
545541;AP7 Räntefond;    110,70;  110,70;2024-04-10
715955;Avanza Emerging Markets;    124,20;  124,20;2024-04-09
680124;Avanza Global;    199,36;  199,36;2024-04-09
734491;Avanza Zero ;    409,60;  409,60;2024-04-10
