Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    222,55;  222,52;2023-12-22
367698;abrdn SICAV I - European Sustainable Equity Fund A;    849,40;  849,28;2023-12-22
848069;abrdn SICAV I - Global Innovation Equity Fund A;     84,05;   84,04;2023-12-22
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    133,83;  133,81;2023-12-22
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     45,16;   45,16;2023-12-22
900894;abrdn SICAV I - Select Euro High Yield Bond A;    278,68;  278,64;2023-12-22
938845;AGCM Fund- Asia Growth Sub- Fund RC;    165,64;  165,64;2023-12-21
897520;AIFM Proethos fond;    189,35;  189,35;2023-12-22
182584;Aktia Capital Placeringsfond B;     49,36;   49,35;2023-12-22
339473;Aktia Nordic Small Cap Placeringsfond B;     45,73;   45,72;2023-12-22
308908;Aktie-Ansvar Avkastningsfond A;    120,19;  120,19;2023-12-21
344739;Aktie-Ansvar Sverige A;    847,76;  847,76;2023-12-21
528894;Aktiespararna Direktavkastning;    198,20;  198,20;2023-12-22
290072;Aktiespararna Topp Sverige Hållbar;     28,38;   28,38;2023-12-22
147348;Alfred Berg Aktiv C;   2443,75; 2442,76;2023-12-22
183178;Alfred Berg Norge C;   1424,72; 1424,14;2023-12-22
111518;Alfred Berg Obligasjon C;    115,99;  115,94;2023-12-22
933359;Allianz China A-shares AT;     91,81;   91,80;2023-12-22
753731;Allianz China Equity A;    452,42;  452,36;2023-12-22
717900;Allianz Euro High Yield Bond A;   1182,11; 1181,95;2023-12-22
538751;Allianz Europe Small Cap Equity AT;   3356,32; 3355,87;2023-12-22
273839;Allianz Global Equity Growth AT;    111,79;  111,78;2023-12-22
502922;Allianz Global Metals and Mining A;    643,52;  643,43;2023-12-22
878694;Allianz Global Water AT;   1787,96; 1787,72;2023-12-22
309666;Allianz Pet and Animal Wellbeing AT;     79,17;   79,16;2023-12-22
823096;AMF Aktiefond Asien Stilla Havet;    269,67;  269,67;2023-12-22
538462;AMF Aktiefond Europa;    310,73;  310,73;2023-12-22
908277;AMF Aktiefond Global;    323,06;  323,06;2023-12-22
520692;AMF Aktiefond Nordamerika;    562,17;  562,17;2023-12-22
269357;AMF Aktiefond Småbolag;   1145,62; 1145,62;2023-12-22
681783;AMF Aktiefond Sverige;    859,53;  859,53;2023-12-22
645952;AMF Aktiefond Världen;    628,74;  628,74;2023-12-22
610121;AMF Balansfond;    381,10;  381,10;2023-12-22
305185;AMF Räntefond Kort;    115,17;  115,17;2023-12-22
574293;AMF Räntefond Lång;    148,18;  148,18;2023-12-22
265512;AMF Räntefond Mix;    112,79;  112,79;2023-12-22
791863;Amundi Funds Global Equity Conservative A2;   1252,89; 1252,71;2023-12-21
174490;Amundi Funds Japan Equity Value A2;   1164,68; 1164,52;2023-12-21
756031;Amundi Funds Latin America Equity A2;   5947,28; 5946,41;2023-12-21
720201;Amundi Funds SBI FM India Equity A2;   3873,91; 3873,33;2023-12-21
863522;Amundi Funds Volatility World A2;    986,25;  986,10;2023-12-21
581371;AP7 Aktiefond;    574,77;  574,77;2023-12-22
545541;AP7 Räntefond;    111,07;  111,07;2023-12-22
715955;Avanza Emerging Markets;    113,24;  113,24;2023-12-21
680124;Avanza Global;    175,06;  175,06;2023-12-21
734491;Avanza Zero ;    380,21;  380,21;2023-12-22
294322;AXA IM Globlal Equity QI B;    291,46;  291,42;2023-12-21
401810;AXA IM Pacific Ex-Japan Equity QI B;    441,06;  440,99;2023-12-21
616797;AXA IM US Equity QI B;    380,34;  380,29;2023-12-21
477729;Baring Asia Growth A;    984,44;  984,30;2023-12-22
191080;Baring Global Emerging Markets A;    391,72;  391,66;2023-12-22
262741;Baring Global Resources A;    235,54;  235,50;2023-12-22
334409;Baring Hong Kong China A;   9134,90; 9133,54;2023-12-22
235291;Baring Latin America A;    393,54;  393,48;2023-12-22
285990;BL - American Small & Mid Caps B;   2412,23; 2411,87;2023-12-21
551804;BL - Bond Dollar B;    916,38;  916,25;2023-12-21
178509;BL - Bond Emerging Markets Euro B;   1115,86; 1115,71;2023-12-21
153833;BL - Emerging Markets B;   1804,93; 1804,68;2023-12-21
300996;BL - Equities America B;   1050,62; 1050,47;2023-12-21
321828;BL - Equities Asia B;    997,13;  996,98;2023-12-21
118000;BL - Equities Dividend B;   2720,30; 2719,94;2023-12-21
336826;BL - Equities Europe B;   1202,58; 1202,42;2023-12-21
142679;BL - Equities Japan B;   1853,60; 1853,34;2023-12-21
250167;BL - European Small & Mid Caps B;   2379,89; 2379,57;2023-12-21
480145;BL - Global 30 B;   1108,18; 1108,03;2023-12-21
444315;BL - Global 50 B;   1145,70; 1145,54;2023-12-21
408484;BL - Global 75 B;   1133,67; 1133,52;2023-12-21
515973;BL - Global Bond Opportunities B;   1043,17; 1043,03;2023-12-21
320358;BL - Global Equities B;   1286,51; 1286,34;2023-12-21
647669;BL - Global Flexible B;   2155,80; 2155,51;2023-12-21
214338;BL - Global Flexible USD B;   1781,71; 1781,45;2023-12-21
749953;BL - Global Impact;   1221,61; 1221,45;2023-12-21
608463;BlackRock - Asian Dragon Fund A2;    426,67;  426,60;2023-12-22
391896;BlackRock - China A2;    139,57;  139,55;2023-12-22
231100;BlackRock - Emerging Markets A2;    370,37;  370,32;2023-12-22
916122;BlackRock - Euro Markets A2;    439,87;  439,81;2023-12-22
696898;BlackRock - European Value A2;   1014,48; 1014,34;2023-12-22
302760;BlackRock - Global Allocation A2;    730,48;  730,37;2023-12-22
572637;BlackRock - Global High Yield Bond Fund A2;    288,00;  287,96;2023-12-22
768499;BlackRock - India A2;    515,68;  515,61;2023-12-22
159442;BlackRock - Japan Small & MidCap A2;    671,97;  671,87;2023-12-22
661066;BlackRock - Latin American A2;    791,10;  790,98;2023-12-22
536806;BlackRock - Natural Resources Growth & Income Fund A2;    131,41;  131,39;2023-12-22
553578;BlackRock - Sustainable Energy A2;    170,08;  170,06;2023-12-22
768556;BlackRock - US Basic Value A2;   1201,45; 1201,27;2023-12-22
804385;BlackRock - US Flexible Equity A2;    597,35;  597,26;2023-12-22
625236;BlackRock - US Mid-Cap Value Fund A2;   3461,56; 3461,05;2023-12-22
517748;BlackRock - World Energy A2;    243,59;  243,56;2023-12-22
410258;BlackRock - World Financials A2;    409,55;  409,49;2023-12-22
338590;BlackRock - World Gold A2;    357,28;  357,23;2023-12-22
374421;BlackRock - World Healthscience A2;    649,01;  648,91;2023-12-22
481911;BlackRock - World Mining A2;    637,93;  637,84;2023-12-22
644294;BlackRock - World Real Estate Securities Fund A2;    153,47;  153,44;2023-12-22
446088;BlackRock - World Technology A2;    717,08;  716,98;2023-12-22
408062;C WorldWide Asia 1A;   1734,66; 1734,40;2023-12-22
515554;C WorldWide Global Equities 1A;   1997,08; 1996,78;2023-12-22
479725;C WorldWide Global Equities Ethical 1A;    364,42;  364,37;2023-12-22
443895;C WorldWide Healthcare Select 1A;   1536,45; 1536,24;2023-12-22
792697;C WorldWide Sweden 1A;    367,85;  367,85;2023-12-22
721035;C WorldWide Sweden Small Cap 1A;    637,30;  637,30;2023-12-22
345497;Captor Dahlia Green Bond A;    277,40;  277,40;2023-12-22
180927;Captor Iris Bond A;    259,49;  259,49;2023-12-22
537639;Carnegie Corporate Bond A;    436,55;  436,55;2023-12-21
320176;Carnegie Fastighetsfond Norden A;    517,26;  517,26;2023-12-22
505586;Carnegie Indienfond A;    795,12;  795,12;2023-12-22
214163;Carnegie Likviditetsfond A;   1264,89; 1264,89;2023-12-22
341362;Carnegie Listed Private Equity A;    593,01;  593,01;2023-12-22
554691;Carnegie Obligationsfond A;    964,02;  964,02;2023-12-22
584912;Carnegie Småbolagsfond A;    487,44;  487,44;2023-12-22
357483;Carnegie Strategifond A;   2030,65; 2030,65;2023-12-22
393314;Carnegie Sverigefond A;   4374,15; 4374,15;2023-12-22
309492;CB European Quality Fund A Cap;   1816,28; 1816,04;2023-12-21
976506;CB Save Earth Fund RC;    301,79;  301,75;2023-12-21
384750;Cicero Avkastning A;    128,18;  128,18;2023-12-22
959502;Cicero Hållbar Mix A;    160,98;  160,98;2023-12-22
422709;Coeli  - Global Select Fund R;    326,89;  326,89;2023-12-22
386870;Coeli - Nordic Corporate Bond Fund R;    113,33;  113,33;2023-12-22
330324;CPR Invest Global Gold Mines A2;    757,84;  757,73;2023-12-21
366154;CPR Invest Global Lifestyles A2;    986,86;  986,71;2023-12-21
613729;Danske Invest  SICAV - Global Index Restricted;    293,26;  293,26;2023-12-21
829945;Danske Invest SICAV - Aktiv Förmögenhetsförvaltning SI;   3813,07; 3813,07;2023-12-22
408898;Danske Invest SICAV - Euro Investment Grade Corporate Bond A;    156,51;  156,51;2023-12-21
901181;Danske Invest SICAV - Europe SI;    171,97;  171,97;2023-12-22
252411;Danske Invest SICAV - Global Index SI;   2985,41; 2985,41;2023-12-21
865774;Danske Invest SICAV - Sverige Kort Ränta SI;   1235,64; 1235,64;2023-12-22
901603;Danske Invest SICAV - Sverige Ränta SI;   1108,37; 1108,37;2023-12-22
973263;Danske Invest SICAV - Sverige SI;   6219,54; 6219,54;2023-12-22
184580;Delphi Global A2;   1588,16; 1588,16;2023-12-21
388298;Delphi Nordic Acc;  45167,50;45149,20;2023-12-21
291906;Didner & Gerge Aktiefond;   3920,65; 3920,65;2023-12-22
541235;Didner & Gerge Global;    410,24;  410,24;2023-12-22
140491;Didner & Gerge Småbolag;   1105,98; 1105,98;2023-12-22
219170;DNB Europa Indeks S;    113,90;  113,90;2023-12-21
326660;DNB Global Emerging Markets S;     98,83;   98,83;2023-12-21
362491;DNB Global Indeks S;    117,53;  117,53;2023-12-21
147512;DNB Grönt Skifte Norden S;    134,96;  134,96;2023-12-21
255001;DNB Health Care S;    149,94;  149,94;2023-12-21
290833;DNB SMB S;    107,81;  107,81;2023-12-21
183343;DNB Teknologi S;    132,98;  132,98;2023-12-21
511890;East Capital China A-shares A;    105,37;  105,37;2023-12-21
623637;East Capital Global Emerging Markets Sustainable A;    206,87;  206,87;2023-12-22
870907;East Capital Global Frontier Markets A;    178,54;  178,54;2023-12-22
134593;Enter Cross Credit A;   1145,08; 1145,08;2023-12-22
643700;Enter Select A;   3143,39; 3143,39;2023-12-22
170423;Enter Sverige A;   3790,83; 3790,83;2023-12-22
664482;Evli Corporate Bond Placeringsfonden B ;   1342,24; 1342,24;2023-12-21
229625;Evli Emerging Markets Credit Placeringsfonden B;   1224,62; 1224,46;2023-12-21
764951;Evli Europa Placeringsfonden B;   1937,57; 1937,31;2023-12-21
570044;Evli Finland Select Placeringsfonden B;    603,40;  603,32;2023-12-21
367987;Evli GEM Placeringsfonden B;   2086,52; 2086,24;2023-12-21
793109;Evli Global Placeringsfonden B;   3781,31; 3781,31;2023-12-21
700310;Evli High Yield Placeringsfonden B;   1692,19; 1692,19;2023-12-21
574582;Evli Likviditet Placeringsfonden B;   1112,79; 1112,79;2023-12-21
668269;Evli Nordic Placeringsfonden B;   3687,71; 3687,21;2023-12-21
621631;Evli Short Corporate Bond Placeringsfonden B;    336,93;  336,88;2023-12-21
610410;Evli Sverige Aktieindex B;   2554,82; 2554,82;2023-12-21
420463;Evli Sverige Småbolag;   7382,06; 7382,06;2023-12-21
850776;Fidelity - America Fund A;    421,04;  420,98;2023-12-22
994095;Fidelity - Asian Pacific Opportunities Fund A;    318,21;  318,17;2023-12-22
922435;Fidelity - Asian Special Situations Fund A;    412,28;  412,23;2023-12-22
886606;Fidelity - China Consumer  Fund A;    181,16;  181,13;2023-12-22
958264;Fidelity - China Focus Fund A;     96,77;   96,76;2023-12-22
313320;Fidelity - Emerging Asia Fund A;    314,45;  314,40;2023-12-22
349150;Fidelity - Emerging Markets Funds A;    162,21;  162,19;2023-12-22
814947;Fidelity - European Dynamic Growth Fund A;    372,40;  372,35;2023-12-22
277491;Fidelity - Global High  Yield Fund A;    150,85;  150,83;2023-12-22
976928;Folksam LO Sverige;    544,19;  544,19;2023-12-22
941096;Folksam LO Världen;    316,01;  316,01;2023-12-22
356063;Fondita European Small Cap Placeringsfond B;   3959,49; 3958,96;2023-12-22
202002;Fondita Global Megatrends Placeringsfond B;   1143,78; 1143,62;2023-12-22
364323;Fondita Healthcare Placeringsfond B;   1536,68; 1536,47;2023-12-22
785493;Fondita Nordic Micro Cap Placeringsfond B;   4238,34; 4237,76;2023-12-22
237834;Fondita Nordic Small Cap Placeringsfond B;   2205,76; 2205,46;2023-12-22
566556;Fondita Sustainable Europe Placeringfond;   2210,36; 2210,06;2023-12-22
389239;Franklin Biotechnology Discovery Fund;    366,51;  366,46;2023-12-21
170894;Franklin India Fund A ;    608,55;  608,46;2023-12-21
717496;Franklin Mutual Global Discovery Fund A;    260,14;  260,10;2023-12-21
532558;Franklin Natural Resources Fund A;     82,27;   82,26;2023-12-21
496729;Franklin Technology Fund A;    411,97;  411,91;2023-12-21
384107;Franklin U.S. Opportunities Fund A;    286,99;  286,94;2023-12-21
201111;GodFond Sverige & Världen;    425,24;  425,24;2023-12-22
992099;Goldman Sachs Asia Equity Income P;  10851,53;10849,92;2023-12-22
899773;Goldman Sachs Europe Equity P;    973,70;  973,57;2023-12-22
899352;Goldman Sachs Europe Sustainable Equity P;   5647,09; 5646,33;2023-12-22
848770;Goldman Sachs Eurozone Equity P;   2321,90; 2321,59;2023-12-22
523050;Goldman Sachs Global Equity Impact Opportunities P;   5929,08; 5928,27;2023-12-22
401695;Goldman Sachs Global Social Impact Equity P;  21619,99;21616,77;2023-12-22
666370;Goldman Sachs Greater China Equity P;  10062,04;10060,55;2023-12-22
971010;Goldman Sachs Green Bond P;     87,91;   87,91;2023-12-22
920439;Goldman Sachs Japan Equity P (Former NN);    545,95;  545,87;2023-12-22
857037;Goldman Sachs Protection P;    348,24;  348,19;2023-12-22
929224;Handelsbanken  USA Index Criteria A1;    746,70;  746,70;2023-12-22
840033;Handelsbanken Amerika Tema A1;   1918,39; 1918,39;2023-12-22
504100;Handelsbanken Asien Tema A1;    752,44;  752,44;2023-12-22
750075;Handelsbanken Emerging Markets Index A1;    177,38;  177,38;2023-12-22
629543;Handelsbanken Europa Index Criteria A1;    180,68;  180,68;2023-12-22
785907;Handelsbanken Global Index Criteria A1;    455,01;  455,01;2023-12-22
549552;Handelsbanken Global Småbolag Index Criteria A1;    163,66;  163,66;2023-12-22
123679;Handelsbanken Global Tema A1;    853,07;  853,07;2023-12-22
644005;Handelsbanken Hälsovård Tema A1;    396,29;  396,29;2023-12-22
687509;Handelsbanken Hållbar Energi A1;    323,04;  323,04;2023-12-22
718205;Handelsbanken Kortränta A1;    151,34;  151,34;2023-12-22
679837;Handelsbanken Latinamerika Impact Tema A1;    341,29;  341,29;2023-12-22
524702;Handelsbanken Långränta A1;    110,43;  110,43;2023-12-22
811117;Handelsbanken Norden Tema A1;   1713,24; 1713,24;2023-12-22
751495;Handelsbanken Nordiska Småbolag A1;   1529,53; 1529,53;2023-12-22
167114;Handelsbanken Pension 40 A12;    158,66;  158,66;2023-12-21
314682;Handelsbanken Pension 50 A12;    220,28;  220,28;2023-12-21
350512;Handelsbanken Pension 60 A12;    334,31;  334,31;2023-12-21
278853;Handelsbanken Pension 70 A12;    381,76;  381,76;2023-12-21
243022;Handelsbanken Pension 80 A12;    383,36;  383,36;2023-12-21
952010;Handelsbanken Svenska Småbolag A1;   2238,59; 2238,59;2023-12-22
465914;Handelsbanken Sverige 100 Index Criteria A1;    392,64;  392,64;2023-12-22
916189;Handelsbanken Sverige Tema A1;   3122,94; 3122,94;2023-12-22
987842;Handelsbanken Tillväxtmarknad Tema A1;    375,32;  375,32;2023-12-22
500976;HealthInvest Alpha Fund;    140,64;  140,64;2023-12-21
282632;Holberg Global A;    508,19;  507,98;2023-12-22
980284;Holberg Kreditt ;    115,87;  115,82;2023-12-22
354290;Holberg Norden;    750,76;  750,46;2023-12-22
318469;Holberg Norge;    960,53;  960,14;2023-12-22
712299;Humle Småbolagsfond A;    645,97;  645,97;2023-12-22
307306;Indecap Guide 1 C;    112,89;  112,89;2023-12-21
271478;Indecap Guide 2 C;    209,72;  209,72;2023-12-21
106849;Indecap Guide Sverige C;    244,07;  244,07;2023-12-21
233585;JPMorgan China A;    537,74;  537,66;2023-12-22
305243;JPMorgan Emerging Markets Equity A ;    381,75;  381,70;2023-12-22
676460;Kotak Funds - India ESG A;    234,96;  234,93;2023-12-22
895699;Kotak Funds - India Midcap A;    346,63;  346,58;2023-12-22
224493;KPA Blandfond;    403,53;  403,53;2023-12-22
182759;Lannebo Europa Småbolag A;     14,41;   14,41;2023-12-22
878520;Lannebo Mixfond;     33,52;   33,52;2023-12-22
861104;Lannebo Mixfond Offensiv A;    289,60;  289,60;2023-12-22
478313;Lannebo Räntefond Kort;    123,13;  123,13;2023-12-22
842690;Lannebo Småbolag;    162,17;  162,17;2023-12-22
806869;Lannebo Sverige;     61,13;   61,13;2023-12-22
146928;Lannebo Sverige Hållbar A;   2166,75; 2166,75;2023-12-22
490292;Lannebo Sverige Plus;     83,48;   83,48;2023-12-22
771030;Lannebo Teknik;     18,26;   18,26;2023-12-22
385401;Länsförsäkringar Asienfond A;    169,22;  169,22;2023-12-22
492306;Länsförsäkringar Europa Aktiv A;    613,17;  613,17;2023-12-22
479840;Länsförsäkringar Europa Index;    302,99;  302,99;2023-12-22
313742;Länsförsäkringar Fastighetsfond A;   6404,11; 6404,11;2023-12-22
874560;Länsförsäkringar Företagsobligation Vision ;    112,40;  112,40;2023-12-22
658997;Länsförsäkringar Global Index;    389,48;  389,48;2023-12-22
563965;Länsförsäkringar Global Vision A;     77,82;   77,82;2023-12-22
470104;Länsförsäkringar Japan Index;    153,99;  153,99;2023-12-22
420646;Länsförsäkringar Kort Räntefond;    108,44;  108,44;2023-12-22
242081;Länsförsäkringar Lång Räntefond A;    162,89;  162,89;2023-12-22
599795;Länsförsäkringar Mix Vision A;    493,03;  493,03;2023-12-22
515676;Länsförsäkringar Småbolag Sverige Vision A;   1595,82; 1595,82;2023-12-22
814772;Länsförsäkringar Sparmål 2015;    235,09;  235,09;2023-12-21
778944;Länsförsäkringar Sparmål 2020;    261,79;  261,79;2023-12-21
743112;Länsförsäkringar Sparmål 2025;    323,73;  323,73;2023-12-21
