Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  24561,38;24558,02;2025-04-30
848069;abrdn SICAV I - Global Innovation Equity Fund A;     83,93;   83,91;2025-04-30
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    136,64;  136,62;2025-04-30
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     49,93;   49,92;2025-04-30
900894;abrdn SICAV I - Select Euro High Yield Bond A;    292,11;  292,07;2025-04-30
182584;Aktia Capital Placeringsfond B;     51,88;   51,87;2025-04-30
339473;Aktia Nordic Small Cap Placeringsfond B;     42,93;   42,93;2025-04-30
308908;Aktie-Ansvar Avkastningsfond A;    127,40;  127,40;2025-04-30
344739;Aktie-Ansvar Sverige A;    910,90;  910,90;2025-04-30
528894;Aktiespararna Direktavkastning;    225,59;  225,59;2025-04-30
290072;Aktiespararna Topp Sverige;     30,46;   30,46;2025-04-30
147348;Alfred Berg Aktiv R;   2834,14; 2832,92;2025-04-30
183178;Alfred Berg Norge C;   1635,85; 1635,14;2025-04-30
933359;Allianz China A-shares AT;     94,94;   94,93;2025-04-30
753731;Allianz China Equity A;    538,41;  538,32;2025-04-30
717900;Allianz Euro High Yield Bond A;   1236,62; 1236,45;2025-04-30
538751;Allianz Europe Small Cap Equity AT;   3022,86; 3022,45;2025-04-30
273839;Allianz Global Equity Growth AT;    105,42;  105,40;2025-04-30
502922;Allianz Global Metals and Mining A;    610,09;  610,01;2025-04-30
878694;Allianz Global Water AT;   1764,45; 1764,21;2025-04-30
309666;Allianz Pet and Animal Wellbeing AT;     71,95;   71,94;2025-04-30
823096;AMF Aktiefond Asien Stilla Havet;    310,95;  310,95;2025-04-30
538462;AMF Aktiefond Europa;    351,80;  351,80;2025-04-30
908277;AMF Aktiefond Global;    346,35;  346,35;2025-04-30
520692;AMF Aktiefond Nordamerika;    598,00;  598,00;2025-04-30
269357;AMF Aktiefond Småbolag;   1214,47; 1214,47;2025-04-30
681783;AMF Aktiefond Sverige;    931,56;  931,56;2025-04-30
645952;AMF Aktiefond Världen;    675,93;  675,93;2025-04-30
610121;AMF Balansfond;    406,09;  406,09;2025-04-30
305185;AMF Räntefond Kort;    121,18;  121,18;2025-04-30
574293;AMF Räntefond Lång;    155,83;  155,83;2025-04-30
265512;AMF Räntefond Mix;    116,29;  116,29;2025-04-30
791863;Amundi Funds Global Equity Conservative A2;   1404,98; 1404,76;2025-04-29
174490;Amundi Funds Japan Equity Value A2;   1278,40; 1278,21;2025-04-28
756031;Amundi Funds Latin America Equity A2;   5137,76; 5136,95;2025-04-29
720201;Amundi Funds SBI FM India Equity A2;   3950,10; 3949,48;2025-04-29
863522;Amundi Funds Volatility World A2;   1065,47; 1065,30;2025-04-29
581371;AP7 Aktiefond;    654,75;  654,75;2025-04-30
545541;AP7 Räntefond;    116,53;  116,53;2025-04-30
715955;Avanza Emerging Markets;    123,10;  123,10;2025-04-29
734491;Avanza Zero ;    410,01;  410,01;2025-04-30
294322;AXA IM Globlal Equity QI B;    314,17;  314,13;2025-04-28
401810;AXA IM Pacific Ex-Japan Equity QI B;    453,74;  453,66;2025-04-29
616797;AXA IM US Equity QI B;    404,11;  404,05;2025-04-29
477729;Baring Asia Growth A;   1096,91; 1096,74;2025-04-30
191080;Baring Global Emerging Markets A;    415,00;  414,94;2025-04-30
262741;Baring Global Resources A;    220,69;  220,66;2025-04-30
334409;Baring Hong Kong China A;  10775,88;10774,20;2025-04-30
235291;Baring Latin America A;    311,78;  311,73;2025-04-30
285990;BL - American Small & Mid Caps B;   2271,65; 2271,30;2025-04-29
551804;BL - Bond Dollar B;    889,42;  889,29;2025-04-29
178509;BL - Bond Emerging Markets Euro B;   1131,89; 1131,73;2025-04-29
