Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
407775;Aberdeen Standard - American Focused Equity Fund A;    386,06;  386,00;2023-01-23
900894;Aberdeen Standard - Select Euro High Yield Bond A;    259,62;  259,58;2023-03-07
367698;Aberdeen Standard SICAV I - European Sustainable Equity Fund A;    806,11;  806,00;2023-03-07
865063;Aberdeen Standard SICAV I - Europé ex UK Sustainable Equity Fund A;    211,44;  211,41;2023-03-07
848069;Aberdeen Standard SICAV I - Global Innovation Equity Fund A ;     82,19;   82,18;2023-03-07
192146;Aberdeen Standard SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    136,13;  136,12;2023-03-07
757575;Aberdeen Standard SICAV I - Japanese Sustainable Equity Fund A;     43,37;   43,36;2023-03-07
938845;AGCM Fund- Asia Growth Sub- Fund RC;    197,16;  197,16;2023-03-06
897520;AIFM Proethos fond;    214,76;  214,76;2023-03-07
182584;Aktia Capital Placeringsfond B;     52,44;   52,44;2023-03-07
339473;Aktia Nordic Small Cap Placeringsfond B;     46,44;   46,44;2023-03-07
308908;Aktie-Ansvar Avkastningsfond A;    116,89;  116,89;2023-03-07
344739;Aktie-Ansvar Sverige A;    815,67;  815,67;2023-03-07
528894;Aktiespararna Direktavkastning;    199,69;  199,69;2023-03-07
290072;Aktiespararna Topp Sverige Hållbar;     26,04;   26,04;2023-03-07
147348;Alfred Berg Aktiv C;   2373,77; 2372,82;2023-03-07
183178;Alfred Berg Norge C;   1393,12; 1392,57;2023-03-07
111518;Alfred Berg Obligasjon C;    113,73;  113,69;2023-03-07
933359;Allianz China A-shares AT;    128,09;  128,07;2023-03-07
753731;Allianz China Equity A;    607,28;  607,20;2023-03-07
250878;Allianz Emerging Asia Equity A;    715,92;  715,82;2023-03-07
717900;Allianz Euro High Yield Bond A;   1150,01; 1149,85;2023-03-07
538751;Allianz Europe Small Cap Equity AT;   3295,69; 3295,25;2023-03-07
273839;Allianz Global Equity Growth AT;    101,32;  101,30;2023-03-07
502922;Allianz Global Metals and Mining A;    722,63;  722,53;2023-03-07
878694;Allianz Global Water AT;   1744,54; 1744,30;2023-03-07
309666;Allianz Pet and Animal Wellbeing AT;     79,57;   79,56;2023-03-07
395434;Allianz Thailand Equity A;   6718,04; 6717,13;2023-03-07
823096;AMF Aktiefond Asien Stilla Havet;    283,49;  283,49;2023-03-07
538462;AMF Aktiefond Europa;    302,33;  302,33;2023-03-07
908277;AMF Aktiefond Global;    294,97;  294,97;2023-03-07
