Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  25845,05;25841,53;2025-03-20
848069;abrdn SICAV I - Global Innovation Equity Fund A;     90,34;   90,32;2025-03-20
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    140,51;  140,49;2025-03-20
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     51,50;   51,49;2025-03-20
900894;abrdn SICAV I - Select Euro High Yield Bond A;    293,95;  293,91;2025-03-20
182584;Aktia Capital Placeringsfond B;     54,00;   54,00;2025-03-20
339473;Aktia Nordic Small Cap Placeringsfond B;     47,07;   47,06;2025-03-20
308908;Aktie-Ansvar Avkastningsfond A;    127,56;  127,56;2025-03-20
344739;Aktie-Ansvar Sverige A;    975,72;  975,72;2025-03-20
528894;Aktiespararna Direktavkastning;    230,37;  230,37;2025-03-20
290072;Aktiespararna Topp Sverige;     32,91;   32,91;2025-03-20
147348;Alfred Berg Aktiv R;   2963,71; 2962,47;2025-03-20
183178;Alfred Berg Norge C;   1715,38; 1714,67;2025-03-20
933359;Allianz China A-shares AT;    107,25;  107,23;2025-03-20
753731;Allianz China Equity A;    624,56;  624,47;2025-03-20
717900;Allianz Euro High Yield Bond A;   1242,63; 1242,46;2025-03-20
538751;Allianz Europe Small Cap Equity AT;   3200,70; 3200,26;2025-03-20
273839;Allianz Global Equity Growth AT;    114,35;  114,34;2025-03-20
502922;Allianz Global Metals and Mining A;    667,47;  667,38;2025-03-20
878694;Allianz Global Water AT;   1887,54; 1887,28;2025-03-20
309666;Allianz Pet and Animal Wellbeing AT;     75,25;   75,24;2025-03-20
823096;AMF Aktiefond Asien Stilla Havet;    330,68;  330,68;2025-03-20
538462;AMF Aktiefond Europa;    370,86;  370,86;2025-03-20
908277;AMF Aktiefond Global;    380,61;  380,61;2025-03-20
520692;AMF Aktiefond Nordamerika;    661,39;  661,39;2025-03-20
269357;AMF Aktiefond Småbolag;   1247,38; 1247,38;2025-03-20
681783;AMF Aktiefond Sverige;    994,51;  994,51;2025-03-20
645952;AMF Aktiefond Världen;    731,94;  731,94;2025-03-20
610121;AMF Balansfond;    423,94;  423,94;2025-03-20
305185;AMF Räntefond Kort;    120,77;  120,77;2025-03-20
574293;AMF Räntefond Lång;    153,41;  153,41;2025-03-20
265512;AMF Räntefond Mix;    114,73;  114,73;2025-03-20
791863;Amundi Funds Global Equity Conservative A2;   1478,66; 1478,44;2025-03-19
174490;Amundi Funds Japan Equity Value A2;   1338,32; 1337,92;2025-03-18
756031;Amundi Funds Latin America Equity A2;   5263,11; 5262,32;2025-03-19
720201;Amundi Funds SBI FM India Equity A2;   3957,40; 3956,81;2025-03-19
