Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    253,29;  253,26;2024-05-17
367698;abrdn SICAV I - European Sustainable Equity Fund A;    988,90;  988,77;2024-05-17
848069;abrdn SICAV I - Global Innovation Equity Fund A;     93,97;   93,96;2024-05-17
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    140,52;  140,48;2024-05-17
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     51,98;   51,96;2024-05-17
900894;abrdn SICAV I - Select Euro High Yield Bond A;    296,28;  296,24;2024-05-17
938845;AGCM Fund- Asia Growth Sub- Fund RC;    205,26;  205,26;2024-05-14
897520;AIFM Proethos fond;    184,66;  184,66;2024-05-17
182584;Aktia Capital Placeringsfond B;     56,30;   56,30;2024-05-20
339473;Aktia Nordic Small Cap Placeringsfond B;     53,69;   53,68;2024-05-20
308908;Aktie-Ansvar Avkastningsfond A;    123,47;  123,47;2024-05-20
344739;Aktie-Ansvar Sverige A;    929,68;  929,68;2024-05-20
528894;Aktiespararna Direktavkastning;    220,22;  220,22;2024-05-20
290072;Aktiespararna Topp Sverige;     32,26;   32,26;2024-05-20
147348;Alfred Berg Aktiv C;   2888,56; 2887,41;2024-05-15
183178;Alfred Berg Norge C;   1658,70; 1658,04;2024-05-15
111518;Alfred Berg Obligasjon C;    117,20;  117,16;2024-05-15
933359;Allianz China A-shares AT;    105,12;  105,10;2024-05-17
753731;Allianz China Equity A;    568,51;  568,43;2024-05-17
717900;Allianz Euro High Yield Bond A;   1290,34; 1290,17;2024-05-17
538751;Allianz Europe Small Cap Equity AT;   3591,92; 3591,46;2024-05-17
273839;Allianz Global Equity Growth AT;    126,56;  126,55;2024-05-17
502922;Allianz Global Metals and Mining A;    753,02;  752,92;2024-05-17
878694;Allianz Global Water AT;   2150,33; 2150,05;2024-05-17
309666;Allianz Pet and Animal Wellbeing AT;     86,70;   86,69;2024-05-17
823096;AMF Aktiefond Asien Stilla Havet;    323,46;  323,46;2024-05-20
538462;AMF Aktiefond Europa;    367,10;  367,10;2024-05-20
908277;AMF Aktiefond Global;    389,59;  389,59;2024-05-20
520692;AMF Aktiefond Nordamerika;    681,97;  681,97;2024-05-20
269357;AMF Aktiefond Småbolag;   1298,55; 1298,55;2024-05-20
681783;AMF Aktiefond Sverige;    981,63;  981,63;2024-05-20
645952;AMF Aktiefond Världen;    738,22;  738,22;2024-05-20
610121;AMF Balansfond;    419,88;  419,88;2024-05-20
305185;AMF Räntefond Kort;    117,23;  117,23;2024-05-20
574293;AMF Räntefond Lång;    148,94;  148,94;2024-05-20
265512;AMF Räntefond Mix;    111,56;  111,56;2024-05-20
791863;Amundi Funds Global Equity Conservative A2;   1389,80; 1389,61;2024-05-16
174490;Amundi Funds Japan Equity Value A2;   1299,08; 1298,89;2024-05-16
756031;Amundi Funds Latin America Equity A2;   6099,70; 6098,85;2024-05-16
720201;Amundi Funds SBI FM India Equity A2;   4375,44; 4374,83;2024-05-16
863522;Amundi Funds Volatility World A2;   1013,93; 1013,79;2024-05-16
581371;AP7 Aktiefond;    687,78;  687,78;2024-05-20
545541;AP7 Räntefond;    111,52;  111,52;2024-05-20
715955;Avanza Emerging Markets;    131,58;  131,58;2024-05-17
680124;Avanza Global;    206,26;  206,26;2024-05-17
734491;Avanza Zero ;    431,56;  431,56;2024-05-20
294322;AXA IM Globlal Equity QI B;    335,64;  335,59;2024-05-17
401810;AXA IM Pacific Ex-Japan Equity QI B;    485,11;  485,04;2024-05-17
616797;AXA IM US Equity QI B;    434,36;  434,30;2024-05-17
477729;Baring Asia Growth A;   1207,47; 1207,30;2024-05-17
191080;Baring Global Emerging Markets A;    464,83;  464,77;2024-05-17
262741;Baring Global Resources A;    266,22;  266,18;2024-05-17
334409;Baring Hong Kong China A;  11341,07;11339,48;2024-05-17
235291;Baring Latin America A;    388,97;  388,92;2024-05-17
285990;BL - American Small & Mid Caps B;   2633,47; 2633,10;2024-05-16
551804;BL - Bond Dollar B;    946,46;  946,33;2024-05-16
178509;BL - Bond Emerging Markets Euro B;   1180,11; 1179,95;2024-05-16
153833;BL - Emerging Markets B;   2026,32; 2026,06;2024-05-16
300996;BL - Equities America B;   1146,62; 1146,46;2024-05-16
321828;BL - Equities Asia B;   1144,27; 1144,11;2024-05-16
118000;BL - Equities Dividend B;   3063,40; 3063,00;2024-05-16
336826;BL - Equities Europe B;   1337,99; 1337,82;2024-05-16
142679;BL - Equities Japan B;   1995,21; 1994,92;2024-05-16
250167;BL - European Small & Mid Caps B;   2656,37; 2656,03;2024-05-16
480145;BL - Global 30 B;   1199,73; 1199,57;2024-05-16
444315;BL - Global 50 B;   1256,96; 1256,80;2024-05-16
408484;BL - Global 75 B;   1266,13; 1265,97;2024-05-16
515973;BL - Global Bond Opportunities B;   1082,35; 1082,21;2024-05-16
320358;BL - Global Equities B;   1442,02; 1441,83;2024-05-16
647669;BL - Global Flexible B;   2365,78; 2365,48;2024-05-16
214338;BL - Global Flexible USD B;   1918,44; 1918,17;2024-05-16
608463;BlackRock - Asian Dragon Fund A2;    502,50;  502,43;2024-05-17
391896;BlackRock - China A2;    177,05;  177,02;2024-05-17
231100;BlackRock - Emerging Markets A2;    421,37;  421,32;2024-05-17
916122;BlackRock - Euro Markets A2;    529,40;  529,33;2024-05-17
696898;BlackRock - European Value A2;   1177,77; 1177,62;2024-05-17
302760;BlackRock - Global Allocation A2;    826,01;  825,90;2024-05-17
572637;BlackRock - Global High Yield Bond Fund A2;    315,68;  315,64;2024-05-17
768499;BlackRock - India A2;    603,57;  603,49;2024-05-17
159442;BlackRock - Japan Small & MidCap A2;    761,20;  761,09;2024-05-17
661066;BlackRock - Latin American A2;    783,52;  783,41;2024-05-17
536806;BlackRock - Natural Resources Growth & Income Fund A2;    147,75;  147,73;2024-05-17
553578;BlackRock - Sustainable Energy A2;    183,16;  183,14;2024-05-17
