Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
865063;abrdn SICAV I - Europe ex UK Sustainable Equity Fund A;    249,21;  249,17;2024-04-30
367698;abrdn SICAV I - European Sustainable Equity Fund A;    965,78;  965,66;2024-04-30
848069;abrdn SICAV I - Global Innovation Equity Fund A;     90,97;   90,95;2024-04-30
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    142,42;  142,38;2024-04-30
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     52,57;   52,56;2024-04-30
900894;abrdn SICAV I - Select Euro High Yield Bond A;    295,56;  295,53;2024-04-30
938845;AGCM Fund- Asia Growth Sub- Fund RC;    194,82;  194,82;2024-04-29
897520;AIFM Proethos fond;    174,81;  174,81;2024-04-30
182584;Aktia Capital Placeringsfond B;     53,40;   53,39;2024-04-30
339473;Aktia Nordic Small Cap Placeringsfond B;     49,96;   49,95;2024-04-30
308908;Aktie-Ansvar Avkastningsfond A;    122,98;  122,98;2024-04-30
344739;Aktie-Ansvar Sverige A;    906,92;  906,92;2024-04-30
528894;Aktiespararna Direktavkastning;    210,55;  210,55;2024-04-30
290072;Aktiespararna Topp Sverige;     31,17;   31,17;2024-04-30
147348;Alfred Berg Aktiv C;   2792,28; 2791,16;2024-04-30
183178;Alfred Berg Norge C;   1604,04; 1603,40;2024-04-30
111518;Alfred Berg Obligasjon C;    115,27;  115,23;2024-04-30
933359;Allianz China A-shares AT;    106,08;  106,07;2024-04-30
753731;Allianz China Equity A;    526,76;  526,69;2024-04-30
717900;Allianz Euro High Yield Bond A;   1287,51; 1287,35;2024-04-30
538751;Allianz Europe Small Cap Equity AT;   3461,30; 3460,86;2024-04-30
273839;Allianz Global Equity Growth AT;    124,78;  124,76;2024-04-30
502922;Allianz Global Metals and Mining A;    749,67;  749,57;2024-04-30
878694;Allianz Global Water AT;   2109,59; 2109,32;2024-04-30
309666;Allianz Pet and Animal Wellbeing AT;     83,97;   83,96;2024-04-30
823096;AMF Aktiefond Asien Stilla Havet;    315,84;  315,84;2024-04-30
538462;AMF Aktiefond Europa;    356,74;  356,74;2024-04-30
908277;AMF Aktiefond Global;    382,35;  382,35;2024-04-30
520692;AMF Aktiefond Nordamerika;    672,12;  672,12;2024-04-30
269357;AMF Aktiefond Småbolag;   1225,61; 1225,61;2024-04-30
681783;AMF Aktiefond Sverige;    933,62;  933,62;2024-04-30
645952;AMF Aktiefond Världen;    713,29;  713,29;2024-04-30
610121;AMF Balansfond;    407,95;  407,95;2024-04-30
305185;AMF Räntefond Kort;    116,75;  116,75;2024-04-30
574293;AMF Räntefond Lång;    147,58;  147,58;2024-04-30
265512;AMF Räntefond Mix;    110,47;  110,47;2024-04-30
791863;Amundi Funds Global Equity Conservative A2;   1384,83; 1384,64;2024-04-29
174490;Amundi Funds Japan Equity Value A2;   1281,54; 1281,17;2024-04-26
756031;Amundi Funds Latin America Equity A2;   6235,22; 6234,36;2024-04-29
720201;Amundi Funds SBI FM India Equity A2;   4417,12; 4416,51;2024-04-29
863522;Amundi Funds Volatility World A2;   1049,87; 1049,73;2024-04-29
581371;AP7 Aktiefond;    665,43;  665,43;2024-04-30
545541;AP7 Räntefond;    110,78;  110,78;2024-04-30
715955;Avanza Emerging Markets;    129,67;  129,67;2024-04-29
680124;Avanza Global;    202,52;  202,52;2024-04-29
734491;Avanza Zero ;    418,13;  418,13;2024-04-30
294322;AXA IM Globlal Equity QI B;    327,31;  327,26;2024-04-26
401810;AXA IM Pacific Ex-Japan Equity QI B;    469,22;  469,16;2024-04-29
616797;AXA IM US Equity QI B;    429,89;  429,83;2024-04-29
477729;Baring Asia Growth A;   1158,09; 1157,93;2024-04-30
191080;Baring Global Emerging Markets A;    453,45;  453,39;2024-04-30
262741;Baring Global Resources A;    276,72;  276,68;2024-04-30
334409;Baring Hong Kong China A;  10670,87;10669,41;2024-04-30
235291;Baring Latin America A;    398,09;  398,03;2024-04-30
285990;BL - American Small & Mid Caps B;   2599,23; 2598,87;2024-04-29
551804;BL - Bond Dollar B;    952,42;  952,29;2024-04-29
178509;BL - Bond Emerging Markets Euro B;   1181,02; 1180,87;2024-04-29
153833;BL - Emerging Markets B;   1977,38; 1977,13;2024-04-29
300996;BL - Equities America B;   1140,22; 1140,06;2024-04-29
321828;BL - Equities Asia B;   1110,94; 1110,79;2024-04-29
118000;BL - Equities Dividend B;   3027,02; 3026,64;2024-04-29
336826;BL - Equities Europe B;   1302,10; 1301,93;2024-04-29
142679;BL - Equities Japan B;   1919,19; 1918,64;2024-04-26
250167;BL - European Small & Mid Caps B;   2584,29; 2583,96;2024-04-29
480145;BL - Global 30 B;   1200,81; 1200,66;2024-04-29
444315;BL - Global 50 B;   1253,74; 1253,58;2024-04-29
408484;BL - Global 75 B;   1256,90; 1256,74;2024-04-29
515973;BL - Global Bond Opportunities B;   1085,47; 1085,33;2024-04-29
320358;BL - Global Equities B;   1410,06; 1409,88;2024-04-29
647669;BL - Global Flexible B;   2297,64; 2297,34;2024-04-29
214338;BL - Global Flexible USD B;   1924,40; 1924,14;2024-04-29
608463;BlackRock - Asian Dragon Fund A2;    489,63;  489,57;2024-04-30
391896;BlackRock - China A2;    164,78;  164,76;2024-04-30
231100;BlackRock - Emerging Markets A2;    412,67;  412,61;2024-04-30
916122;BlackRock - Euro Markets A2;    521,76;  521,70;2024-04-30
696898;BlackRock - European Value A2;   1145,51; 1145,37;2024-04-30
302760;BlackRock - Global Allocation A2;    818,10;  817,99;2024-04-30
572637;BlackRock - Global High Yield Bond Fund A2;    319,04;  319,00;2024-04-30
